gameid, time, condition, critical, objectSet, instructionNum, attemptNum, sender, contents
1405-5,1453172479423,base,0,3,0,0,director,"move scissors one right"
1405-5,1453172490014,base,0,3,1,0,director,"move knife one down"
1405-5,1453172497945,base,0,3,2,0,director,"move soap one left"
1405-5,1453172508156,base,1,3,3,0,director,"move cassette one down"
1405-5,1453172515463,exp,0,2,0,0,director,"move binoculars one right"
1405-5,1453172521975,exp,0,2,1,0,director,"wrench one left"
1405-5,1453172532568,exp,1,2,2,0,director,""B" one left"
1405-5,1453172541223,exp,0,2,3,0,director,"mug one right"
1405-5,1453172547660,exp,0,7,0,0,director,"magnet one down"
1405-5,1453172553743,exp,0,7,1,0,director,"handcuffs one down"
1405-5,1453172559823,exp,0,7,2,0,director,"bear one down"
1405-5,1453172569017,exp,1,7,3,0,director,"red candle one down"
1405-5,1453172575918,base,0,6,0,0,director,"banana one up"
1405-5,1453172581589,base,0,6,1,0,director,"dollar one right"
1405-5,1453172594907,base,1,6,2,0,director,"black eraser one up"
1405-5,1453172601290,base,0,6,3,0,director,"feather one left"
1405-5,1453172607593,base,0,4,0,0,director,"carrot one up"
1405-5,1453172614472,base,1,4,1,0,director,"measuring cup one down"
1405-5,1453172619628,base,1,4,1,0,director,"PYREX one down"
1405-5,1453172627680,base,0,4,2,0,director,"blue bottle one right"
1405-5,1453172633457,base,0,4,3,0,director,"chair one left"
1405-5,1453172640270,exp,0,8,0,0,director,"comb one up"
1405-5,1453172647027,exp,1,8,1,0,director,"mouse one up"
1405-5,1453172662281,exp,0,8,2,0,director,"pan one up"
1405-5,1453172667336,exp,0,8,3,0,director,"piano one left"
1405-5,1453172674011,exp,0,5,0,0,director,"basketball one down"
1405-5,1453172680107,exp,1,5,1,0,director,"brush one left"
1405-5,1453172691893,exp,0,5,2,0,director,"headphones one left"
1405-5,1453172697278,exp,0,5,3,0,director,"book one irght"
1405-5,1453172703524,base,0,1,0,0,director,"plane one right"
1405-5,1453172709998,base,1,1,1,0,director,"glasses one right"
1405-5,1453172715893,base,0,1,2,0,director,"barrel down"
1405-5,1453172721760,base,0,1,3,0,director,"trumpet up"
