iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	targetDistance	distractorDistance	timeFromReveal	rawMouseX	rawMouseY	eventType
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796605797	unscripted	1	0	basketball	0	exp	5	false	956	none	2572	1196	1207	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796605802	unscripted	1	0	basketball	0	exp	5	false	951	none	2583	1188	1199	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796605810	unscripted	1	0	basketball	0	exp	5	false	933	none	2600	1171	1174	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796605842	unscripted	1	0	basketball	0	exp	5	false	921	none	2617	1150	1152	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796605845	unscripted	1	0	basketball	0	exp	5	false	901	none	2634	1133	1123	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796605864	unscripted	1	0	basketball	0	exp	5	false	881	none	2649	1116	1093	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796605877	unscripted	1	0	basketball	0	exp	5	false	849	none	2666	1103	1051	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796605884	unscripted	1	0	basketball	0	exp	5	false	817	none	2684	1086	1005	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606077	unscripted	1	0	basketball	0	exp	5	false	780	none	2700	1074	954	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606079	unscripted	1	0	basketball	0	exp	5	false	750	none	2717	1065	912	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606083	unscripted	1	0	basketball	0	exp	5	false	703	none	2734	1040	832	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606084	unscripted	1	0	basketball	0	exp	5	false	668	none	2750	1019	764	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606087	unscripted	1	0	basketball	0	exp	5	false	640	none	2767	998	697	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606089	unscripted	1	0	basketball	0	exp	5	false	631	none	2783	972	646	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606091	unscripted	1	0	basketball	0	exp	5	false	625	none	2800	951	600	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606097	unscripted	1	0	basketball	0	exp	5	false	624	none	2816	939	574	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606099	unscripted	1	0	basketball	0	exp	5	false	617	none	2833	935	549	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606108	unscripted	1	0	basketball	0	exp	5	false	619	none	2850	922	524	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606111	unscripted	1	0	basketball	0	exp	5	false	618	none	2867	913	494	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606113	unscripted	1	0	basketball	0	exp	5	false	619	none	2883	905	473	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606116	unscripted	1	0	basketball	0	exp	5	false	620	none	2900	901	460	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606126	unscripted	1	0	basketball	0	exp	5	false	619	none	2916	897	444	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606140	unscripted	1	0	basketball	0	exp	5	false	625	none	2933	888	431	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606156	unscripted	1	0	basketball	0	exp	5	false	627	none	2951	884	422	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606175	unscripted	1	0	basketball	0	exp	5	false	625	none	2968	884	410	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606189	unscripted	1	0	basketball	0	exp	5	false	628	none	2984	880	406	updateMouse
planned_sample	4676-314524a9-155b-46ac-83db-dd6ef99bf7af	1522796606204	unscripted	1	0	basketball	0	exp	5	false	628	none	3001	880	401	updateMouse
