iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	targetDistance	distractorDistance	timeFromReveal	rawMouseX	rawMouseY	eventType
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812541322	scripted	1	0	basketball	0	exp	5	false	960	none	44	1200	1212	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812542924	scripted	1	0	basketball	0	exp	5	false	955	none	1647	1200	1207	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812542940	scripted	1	0	basketball	0	exp	5	false	934	none	1663	1205	1187	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812542956	scripted	1	0	basketball	0	exp	5	false	911	none	1679	1220	1167	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812542974	scripted	1	0	basketball	0	exp	5	false	877	none	1697	1236	1137	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812542991	scripted	1	0	basketball	0	exp	5	false	847	none	1714	1256	1112	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543006	scripted	1	0	basketball	0	exp	5	false	807	none	1729	1281	1077	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543023	scripted	1	0	basketball	0	exp	5	false	774	none	1746	1296	1047	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543040	scripted	1	0	basketball	0	exp	5	false	737	none	1763	1306	1012	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543057	scripted	1	0	basketball	0	exp	5	false	705	none	1780	1316	981	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543127	scripted	1	0	basketball	0	exp	5	false	679	none	1797	1321	956	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543129	scripted	1	0	basketball	0	exp	5	false	647	none	1813	1336	926	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543130	scripted	1	0	basketball	0	exp	5	false	604	none	1830	1351	886	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543132	scripted	1	0	basketball	0	exp	5	false	557	none	1846	1366	841	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543139	scripted	1	0	basketball	0	exp	5	false	510	none	1863	1376	795	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543157	scripted	1	0	basketball	0	exp	5	false	483	none	1881	1386	770	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543174	scripted	1	0	basketball	0	exp	5	false	453	none	1896	1391	740	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543205	scripted	1	0	basketball	0	exp	5	false	421	none	1913	1401	710	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543207	scripted	1	0	basketball	0	exp	5	false	392	none	1930	1401	680	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543224	scripted	1	0	basketball	0	exp	5	false	362	none	1947	1406	650	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543241	scripted	1	0	basketball	0	exp	5	false	338	none	1963	1406	625	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543257	scripted	1	0	basketball	0	exp	5	false	303	none	1980	1411	590	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543274	scripted	1	0	basketball	0	exp	5	false	288	none	1996	1411	574	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543290	scripted	1	0	basketball	0	exp	5	false	267	none	2014	1416	554	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543306	scripted	1	0	basketball	0	exp	5	false	242	none	2030	1421	529	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543332	scripted	1	0	basketball	0	exp	5	false	226	none	2046	1426	514	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543340	scripted	1	0	basketball	0	exp	5	false	205	none	2064	1431	494	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543367	scripted	1	0	basketball	0	exp	5	false	188	none	2080	1441	479	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543373	scripted	1	0	basketball	0	exp	5	false	166	none	2096	1452	459	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543389	scripted	1	0	basketball	0	exp	5	false	150	none	2113	1457	444	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543406	scripted	1	0	basketball	0	exp	5	false	129	none	2130	1462	424	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543424	scripted	1	0	basketball	0	exp	5	false	117	none	2146	1472	414	updateMouse
planned_sample	1990-dac78831-3703-41d5-afe1-dd14d4d8cb79	1522812543453	scripted	1	0	basketball	0	exp	5	false	112	none	2163	1472	409	updateMouse
