iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	targetDistance	distractorDistance	timeFromReveal	rawMouseX	rawMouseY	eventType
planned_sample	8181-5b943f79-f3a7-4b00-9e30-648b53212d3a	1522814916341	unscripted	1	0	binoculars	0	exp	2	false	1050	none	130	979	1298	updateMouse
planned_sample	8181-5b943f79-f3a7-4b00-9e30-648b53212d3a	1522814916353	unscripted	1	0	binoculars	0	exp	2	false	943	none	148	869	1348	updateMouse
planned_sample	8181-5b943f79-f3a7-4b00-9e30-648b53212d3a	1522814916374	unscripted	1	0	binoculars	0	exp	2	false	834	none	165	758	1403	updateMouse
planned_sample	8181-5b943f79-f3a7-4b00-9e30-648b53212d3a	1522814916387	unscripted	1	0	binoculars	0	exp	2	false	735	none	179	643	1449	updateMouse
planned_sample	8181-5b943f79-f3a7-4b00-9e30-648b53212d3a	1522814916403	unscripted	1	0	binoculars	0	exp	2	false	658	none	198	532	1484	updateMouse
planned_sample	8181-5b943f79-f3a7-4b00-9e30-648b53212d3a	1522814916421	unscripted	1	0	binoculars	0	exp	2	false	593	none	215	392	1514	updateMouse
planned_sample	8181-5b943f79-f3a7-4b00-9e30-648b53212d3a	1522814916436	unscripted	1	0	binoculars	0	exp	2	false	571	none	233	326	1529	updateMouse
planned_sample	8181-5b943f79-f3a7-4b00-9e30-648b53212d3a	1522814916452	unscripted	1	0	binoculars	0	exp	2	false	561	none	248	286	1539	updateMouse
planned_sample	8181-5b943f79-f3a7-4b00-9e30-648b53212d3a	1522814916469	unscripted	1	0	binoculars	0	exp	2	false	561	none	264	271	1539	updateMouse
planned_sample	8181-5b943f79-f3a7-4b00-9e30-648b53212d3a	1522814916486	unscripted	1	0	binoculars	0	exp	2	false	562	none	283	256	1539	updateMouse
planned_sample	8181-5b943f79-f3a7-4b00-9e30-648b53212d3a	1522814916502	unscripted	1	0	binoculars	0	exp	2	false	554	none	298	241	1549	updateMouse
planned_sample	8181-5b943f79-f3a7-4b00-9e30-648b53212d3a	1522814916547	unscripted	1	0	binoculars	0	exp	2	false	554	none	343	236	1549	updateMouse
planned_sample	8181-5b943f79-f3a7-4b00-9e30-648b53212d3a	1522814916930	unscripted	1	0	binoculars	0	exp	2	false	555	none	728	231	1549	updateMouse
planned_sample	8181-5b943f79-f3a7-4b00-9e30-648b53212d3a	1522814916954	unscripted	1	0	binoculars	0	exp	2	false	546	none	748	221	1559	updateMouse
planned_sample	8181-5b943f79-f3a7-4b00-9e30-648b53212d3a	1522814916970	unscripted	1	0	binoculars	0	exp	2	false	528	none	765	211	1579	updateMouse
planned_sample	8181-5b943f79-f3a7-4b00-9e30-648b53212d3a	1522814916987	unscripted	1	0	binoculars	0	exp	2	false	473	none	782	171	1644	updateMouse
planned_sample	8181-5b943f79-f3a7-4b00-9e30-648b53212d3a	1522814917002	unscripted	1	0	binoculars	0	exp	2	false	453	none	798	155	1670	updateMouse
