iterationName	gameid	trialNum	serverTime	targetDistance	distractorDistance	localTime	rawMouseX	rawMouseY	eventType
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458165046	595	none	1578458162444	892	895	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166526	584	none	1578458163859	896	884	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166538	554	none	1578458163883	938	853	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166540	542	none	1578458163900	946	841	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166541	515	none	1578458163916	965	811	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166542	477	none	1578458163933	972	772	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166566	415	none	1578458163950	984	707	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166578	366	none	1578458163966	984	657	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166589	333	none	1578458163983	984	623	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166606	314	none	1578458164000	984	603	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166626	283	none	1578458164016	976	573	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166646	253	none	1578458164033	976	542	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166657	206	none	1578458164050	965	496	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166686	184	none	1578458164067	953	477	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166697	171	none	1578458164083	946	465	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166709	167	none	1578458164100	946	461	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166721	162	none	1578458164117	942	457	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166745	154	none	1578458164133	938	450	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166757	153	none	1578458164150	934	450	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166769	149	none	1578458164167	930	446	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166816	148	none	1578458164187	926	446	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166827	143	none	1578458164203	923	442	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166829	143	none	1578458164217	919	442	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166841	139	none	1578458164234	919	438	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166862	131	none	1578458164250	907	431	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166881	123	none	1578458164267	900	423	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166892	115	none	1578458164284	900	415	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166926	111	none	1578458164307	896	411	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458166937	104	none	1578458164323	892	404	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458167961	111	none	1578458165299	892	411	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458167962	119	none	1578458165315	896	419	updateMouse
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458167963	123	none	1578458165331	900	423	updateMouse
