iterationName	gameid	trialNum	serverTime	targetDistance	distractorDistance	localTime	rawMouseX	rawMouseY	eventType
pilot1	9559-c27895b4-440c-491e-9b32-3734525728ff	1	1578455300147	848	none	1578455300097	896	904	updateMouse
pilot1	9559-c27895b4-440c-491e-9b32-3734525728ff	1	1578455300150	836	none	1578455300108	903	914	updateMouse
pilot1	9559-c27895b4-440c-491e-9b32-3734525728ff	1	1578455300169	801	none	1578455300124	927	939	updateMouse
pilot1	9559-c27895b4-440c-491e-9b32-3734525728ff	1	1578455300187	757	none	1578455300141	959	970	updateMouse
pilot1	9559-c27895b4-440c-491e-9b32-3734525728ff	1	1578455300200	693	none	1578455300157	1004	1015	updateMouse
pilot1	9559-c27895b4-440c-491e-9b32-3734525728ff	1	1578455300219	597	none	1578455300174	1077	1078	updateMouse
pilot1	9559-c27895b4-440c-491e-9b32-3734525728ff	1	1578455300239	508	none	1578455300191	1140	1141	updateMouse
pilot1	9559-c27895b4-440c-491e-9b32-3734525728ff	1	1578455300244	436	none	1578455300207	1192	1190	updateMouse
pilot1	9559-c27895b4-440c-491e-9b32-3734525728ff	1	1578455300267	355	none	1578455300224	1248	1249	updateMouse
pilot1	9559-c27895b4-440c-491e-9b32-3734525728ff	1	1578455300284	279	none	1578455300240	1297	1308	updateMouse
pilot1	9559-c27895b4-440c-491e-9b32-3734525728ff	1	1578455300299	214	none	1578455300257	1338	1360	updateMouse
pilot1	9559-c27895b4-440c-491e-9b32-3734525728ff	1	1578455300314	153	none	1578455300273	1373	1413	updateMouse
pilot1	9559-c27895b4-440c-491e-9b32-3734525728ff	1	1578455300337	121	none	1578455300291	1394	1440	updateMouse
pilot1	9559-c27895b4-440c-491e-9b32-3734525728ff	1	1578455300349	101	none	1578455300306	1405	1465	updateMouse
pilot1	9559-c27895b4-440c-491e-9b32-3734525728ff	1	1578455300374	90	none	1578455300325	1412	1479	updateMouse
pilot1	9559-c27895b4-440c-491e-9b32-3734525728ff	1	1578455300378	81	none	1578455300341	1419	1489	updateMouse
