iterationName	gameid	trialNum	serverTime	targetDistance	distractorDistance	localTime	rawMouseX	rawMouseY	eventType
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198119	850	none	1578459195792	892	906	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198431	858	none	1578459196104	880	906	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198454	888	none	1578459196126	868	875	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198475	1012	none	1578459196149	771	797	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198492	1121	none	1578459196166	681	734	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198507	1234	none	1578459196179	588	668	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198519	1348	none	1578459196192	487	610	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198533	1394	none	1578459196206	444	590	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198545	1480	none	1578459196219	377	536	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198558	1534	none	1578459196232	335	501	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198574	1556	none	1578459196248	323	481	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198662	1564	none	1578459196336	323	469	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198686	1580	none	1578459196360	311	458	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198702	1594	none	1578459196375	311	438	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198750	1609	none	1578459196424	311	415	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198774	1644	none	1578459196447	292	384	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198790	1660	none	1578459196463	292	360	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459198807	1677	none	1578459196479	280	349	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199055	1669	none	1578459196729	280	360	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199093	1647	none	1578459196766	292	380	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199106	1625	none	1578459196780	311	391	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199119	1586	none	1578459196793	342	415	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199132	1562	none	1578459196806	354	438	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199146	1526	none	1578459196820	385	458	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199159	1470	none	1578459196833	432	489	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199174	1432	none	1578459196847	463	512	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199186	1346	none	1578459196860	541	555	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199202	1231	none	1578459196875	638	621	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199213	1176	none	1578459196887	681	656	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199233	1024	none	1578459196905	837	719	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199255	918	none	1578459196928	923	785	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199266	800	none	1578459196940	1020	859	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199279	687	none	1578459196953	1106	937	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199293	609	none	1578459196967	1164	991	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199307	476	none	1578459196980	1281	1077	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199320	370	none	1578459196993	1402	1143	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199334	326	none	1578459197007	1445	1178	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199348	255	none	1578459197020	1511	1245	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199359	233	none	1578459197033	1566	1276	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199438	222	none	1578459197112	1566	1288	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199468	215	none	1578459197140	1566	1295	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199486	200	none	1578459197159	1566	1311	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199503	192	none	1578459197175	1566	1319	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199518	171	none	1578459197191	1566	1342	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199546	148	none	1578459197220	1554	1362	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199560	135	none	1578459197234	1546	1373	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199574	103	none	1578459197247	1511	1397	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199586	80	none	1578459197260	1503	1420	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199602	72	none	1578459197274	1492	1428	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199613	61	none	1578459197287	1492	1439	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	1	1578459199790	49	none	1578459197464	1492	1451	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459205918	582	589	1578459203591	911	882	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459205958	594	600	1578459203631	900	894	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459205996	606	600	1578459203669	900	906	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206013	617	600	1578459203687	900	917	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206062	625	600	1578459203735	900	925	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206134	649	601	1578459203807	900	949	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206174	660	602	1578459203847	900	960	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206293	652	602	1578459203967	900	952	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206317	617	600	1578459203991	900	917	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206330	575	608	1578459204003	892	875	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206343	520	613	1578459204016	892	820	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206357	485	618	1578459204031	892	785	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206370	400	663	1578459204043	868	699	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206383	314	712	1578459204056	849	610	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206397	274	741	1578459204070	837	567	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206410	218	793	1578459204083	814	501	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206424	183	822	1578459204097	806	458	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206437	176	847	1578459204110	790	438	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206449	168	853	1578459204123	790	427	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206465	159	859	1578459204137	790	415	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206477	153	864	1578459204150	790	407	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459206966	159	859	1578459204639	790	415	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459207334	165	855	1578459205007	790	423	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459207349	176	847	1578459205023	790	438	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459207365	192	836	1578459205039	790	458	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459207398	211	824	1578459205072	790	481	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459207413	229	814	1578459205087	790	501	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459207429	249	803	1578459205103	790	524	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459207447	251	789	1578459205119	802	532	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459207466	273	778	1578459205138	802	555	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459207479	294	768	1578459205153	802	578	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459207491	302	752	1578459205165	814	590	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459207507	321	744	1578459205178	814	610	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459207520	343	736	1578459205192	814	633	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459207533	351	733	1578459205205	814	641	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459207545	374	725	1578459205218	814	664	updateMouse
pilot1	6443-1f998462-baa0-4047-a89e-42232b00a170	2	1578459207559	385	721	1578459205232	814	676	updateMouse
