iterationName	gameid	time	distractorX	distractorY	targetX	targetY	mouseX	mouseY	eventType
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503297508	300	300	900	1500	915	896	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503297544	300	300	900	1500	915	896	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503297560	300	300	900	1500	915	896	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503297645	300	300	900	1500	915	896	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503297657	300	300	900	1500	911	900	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503297674	300	300	900	1500	911	900	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298088	300	300	900	1500	911	900	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298093	300	300	900	1500	911	900	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298113	300	300	900	1500	903	903	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298124	300	300	900	1500	887	911	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298141	300	300	900	1500	880	915	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298160	300	300	900	1500	864	919	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298175	300	300	900	1500	852	923	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298194	300	300	900	1500	837	931	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298210	300	300	900	1500	818	938	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298225	300	300	900	1500	794	946	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298242	300	300	900	1500	763	958	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298261	300	300	900	1500	732	977	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298278	300	300	900	1500	705	997	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298294	300	300	900	1500	674	1016	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298310	300	300	900	1500	635	1043	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298327	300	300	900	1500	597	1066	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298343	300	300	900	1500	550	1090	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298362	300	300	900	1500	504	1113	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298376	300	300	900	1500	465	1132	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298391	300	300	900	1500	434	1148	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298410	300	300	900	1500	410	1156	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298427	300	300	900	1500	399	1163	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298443	300	300	900	1500	387	1167	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298459	300	300	900	1500	387	1167	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298583	300	300	900	1500	383	1167	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298591	300	300	900	1500	383	1167	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298611	300	300	900	1500	383	1167	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298748	300	300	900	1500	383	1167	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298759	300	300	900	1500	383	1171	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298776	300	300	900	1500	383	1171	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298791	300	300	900	1500	379	1171	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298809	300	300	900	1500	379	1175	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503298825	300	300	900	1500	376	1175	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299179	300	300	900	1500	376	1179	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299191	300	300	900	1500	379	1183	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299208	300	300	900	1500	391	1194	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299223	300	300	900	1500	403	1206	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299241	300	300	900	1500	410	1214	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299258	300	300	900	1500	422	1218	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299275	300	300	900	1500	430	1221	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299297	300	300	900	1500	442	1225	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299308	300	300	900	1500	449	1229	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299325	300	300	900	1500	453	1233	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299342	300	300	900	1500	457	1233	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299358	300	300	900	1500	461	1233	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299375	300	300	900	1500	461	1233	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299392	300	300	900	1500	465	1237	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299407	300	300	900	1500	473	1237	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299424	300	300	900	1500	480	1241	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299442	300	300	900	1500	484	1245	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299458	300	300	900	1500	488	1245	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299474	300	300	900	1500	488	1245	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299492	300	300	900	1500	488	1245	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299507	300	300	900	1500	484	1256	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299524	300	300	900	1500	469	1276	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299541	300	300	900	1500	442	1299	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299558	300	300	900	1500	414	1311	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299575	300	300	900	1500	395	1314	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299595	300	300	900	1500	387	1314	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299831	300	300	900	1500	387	1314	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299935	300	300	900	1500	387	1314	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299941	300	300	900	1500	391	1311	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299958	300	300	900	1500	410	1283	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503299975	300	300	900	1500	442	1245	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503300000	300	300	900	1500	469	1210	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503300008	300	300	900	1500	492	1179	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503300024	300	300	900	1500	511	1144	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503300041	300	300	900	1500	527	1105	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503300058	300	300	900	1500	535	1078	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503300075	300	300	900	1500	535	1055	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503300091	300	300	900	1500	538	1039	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503300110	300	300	900	1500	538	1031	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503300299	300	300	900	1500	535	1031	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503300308	300	300	900	1500	535	1035	updateMouse
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503300324	300	300	900	1500	519	1043	updateMouse
