iterationName	gameid	time	distractorX	distractorY	targetX	targetY	mouseX	mouseY	eventType
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506108237	none	none	300	300	881	904	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506109816	none	none	300	300	879	904	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506109828	none	none	300	300	876	904	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506109844	none	none	300	300	851	899	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506109861	none	none	300	300	818	871	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506109878	none	none	300	300	768	798	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506109894	none	none	300	300	677	697	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506109911	none	none	300	300	611	628	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506109926	none	none	300	300	543	552	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506109945	none	none	300	300	484	494	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506109962	none	none	300	300	421	436	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506109977	none	none	300	300	398	418	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506109994	none	none	300	300	391	406	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506110011	none	none	300	300	383	398	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506110028	none	none	300	300	376	391	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506110044	none	none	300	300	371	383	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506110061	none	none	300	300	366	381	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506110078	none	none	300	300	361	378	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506110109	none	none	300	300	358	375	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506110194	none	none	300	300	358	373	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506139913	900	1500	300	300	876	907	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506139916	900	1500	300	300	876	907	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506139935	900	1500	300	300	876	909	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506139938	900	1500	300	300	876	909	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506139958	900	1500	300	300	876	912	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506139960	900	1500	300	300	876	912	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141630	900	1500	300	300	874	912	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141634	900	1500	300	300	874	912	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141644	900	1500	300	300	874	909	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141646	900	1500	300	300	874	909	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141660	900	1500	300	300	871	907	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141662	900	1500	300	300	871	907	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141674	900	1500	300	300	869	907	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141676	900	1500	300	300	869	907	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141683	900	1500	300	300	866	904	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141686	900	1500	300	300	866	904	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141700	900	1500	300	300	861	901	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141702	900	1500	300	300	861	901	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141716	900	1500	300	300	856	899	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141717	900	1500	300	300	856	899	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141731	900	1500	300	300	849	891	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141733	900	1500	300	300	849	891	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141750	900	1500	300	300	844	886	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141751	900	1500	300	300	844	886	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141765	900	1500	300	300	823	858	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141767	900	1500	300	300	823	858	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141783	900	1500	300	300	808	841	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141785	900	1500	300	300	808	841	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141799	900	1500	300	300	785	821	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141801	900	1500	300	300	785	821	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141818	900	1500	300	300	753	793	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141820	900	1500	300	300	753	793	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141833	900	1500	300	300	712	750	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141835	900	1500	300	300	712	750	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141850	900	1500	300	300	679	699	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141853	900	1500	300	300	679	699	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141866	900	1500	300	300	654	654	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141871	900	1500	300	300	654	654	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141884	900	1500	300	300	631	623	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141886	900	1500	300	300	631	623	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141900	900	1500	300	300	608	595	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141902	900	1500	300	300	608	595	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141917	900	1500	300	300	596	578	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141920	900	1500	300	300	596	578	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141934	900	1500	300	300	573	552	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141936	900	1500	300	300	573	552	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141948	900	1500	300	300	553	530	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141951	900	1500	300	300	553	530	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141966	900	1500	300	300	535	504	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141969	900	1500	300	300	535	504	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141982	900	1500	300	300	520	487	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506141984	900	1500	300	300	520	487	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506142001	900	1500	300	300	507	459	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506142003	900	1500	300	300	507	459	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506142016	900	1500	300	300	495	431	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506142019	900	1500	300	300	495	431	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506142031	900	1500	300	300	489	418	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506142033	900	1500	300	300	489	418	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506142049	900	1500	300	300	484	411	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506142050	900	1500	300	300	484	411	updateMouse
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506142066	900	1500	300	300	477	398	updateMouse
