iterationName	gameid	time	distractorX	distractorY	targetX	targetY	mouseX	mouseY	eventType
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500925829	900	1500	900	300	917	897	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500925847	900	1500	900	300	923	900	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500925854	900	1500	900	300	925	903	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500925867	900	1500	900	300	931	906	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500925883	900	1500	900	300	937	909	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500925901	900	1500	900	300	940	912	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500925918	900	1500	900	300	940	915	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500925933	900	1500	900	300	940	917	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500925951	900	1500	900	300	940	920	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500925966	900	1500	900	300	940	926	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500925986	900	1500	900	300	940	932	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926002	900	1500	900	300	940	938	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926017	900	1500	900	300	940	943	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926032	900	1500	900	300	943	949	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926053	900	1500	900	300	946	952	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926067	900	1500	900	300	951	958	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926083	900	1500	900	300	957	958	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926101	900	1500	900	300	972	964	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926116	900	1500	900	300	986	966	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926132	900	1500	900	300	998	969	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926150	900	1500	900	300	1026	966	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926166	900	1500	900	300	1035	958	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926187	900	1500	900	300	1038	955	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926343	900	1500	900	300	1038	952	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926359	900	1500	900	300	1038	946	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926362	900	1500	900	300	1032	940	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926367	900	1500	900	300	1029	932	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926382	900	1500	900	300	1021	915	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926401	900	1500	900	300	1015	903	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926417	900	1500	900	300	1015	894	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926433	900	1500	900	300	1018	886	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926451	900	1500	900	300	1029	883	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926475	900	1500	900	300	1047	883	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926483	900	1500	900	300	1064	883	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926503	900	1500	900	300	1090	886	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926518	900	1500	900	300	1107	889	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926535	900	1500	900	300	1130	894	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926551	900	1500	900	300	1156	897	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926570	900	1500	900	300	1165	900	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926583	900	1500	900	300	1171	900	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926599	900	1500	900	300	1174	900	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926672	900	1500	900	300	1176	900	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926713	900	1500	900	300	1176	897	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926733	900	1500	900	300	1176	891	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926740	900	1500	900	300	1176	886	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926751	900	1500	900	300	1171	874	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926767	900	1500	900	300	1156	845	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926783	900	1500	900	300	1133	799	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926813	900	1500	900	300	1093	736	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926819	900	1500	900	300	1035	638	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926833	900	1500	900	300	966	528	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926851	900	1500	900	300	897	410	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926867	900	1500	900	300	850	335	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926883	900	1500	900	300	822	283	updateMouse
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500926901	900	1500	900	300	813	251	updateMouse
