iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	onOff	timeElapsed	eventType
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821182966	scripted	1	1	mediumMeasuringCup	0	exp	4	true	on	19674	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821183044	scripted	1	1	mediumMeasuringCup	0	exp	4	true	off	19758	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821194278	scripted	1	1	mediumMeasuringCup	0	exp	4	true	on	10110	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821196831	scripted	1	0	mediumMeasuringCup	1	exp	4	true	off	12665	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821198814	scripted	1	0	mediumMeasuringCup	1	exp	4	true	on	14648	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821198878	scripted	1	0	mediumMeasuringCup	1	exp	4	true	off	14714	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821203584	scripted	1	1	mediumMeasuringCup	1	exp	4	true	on	19419	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821203869	scripted	1	1	mediumMeasuringCup	1	exp	4	true	off	19703	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821227513	scripted	1	1	mediumMeasuringCup	1	exp	4	true	on	43348	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821227598	scripted	1	1	mediumMeasuringCup	1	exp	4	true	off	43432	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821533788	scripted	4	3	mediumCandle	0	exp	7	true	on	7031	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821535378	scripted	4	2	mediumCandle	1	exp	7	true	off	8620	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821535960	scripted	4	2	mediumCandle	1	exp	7	true	on	9216	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821538823	scripted	4	3	mediumCandle	1	exp	7	true	on	12065	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821539998	scripted	4	3	mediumCandle	1	exp	7	true	off	13254	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821640270	scripted	5	2	middleBlock	0	exp	2	true	on	8562	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821642987	scripted	5	1	middleBlock	1	exp	2	true	off	11282	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821878212	scripted	7	2	boardEraser	0	exp	6	true	on	5771	mouseOverDistractor
planned_sample	2417-f105caf3-b5fd-4059-9b5b-4b0710bef7da	1522821879848	scripted	7	1	boardEraser	1	exp	6	true	off	7406	mouseOverDistractor
