iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	onOff	timeElapsed	eventType
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793251303	unscripted	1	1	roundBrush	0	exp	5	true	on	1391	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793253713	unscripted	1	0	roundBrush	1	exp	5	true	off	3788	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793254400	unscripted	1	0	roundBrush	1	exp	5	true	on	4491	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793255986	unscripted	1	0	roundBrush	1	exp	5	true	off	6074	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793312333	unscripted	1	1	roundBrush	1	exp	5	true	on	3054	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793313180	unscripted	1	1	roundBrush	1	exp	5	true	off	3904	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793313461	unscripted	1	1	roundBrush	1	exp	5	true	on	4171	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793314490	unscripted	1	0	roundBrush	2	exp	5	true	off	5206	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793408026	unscripted	1	1	roundBrush	3	exp	5	true	on	1078	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793413295	unscripted	1	0	roundBrush	4	exp	5	true	off	6359	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793415095	unscripted	1	0	roundBrush	4	exp	5	true	on	8161	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793416491	unscripted	1	0	roundBrush	5	exp	5	true	off	9537	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793421293	unscripted	1	1	roundBrush	5	exp	5	true	on	14361	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793458527	unscripted	1	1	roundBrush	5	exp	5	true	off	51593	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793470730	unscripted	1	1	roundBrush	5	exp	5	true	on	727	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793472200	unscripted	1	1	roundBrush	5	exp	5	true	off	2193	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793472326	unscripted	1	1	roundBrush	5	exp	5	true	on	2327	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793472786	unscripted	1	0	roundBrush	6	exp	5	true	off	2782	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793530119	unscripted	1	1	roundBrush	6	exp	5	true	on	908	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793530570	unscripted	1	1	roundBrush	6	exp	5	true	off	1362	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793530765	unscripted	1	1	roundBrush	6	exp	5	true	on	1565	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793530933	unscripted	1	1	roundBrush	6	exp	5	true	off	1707	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793530975	unscripted	1	1	roundBrush	6	exp	5	true	on	1766	mouseOverDistractor
planned_sample	2757-f173e832-4c8b-4e84-a331-ddcccf26a0c4	1522793531671	unscripted	1	0	roundBrush	7	exp	5	true	off	2461	mouseOverDistractor
