context	occlusions	numObjsOccluded	numDistractors	iterationName	gameid	trialNum	serverTime	intendedName	text	role	typingRT	eventType
far	irrelevant	2	3	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	1	1578453775956	checked_black_circle	circle	listener		chatMessage
far	irrelevant	2	3	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	2	1578453785706	wavy_green_star	the star	listener		chatMessage
close	irrelevant	1	2	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	3	1578453793398	striped_black_square	the black square	listener		chatMessage
far	irrelevant	2	4	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	4	1578453800600	wavy_blue_square	the blue square	listener		chatMessage
close	critical	1	3	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	5	1578453809110	checked_red_circle	the circle	listener		chatMessage
far	irrelevant	1	4	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	6	1578453816046	spotted_black_star	the star	listener		chatMessage
close	irrelevant	1	3	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	7	1578453823689	spotted_blue_star	the blue star	listener		chatMessage
close	irrelevant	1	4	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	8	1578453834798	checked_blue_circle	blue circle	listener		chatMessage
far	irrelevant	1	4	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	9	1578453841464	spotted_green_triangle	green triangle	listener		chatMessage
far	irrelevant	1	3	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	10	1578453848720	spotted_red_star	star	listener		chatMessage
close	critical	1	3	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	11	1578453855728	striped_blue_star	the star	listener		chatMessage
far	irrelevant	1	2	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	12	1578453863046	spotted_black_circle	circle	listener		chatMessage
close	irrelevant	2	3	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	13	1578453869192	checked_green_square	the green square	listener		chatMessage
far	irrelevant	1	4	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	14	1578453875398	wavy_green_star	the green star	listener		chatMessage
close	critical	1	2	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	15	1578453881553	spotted_red_star	star	listener		chatMessage
far	irrelevant	2	3	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	16	1578453887581	striped_red_triangle	triangle	listener		chatMessage
far	irrelevant	1	4	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	17	1578453893461	spotted_red_square	square	listener		chatMessage
close	critical	1	2	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	18	1578453899744	spotted_blue_star	star	listener		chatMessage
far	irrelevant	2	4	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	19	1578453906039	checked_green_triangle	the triangle	listener		chatMessage
close	irrelevant	1	4	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	20	1578453912252	checked_black_circle	the black circle	listener		chatMessage
close	critical	1	4	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	21	1578453918627	striped_blue_triangle	triangle	listener		chatMessage
far	irrelevant	1	3	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	22	1578453925374	checked_red_triangle	the triangle	listener		chatMessage
far	irrelevant	2	4	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	23	1578453932363	striped_blue_triangle	the blue triangle	listener		chatMessage
far	irrelevant	1	2	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	24	1578453939196	checked_black_square	square	listener		chatMessage
close	irrelevant	2	4	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	25	1578453946544	wavy_black_star	black star	listener		chatMessage
close	critical	1	3	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	26	1578453953522	spotted_red_square	the square	listener		chatMessage
close	irrelevant	1	2	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	27	1578453959470	striped_green_square	the green square	listener		chatMessage
far	irrelevant	1	2	pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	28	1578453966103	checked_red_triangle	the triangle	listener		chatMessage
