iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	sender	contents	typingRT	eventType
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792009338	unscripted	1	0	carrot	0	exp	4	false	director	Please move the carrot up one square	7248	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792043752	unscripted	1	1	mediumMeasuringCup	0	exp	4	true	director	Next, move the measuring cup down one square	16009	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792068319	unscripted	1	2	waterBottle	0	exp	4	false	director	Now, move the bottle of water to the right	7883	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792083360	unscripted	1	3	chair	0	exp	4	false	director	Next, move the chair to the left	5217	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792103802	unscripted	2	0	comb	0	base	8	false	director	Move the comb up to the top square	9131	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792125094	unscripted	2	1	computerMouse	0	base	8	true	director	Move the computer mouse up also	5060	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792149314	unscripted	2	2	castIronPan	0	base	8	false	director	Frying pan is to be moved up one square also	10098	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792171726	unscripted	2	3	piano	0	base	8	false	director	Move the piano to the square to the left	6790	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792194928	unscripted	3	0	scissors	0	exp	3	false	director	Move the scissors to the right	11486	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792207965	unscripted	3	1	knife	0	exp	3	false	director	Move the knife down	2760	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792236979	unscripted	3	2	barOfSoap	0	exp	3	false	director	Move the bar of soap to the left	16751	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792253774	unscripted	3	3	cassetteTape	0	exp	3	true	director	Move the cassette tape down 	6241	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792270758	unscripted	4	0	airplane	0	base	1	false	director	Move the plane to the right	6248	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792285418	unscripted	4	1	sunGlasses	0	base	1	true	director	Move the sunglasses to the right	5005	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792300941	unscripted	4	2	barrel	0	base	1	false	director	Move the barrel down	5640	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792313977	unscripted	4	3	saxophone	0	base	1	false	director	Move the saxophone up	3988	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792330646	unscripted	5	0	binoculars	0	base	2	false	director	Move the binoculars to the right	7220	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792346061	unscripted	5	1	wrench	0	base	2	false	director	Move the wrench to the left	6413	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792372125	unscripted	5	2	middleBlock	0	base	2	true	director	Move the blue "B" block to the left	17647	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792391102	unscripted	5	3	coffeeMug	0	base	2	false	director	Move the coffee mug to the right	7939	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792409509	unscripted	6	0	banana	0	exp	6	false	director	Move the banana up	3462	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792421389	unscripted	6	1	dollar	0	exp	6	false	director	Move the dollar bill to the right	4109	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792433798	unscripted	6	2	boardEraser	0	exp	6	true	director	Move the eraser up	3358	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792450821	unscripted	6	2	boardEraser	1	exp	6	true	director	Move the Expo eraser up	5901	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792465171	unscripted	6	3	feather	0	exp	6	false	director	Move the feather to the left	4086	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792486302	unscripted	7	0	magnet	0	base	7	false	director	Move the horseshoe shaped magnet down	7211	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792504251	unscripted	7	1	handcuffs	0	base	7	false	director	Move the handcuffs down	4713	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792517778	unscripted	7	2	pandaToy	0	base	7	false	director	Move the panda bear down	4090	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792532925	unscripted	7	3	mediumCandle	0	base	7	true	director	Move the red candle down	5413	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792548478	unscripted	8	0	basketball	0	exp	5	false	director	Move the basketball down	3506	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792563318	unscripted	8	1	roundBrush	0	exp	5	true	director	Move the hairbrush to the left	4430	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792586060	unscripted	8	2	headphones	0	exp	5	false	director	Move the red and black headphones to the left	7285	chatMessage
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792603758	unscripted	8	3	book	0	exp	5	false	director	Move the red book to the right	4154	chatMessage
