context	occlusions	numObjsOccluded	numDistractors	iterationName	gameid	trialNum	serverTime	intendedName	text	role	typingRT	eventType
far	irrelevant	1	2	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	1	1578459941158	wavy_black_star	black star	listener		chatMessage
close	irrelevant	1	2	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	2	1578459950928	checked_blue_square	blue square	listener		chatMessage
far	irrelevant	1	2	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	3	1578459960729	spotted_green_circle	the circle	listener		chatMessage
far	irrelevant	1	2	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	4	1578459968122	wavy_black_square	square	listener		chatMessage
far	irrelevant	1	2	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	5	1578459974853	spotted_green_square	square	listener		chatMessage
close	irrelevant	2	3	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	6	1578459982300	wavy_blue_square	the blue square	listener		chatMessage
far	irrelevant	1	3	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	7	1578459989609	wavy_blue_star	star	listener		chatMessage
close	critical	2	4	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	8	1578459997480	checked_green_square	the square	listener		chatMessage
far	irrelevant	1	2	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	9	1578460005742	wavy_green_circle	the circle	listener		chatMessage
close	critical	1	2	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	10	1578460012385	striped_green_triangle	the triangle	listener		chatMessage
far	irrelevant	1	2	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	11	1578460018810	spotted_red_circle	circle	listener		chatMessage
close	irrelevant	1	4	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	12	1578460025416	striped_green_circle	green circle	listener		chatMessage
far	irrelevant	1	2	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	13	1578460032227	striped_red_triangle	red triangle	listener		chatMessage
close	critical	1	2	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	14	1578460038033	striped_green_circle	the circle	listener		chatMessage
far	irrelevant	1	2	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	15	1578460044978	wavy_red_triangle	the triangle	listener		chatMessage
far	irrelevant	2	4	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	16	1578460051785	spotted_green_star	star	listener		chatMessage
close	irrelevant	2	3	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	17	1578460059143	checked_blue_circle	blue circle	listener		chatMessage
close	irrelevant	2	3	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	18	1578460065976	striped_green_square	green square	listener		chatMessage
close	critical	1	2	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	19	1578460073417	spotted_green_triangle	the triangle	listener		chatMessage
far	irrelevant	1	2	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	20	1578460079922	checked_black_circle	circle	listener		chatMessage
close	critical	1	2	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	21	1578460087510	spotted_blue_square	square	listener		chatMessage
far	irrelevant	2	4	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	22	1578460094672	checked_red_circle	the circle	listener		chatMessage
close	critical	1	4	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	23	1578460101447	checked_black_triangle	the triangle	listener		chatMessage
close	irrelevant	2	4	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	24	1578460107512	striped_green_star	green star	listener		chatMessage
far	irrelevant	2	4	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	25	1578460114375	wavy_blue_star	star	listener		chatMessage
far	irrelevant	1	2	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	26	1578460120662	spotted_red_circle	the red circle	listener		chatMessage
close	irrelevant	1	3	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	27	1578460126445	striped_red_circle	the red circle	listener		chatMessage
far	irrelevant	2	4	pilot1	7134-cce4c51b-2ca9-4df5-8248-25c2fb508d3b	28	1578460133001	checked_green_square	green square	listener		chatMessage
