context	occlusions	numObjsOccluded	numDistractors	iterationName	gameid	trialNum	serverTime	intendedName	text	role	typingRT	eventType
close	irrelevant	2	3	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	1	1578452912270	striped_green_triangle	green triangle	listener		chatMessage
far	irrelevant	1	4	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	2	1578452947903	spotted_blue_star	the star	listener		chatMessage
far	irrelevant	1	4	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	3	1578452968255	spotted_black_triangle	the black triangle	listener		chatMessage
far	irrelevant	1	4	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	4	1578452980979	striped_blue_circle	the circle	listener		chatMessage
close	critical	1	4	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	5	1578452993371	checked_blue_triangle	triangle	listener		chatMessage
far	irrelevant	1	2	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	6	1578453005045	checked_red_square	square	listener		chatMessage
close	critical	1	3	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	7	1578453014607	spotted_black_circle	the circle	listener		chatMessage
far	irrelevant	1	4	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	8	1578453025830	checked_black_star	black star	listener		chatMessage
far	irrelevant	1	2	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	9	1578453034390	striped_black_triangle	the black triangle	listener		chatMessage
far	irrelevant	2	3	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	10	1578453043352	striped_green_circle	green circle	listener		chatMessage
close	irrelevant	1	2	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	11	1578453050339	striped_black_square	the black square	listener		chatMessage
close	irrelevant	1	4	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	12	1578453058860	striped_green_circle	green circle	listener		chatMessage
far	irrelevant	1	4	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	13	1578453068231	striped_green_star	the star	listener		chatMessage
close	irrelevant	1	2	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	14	1578453077270	checked_red_triangle	red triangle	listener		chatMessage
close	critical	1	4	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	15	1578453085630	checked_black_square	square	listener		chatMessage
close	critical	1	2	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	16	1578453095445	spotted_black_triangle	triangle	listener		chatMessage
far	irrelevant	1	2	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	17	1578453105686	spotted_green_triangle	triangle	listener		chatMessage
close	irrelevant	2	3	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	18	1578453113310	striped_red_circle	the red circle	listener		chatMessage
far	irrelevant	1	3	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	19	1578453122356	spotted_red_circle	circle	listener		chatMessage
far	irrelevant	1	4	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	20	1578453132147	checked_red_triangle	the triangle	listener		chatMessage
close	irrelevant	1	2	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	21	1578453141301	wavy_black_circle	black circle	listener		chatMessage
far	irrelevant	2	4	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	22	1578453148647	spotted_black_star	the black star	listener		chatMessage
far	irrelevant	2	4	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	23	1578453156121	checked_red_circle	the red circle	listener		chatMessage
far	irrelevant	1	3	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	24	1578453163376	checked_green_circle	green circle	listener		chatMessage
close	critical	1	2	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	25	1578453170272	striped_black_square	the square	listener		chatMessage
close	irrelevant	2	4	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	26	1578453177994	striped_blue_triangle	the blue triangle	listener		chatMessage
far	irrelevant	2	4	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	27	1578453185039	spotted_green_circle	green circle	listener		chatMessage
close	critical	1	3	pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	28	1578453192563	checked_blue_circle	the circle	listener		chatMessage
