context	occlusions	numObjsOccluded	numDistractors	iterationName	gameid	trialNum	serverTime	intendedName	text	role	typingRT	eventType
far	irrelevant	2	3	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	1	1578453993842	checked_blue_star	the star	listener		chatMessage
far	irrelevant	2	4	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	2	1578454003818	wavy_black_circle	the circle	listener		chatMessage
close	irrelevant	2	4	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	3	1578454012528	spotted_green_square	green square	listener		chatMessage
far	irrelevant	1	3	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	4	1578454026428	wavy_red_square	the square	listener		chatMessage
far	irrelevant	2	4	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	5	1578454033114	striped_black_triangle	the triangle	listener		chatMessage
far	irrelevant	1	3	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	6	1578454040089	striped_blue_circle	the circle	listener		chatMessage
close	critical	1	4	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	7	1578454045738	checked_red_triangle	the triangle	listener		chatMessage
close	irrelevant	2	3	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	8	1578454054072	checked_blue_star	the blue star	listener		chatMessage
far	irrelevant	1	2	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	9	1578454059719	wavy_black_circle	black circle	listener		chatMessage
close	irrelevant	2	3	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	10	1578454066569	spotted_blue_star	the blue star	listener		chatMessage
far	irrelevant	1	2	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	11	1578454072470	checked_green_circle	circle	listener		chatMessage
close	critical	2	4	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	12	1578454082421	wavy_blue_triangle	triangle	listener		chatMessage
close	critical	1	2	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	13	1578454089704	spotted_black_triangle	triangle	listener		chatMessage
close	irrelevant	2	4	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	14	1578454095423	checked_blue_square	blue square	listener		chatMessage
close	irrelevant	1	4	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	15	1578454102761	striped_green_circle	the green circle	listener		chatMessage
close	critical	2	4	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	16	1578454108864	spotted_black_circle	the circle	listener		chatMessage
far	irrelevant	2	4	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	17	1578454114561	striped_green_square	the green square	listener		chatMessage
far	irrelevant	2	3	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	18	1578454120103	checked_green_circle	the circle	listener		chatMessage
far	irrelevant	2	3	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	19	1578454125964	spotted_red_star	the red star	listener		chatMessage
far	irrelevant	1	2	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	20	1578454133012	wavy_blue_star	the blue star	listener		chatMessage
close	irrelevant	1	4	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	21	1578454138323	checked_green_square	the green square	listener		chatMessage
far	irrelevant	2	3	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	22	1578454144306	wavy_blue_circle	the circle	listener		chatMessage
close	critical	1	4	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	23	1578454150065	wavy_blue_circle	the circle	listener		chatMessage
far	irrelevant	1	4	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	24	1578454155715	spotted_red_star	star	listener		chatMessage
far	irrelevant	1	4	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	25	1578454160931	wavy_blue_triangle	the triangle	listener		chatMessage
close	critical	2	3	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	26	1578454166030	spotted_black_triangle	the triangle	listener		chatMessage
close	irrelevant	1	2	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	27	1578454171990	spotted_black_triangle	the black triangle	listener		chatMessage
far	irrelevant	2	3	pilot1	5646-be09fdda-ea3f-4e5b-9b4d-4c94c69da4cf	28	1578454177558	wavy_blue_star	blue star	listener		chatMessage
