iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	sender	contents	typingRT	eventType
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522802848794	scripted	1	0	binoculars	0	exp	2	false	director	move the binoculars one space to the right	NaN	chatMessage
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522802884230	scripted	1	1	wrench	0	exp	2	false	director	move the wrench one space to the left	10269	chatMessage
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522802902364	scripted	1	2	middleBlock	0	exp	2	true	director	move the bottom block one space to the left	28404	chatMessage
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522802921304	scripted	1	2	middleBlock	1	exp	2	true	director	move the block one space to the left	4719	chatMessage
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522802960549	scripted	1	3	coffeeMug	0	exp	2	false	director	move the coffee to the right	19668	chatMessage
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522802988705	scripted	2	0	basketball	0	base	5	false	director	move the basketball one square down	9452	chatMessage
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522803002340	scripted	2	1	roundBrush	0	base	5	true	director	move the brush one space to the left	23085	chatMessage
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522803026822	scripted	2	2	headphones	0	base	5	false	director	move the headphones one square to the left	11316	chatMessage
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522803040076	scripted	2	3	book	0	base	5	false	director	move the book one space to the right	24581	chatMessage
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522803059663	scripted	3	0	airplane	0	base	1	false	director	move the airplane one square to the right	8061	chatMessage
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522803071600	scripted	3	1	sunGlasses	0	base	1	true	director	move the glasses one space to the right	19997	chatMessage
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522803086270	scripted	3	2	barrel	0	base	1	false	director	move the barrel down by one space	34665	chatMessage
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522803108644	scripted	3	3	saxophone	0	base	1	false	director	move the saxophone one square up	11006	chatMessage
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522803121130	scripted	4	0	magnet	0	exp	7	false	director	move the magnet down by one space	23491	chatMessage
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522803139083	scripted	4	1	handcuffs	0	exp	7	false	director	move the handcuffs one space down	5794	chatMessage
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522803155513	scripted	4	2	pandaToy	0	exp	7	false	director	move the panda one square down	4117	chatMessage
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522803166947	scripted	4	3	mediumCandle	0	exp	7	true	director	move the small candle down by one space	15551	chatMessage
planned_sample	3592-3f23ca18-c32b-4f96-bb57-90d47d86e040	1522803184304	scripted	5	0	banana	0	exp	6	false	director	move the banana up by one space	32908	chatMessage
