iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	sender	contents	typingRT	eventType
planned_sample	3785-62760656-7999-442d-9e6e-80d57f6997d3	1522791639245	scripted	1	0	basketball	0	exp	5	false	director	basketball goes down one	3813	chatMessage
planned_sample	3785-62760656-7999-442d-9e6e-80d57f6997d3	1522791655830	scripted	1	1	roundBrush	0	exp	5	true	director	move the brush one space to the left	20396	chatMessage
planned_sample	3785-62760656-7999-442d-9e6e-80d57f6997d3	1522791669221	scripted	1	1	roundBrush	1	exp	5	true	director	brush one space left	2281	chatMessage
planned_sample	3785-62760656-7999-442d-9e6e-80d57f6997d3	1522791683309	scripted	1	2	headphones	0	exp	5	false	director	headphones one space left	4641	chatMessage
planned_sample	3785-62760656-7999-442d-9e6e-80d57f6997d3	1522791693560	scripted	1	3	book	0	exp	5	false	director	move the book one space to the right	14889	chatMessage
planned_sample	3785-62760656-7999-442d-9e6e-80d57f6997d3	1522791704929	scripted	2	0	comb	0	base	8	false	director	comb one space up	2399	chatMessage
planned_sample	3785-62760656-7999-442d-9e6e-80d57f6997d3	1522791716513	scripted	2	1	computerMouse	0	base	8	true	director	move the mouse up by one space	13985	chatMessage
planned_sample	3785-62760656-7999-442d-9e6e-80d57f6997d3	1522791731348	scripted	2	2	castIronPan	0	base	8	false	director	pan one space up	1724	chatMessage
planned_sample	3785-62760656-7999-442d-9e6e-80d57f6997d3	1522791743824	scripted	2	3	piano	0	base	8	false	director	piano one space left	2659	chatMessage
planned_sample	3785-62760656-7999-442d-9e6e-80d57f6997d3	1522791752702	scripted	3	0	binoculars	0	base	2	false	director	move the binoculars one space to the right	11534	chatMessage
planned_sample	3785-62760656-7999-442d-9e6e-80d57f6997d3	1522791763176	scripted	3	1	wrench	0	base	2	false	director	wrench left 1 space	3283	chatMessage
planned_sample	3785-62760656-7999-442d-9e6e-80d57f6997d3	1522791770644	scripted	3	2	middleBlock	0	base	2	true	director	move the bottom block one space to the left	10774	chatMessage
planned_sample	3785-62760656-7999-442d-9e6e-80d57f6997d3	1522791782256	scripted	3	3	coffeeMug	0	base	2	false	director	coffee cup one space right	3265	chatMessage
planned_sample	3785-62760656-7999-442d-9e6e-80d57f6997d3	1522791800465	scripted	4	0	scissors	0	exp	3	false	director	scissors one space right	3201	chatMessage
planned_sample	3785-62760656-7999-442d-9e6e-80d57f6997d3	1522791808524	scripted	4	1	knife	0	exp	3	false	director	move the knife down one space	11292	chatMessage
planned_sample	3785-62760656-7999-442d-9e6e-80d57f6997d3	1522791818446	scripted	4	2	barOfSoap	0	exp	3	false	director	soap one space left	1931	chatMessage
planned_sample	3785-62760656-7999-442d-9e6e-80d57f6997d3	1522791825946	scripted	4	3	cassetteTape	0	exp	3	true	director	move the tape down by one space	9418	chatMessage
