iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	sender	contents	typingRT	eventType
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821060056	scripted	1	0	airplane	0	exp	1	false	director	move the red winged object forward one square~~~	22943	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821111106	scripted	1	1	sunGlasses	0	exp	1	true	director	move the glasses one space to the right	73991	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821140756	scripted	1	2	barrel	0	exp	1	false	director	move the barrel down by one space	103643	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821169809	scripted	1	3	saxophone	0	exp	1	false	director	move the saxophone one square up	9082	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821185772	scripted	2	0	banana	0	base	6	false	director	move the banana up by one space	25064	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821210654	scripted	2	1	dollar	0	base	6	false	director	move the dollar bill one space to the right	9875	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821232238	scripted	2	2	boardEraser	0	base	6	true	director	move the eraser up by one space	31468	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821254399	scripted	2	3	feather	0	base	6	false	director	move the feather one space to the left	9083	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821273731	scripted	3	0	magnet	0	base	7	false	director	move the magnet down by one space	28417	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821298507	scripted	3	1	handcuffs	0	base	7	false	director	move the handcuffs down by one space	7824	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821332661	scripted	3	2	pandaToy	0	base	7	false	director	move the teddy bear down one space	7943	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821363982	scripted	3	3	mediumCandle	0	base	7	true	director	move the small candle down by one space	39264	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821394922	scripted	4	0	scissors	0	exp	3	false	director	move the scissors to the right by one space	10637	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821410758	scripted	4	1	knife	0	exp	3	false	director	move the knife down one space	26470	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821437749	scripted	4	2	barOfSoap	0	exp	3	false	director	move the soap bar one space to the left	7381	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821460523	scripted	4	3	cassetteTape	0	exp	3	true	director	move the tape down by one space	30160	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821529173	scripted	4	3	cassetteTape	1	exp	3	true	director	move the cassette tape down one space	14923	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821550044	scripted	5	0	carrot	0	exp	4	false	director	move the carrot up one space	35796	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821564536	scripted	5	1	mediumMeasuringCup	0	exp	4	true	director	move the large measuring cup down one space	50289	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821592012	scripted	5	2	waterBottle	0	exp	4	false	director	move the water bottle to the right one space	9132	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821621653	scripted	5	3	chair	0	exp	4	false	director	move the chair to the left one space	9591	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821650850	scripted	6	0	binoculars	0	base	2	false	director	move the binoculars one space to the right	38787	chatMessage
planned_sample	5707-ac526852-17d2-48e8-bb09-cbfdc564089f	1522821687347	scripted	6	1	wrench	0	base	2	false	director	move the wrench one space to the left	8686	chatMessage
