context	occlusions	numObjsOccluded	numDistractors	iterationName	gameid	trialNum	serverTime	intendedName	text	role	typingRT	eventType
close	irrelevant	2	4	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	1	1522369976632	spotted_blue_star	blue star	speaker	2932	chatMessage
far	none	0	4	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	2	1522369997030	wavy_green_star	green star	speaker	3169	chatMessage
far	none	0	3	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	3	1522370026642	striped_green_square	green square	speaker	4354	chatMessage
close	none	0	4	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	4	1522370047103	wavy_green_star	green star	speaker	3630	chatMessage
far	irrelevant	2	3	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	5	1522370069579	checked_red_circle	red circle with checkers	speaker	8495	chatMessage
close	irrelevant	1	2	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	6	1522370089942	checked_blue_square	blue square with checkers	speaker	4719	chatMessage
far	irrelevant	2	3	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	7	1522370103303	checked_green_square	green square with checkers	speaker	4479	chatMessage
close	none	0	3	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	8	1522370116398	checked_red_square	red square	speaker	2454	chatMessage
far	none	0	4	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	9	1522370132310	checked_blue_square	blue square	speaker	2094	chatMessage
close	none	0	2	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	10	1522370151431	spotted_black_square	black square	speaker	2360	chatMessage
close	irrelevant	1	2	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	11	1522370163346	wavy_red_star	red star with waves	speaker	4505	chatMessage
far	irrelevant	1	3	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	12	1522370177578	wavy_blue_square	blue square waves	speaker	3479	chatMessage
close	irrelevant	1	4	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	13	1522370189843	checked_red_star	red star checkers	speaker	4822	chatMessage
far	none	0	3	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	14	1522370200991	wavy_black_circle	black	speaker	1263	chatMessage
far	irrelevant	1	2	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	15	1522370215149	spotted_black_circle	black circle dots	speaker	5449	chatMessage
close	none	0	2	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	16	1522370227548	wavy_red_triangle	red triangle	speaker	3103	chatMessage
close	irrelevant	1	4	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	17	1522370239357	spotted_black_circle	black circle dots	speaker	2848	chatMessage
far	none	0	2	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	18	1522370248750	spotted_red_square	square	speaker	919	chatMessage
far	irrelevant	1	2	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	19	1522370261478	spotted_green_square	green square dots	speaker	5040	chatMessage
far	none	0	4	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	20	1522370273206	spotted_red_square	red	speaker	495	chatMessage
far	irrelevant	1	3	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	21	1522370284813	striped_blue_star	b start stripe	speaker	4176	chatMessage
close	none	0	3	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	22	1522370306017	checked_green_square	green square	speaker	2743	chatMessage
close	irrelevant	1	2	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	23	1522370320041	striped_black_triangle	black triangle stripe	speaker	6095	chatMessage
close	none	0	2	planned_sample	7338-7e6fe44c-9252-4b18-9f29-07454840b139	24	1522370335920	spotted_blue_triangle	blue tri dots	speaker	5256	chatMessage
