iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	targetDistance	distractorDistance	timeFromReveal	rawMouseX	rawMouseY	eventType
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612511	scripted	1	0	banana	0	exp	6	false	947	none	2574	1197	1214	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612527	scripted	1	0	banana	0	exp	6	false	928	none	2590	1214	1222	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612543	scripted	1	0	banana	0	exp	6	false	898	none	2607	1240	1239	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612560	scripted	1	0	banana	0	exp	6	false	862	none	2624	1273	1256	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612577	scripted	1	0	banana	0	exp	6	false	799	none	2641	1332	1277	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612594	scripted	1	0	banana	0	exp	6	false	750	none	2657	1379	1290	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612610	scripted	1	0	banana	0	exp	6	false	683	none	2674	1446	1302	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612627	scripted	1	0	banana	0	exp	6	false	653	none	2690	1476	1307	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612643	scripted	1	0	banana	0	exp	6	false	626	none	2707	1501	1315	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612660	scripted	1	0	banana	0	exp	6	false	589	none	2723	1535	1332	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612678	scripted	1	0	banana	0	exp	6	false	526	none	2740	1594	1353	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612695	scripted	1	0	banana	0	exp	6	false	449	none	2757	1665	1387	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612710	scripted	1	0	banana	0	exp	6	false	353	none	2774	1754	1429	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612728	scripted	1	0	banana	0	exp	6	false	257	none	2791	1846	1458	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612742	scripted	1	0	banana	0	exp	6	false	165	none	2806	1935	1484	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612762	scripted	1	0	banana	0	exp	6	false	135	none	2825	1965	1496	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612777	scripted	1	0	banana	0	exp	6	false	127	none	2841	1973	1501	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612792	scripted	1	0	banana	0	exp	6	false	119	none	2857	1981	1505	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612828	scripted	1	0	banana	0	exp	6	false	119	none	2875	1981	1509	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612830	scripted	1	0	banana	0	exp	6	false	114	none	2891	1986	1509	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612850	scripted	1	0	banana	0	exp	6	false	110	none	2908	1990	1513	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612860	scripted	1	0	banana	0	exp	6	false	107	none	2924	1994	1517	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612884	scripted	1	0	banana	0	exp	6	false	105	none	2941	1998	1526	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612893	scripted	1	0	banana	0	exp	6	false	91	none	2957	2015	1534	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612910	scripted	1	0	banana	0	exp	6	false	84	none	2974	2036	1555	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612927	scripted	1	0	banana	0	exp	6	false	79	none	2990	2066	1572	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612945	scripted	1	0	banana	0	exp	6	false	85	none	3007	2091	1585	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803612960	scripted	1	0	banana	0	exp	6	false	89	none	3023	2099	1589	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803646931	scripted	1	1	dollar	0	exp	6	false	424	none	180	1202	1197	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803646948	scripted	1	1	dollar	0	exp	6	false	427	none	197	1206	1189	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803646965	scripted	1	1	dollar	0	exp	6	false	427	none	214	1206	1189	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803646981	scripted	1	1	dollar	0	exp	6	false	429	none	230	1214	1180	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803647002	scripted	1	1	dollar	0	exp	6	false	429	none	247	1218	1176	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803647048	scripted	1	1	dollar	0	exp	6	false	432	none	297	1218	1172	updateMouse
planned_sample	4084-d6e49d21-6227-4725-9d5c-58f9fca83593	1522803651101	scripted	1	1	dollar	0	exp	6	false	420	none	4350	1227	1180	updateMouse
