iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	targetDistance	distractorDistance	timeFromReveal	rawMouseX	rawMouseY	eventType
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787205764	unscripted	1	0	basketball	0	base	5	false	956	none	314	1203	1209	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787205801	unscripted	1	0	basketball	0	base	5	false	972	none	332	1211	1229	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787205804	unscripted	1	0	basketball	0	base	5	false	995	none	349	1226	1257	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787205847	unscripted	1	0	basketball	0	base	5	false	1046	none	366	1254	1317	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787205858	unscripted	1	0	basketball	0	base	5	false	1106	none	383	1282	1385	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787205873	unscripted	1	0	basketball	0	base	5	false	1182	none	399	1314	1468	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787205942	unscripted	1	0	basketball	0	base	5	false	1316	none	416	1350	1608	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787205946	unscripted	1	0	basketball	0	base	5	false	1472	none	433	1378	1767	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206048	unscripted	1	0	basketball	0	base	5	false	1594	none	450	1390	1891	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206641	unscripted	1	0	basketball	0	base	5	false	1753	none	466	1394	2050	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206649	unscripted	1	0	basketball	0	base	5	false	1853	none	483	1394	2150	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206651	unscripted	1	0	basketball	0	base	5	false	1944	none	499	1382	2241	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206654	unscripted	1	0	basketball	0	base	5	false	2019	none	516	1342	2313	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206656	unscripted	1	0	basketball	0	base	5	false	2032	none	533	1330	2325	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206666	unscripted	1	0	basketball	0	base	5	false	2048	none	549	1286	2337	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206669	unscripted	1	0	basketball	0	base	5	false	2051	none	565	1254	2337	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206672	unscripted	1	0	basketball	0	base	5	false	2037	none	583	1215	2317	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206679	unscripted	1	0	basketball	0	base	5	false	2007	none	598	1175	2281	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206681	unscripted	1	0	basketball	0	base	5	false	1968	none	616	1147	2237	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206683	unscripted	1	0	basketball	0	base	5	false	1928	none	633	1119	2190	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206685	unscripted	1	0	basketball	0	base	5	false	1880	none	649	1103	2138	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206686	unscripted	1	0	basketball	0	base	5	false	1827	none	666	1095	2082	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206688	unscripted	1	0	basketball	0	base	5	false	1718	none	682	1095	1970	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206690	unscripted	1	0	basketball	0	base	5	false	1698	none	700	1095	1950	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206694	unscripted	1	0	basketball	0	base	5	false	1606	none	716	1095	1855	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206695	unscripted	1	0	basketball	0	base	5	false	1594	none	732	1099	1843	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206699	unscripted	1	0	basketball	0	base	5	false	1541	none	749	1107	1791	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206707	unscripted	1	0	basketball	0	base	5	false	1521	none	766	1111	1771	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206710	unscripted	1	0	basketball	0	base	5	false	1505	none	782	1115	1755	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206713	unscripted	1	0	basketball	0	base	5	false	1492	none	799	1119	1743	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206715	unscripted	1	0	basketball	0	base	5	false	1476	none	816	1119	1727	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787206718	unscripted	1	0	basketball	0	base	5	false	1457	none	834	1119	1707	updateMouse
pilot1	8623-cccadae5-d756-4fa8-a50f-c661174ff11e	1522787306772	unscripted	1	0	basketball	0	base	5	false	1457	none	97721	1119	1707	updateMouse
