iterationName	gameid	time	distractorX	distractorY	targetX	targetY	mouseX	mouseY	eventType
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685440	none	none	1500	300	927	872	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685452	none	none	1500	300	957	854	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685457	none	none	1500	300	957	854	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685469	none	none	1500	300	989	840	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685473	none	none	1500	300	989	840	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685488	none	none	1500	300	1058	807	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685490	none	none	1500	300	1058	807	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685502	none	none	1500	300	1105	783	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685507	none	none	1500	300	1105	783	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685519	none	none	1500	300	1159	753	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685523	none	none	1500	300	1159	753	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685536	none	none	1500	300	1203	736	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685540	none	none	1500	300	1203	736	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685552	none	none	1500	300	1250	711	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685557	none	none	1500	300	1250	711	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685569	none	none	1500	300	1275	697	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685574	none	none	1500	300	1275	697	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685586	none	none	1500	300	1292	689	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685591	none	none	1500	300	1292	689	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685603	none	none	1500	300	1302	679	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685607	none	none	1500	300	1302	679	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685619	none	none	1500	300	1317	669	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685624	none	none	1500	300	1317	669	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685636	none	none	1500	300	1334	655	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685641	none	none	1500	300	1334	655	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685651	none	none	1500	300	1354	635	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685656	none	none	1500	300	1354	635	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685668	none	none	1500	300	1373	620	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685673	none	none	1500	300	1373	620	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685686	none	none	1500	300	1393	605	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685696	none	none	1500	300	1393	605	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685701	none	none	1500	300	1408	591	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685706	none	none	1500	300	1408	591	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685718	none	none	1500	300	1413	583	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685723	none	none	1500	300	1413	583	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685735	none	none	1500	300	1425	573	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685740	none	none	1500	300	1425	573	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685752	none	none	1500	300	1435	559	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685757	none	none	1500	300	1435	559	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685768	none	none	1500	300	1445	544	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685774	none	none	1500	300	1445	544	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685785	none	none	1500	300	1450	536	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685790	none	none	1500	300	1450	536	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685802	none	none	1500	300	1457	527	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685806	none	none	1500	300	1457	527	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685818	none	none	1500	300	1459	517	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685823	none	none	1500	300	1459	517	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685836	none	none	1500	300	1467	504	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685840	none	none	1500	300	1467	504	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685852	none	none	1500	300	1469	487	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685857	none	none	1500	300	1469	487	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685873	none	none	1500	300	1474	470	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685879	none	none	1500	300	1474	470	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685889	none	none	1500	300	1477	458	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685891	none	none	1500	300	1477	458	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685902	none	none	1500	300	1479	443	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685907	none	none	1500	300	1479	443	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685919	none	none	1500	300	1484	438	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685923	none	none	1500	300	1484	438	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685936	none	none	1500	300	1484	426	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685940	none	none	1500	300	1484	426	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685952	none	none	1500	300	1487	416	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685957	none	none	1500	300	1487	416	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685968	none	none	1500	300	1487	411	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685973	none	none	1500	300	1487	411	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685986	none	none	1500	300	1487	406	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506685990	none	none	1500	300	1487	406	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506686002	none	none	1500	300	1487	403	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506686007	none	none	1500	300	1487	403	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506686045	none	none	1500	300	1487	401	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506686050	none	none	1500	300	1487	401	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506686055	none	none	1500	300	1489	401	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506686057	none	none	1500	300	1489	401	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506686974	none	none	1500	300	1489	403	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506686978	none	none	1500	300	1489	403	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506686985	none	none	1500	300	1489	408	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506686990	none	none	1500	300	1489	408	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687003	none	none	1500	300	1487	413	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687008	none	none	1500	300	1487	413	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687022	none	none	1500	300	1484	416	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687025	none	none	1500	300	1484	416	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687036	none	none	1500	300	1479	426	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687041	none	none	1500	300	1479	426	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687053	none	none	1500	300	1464	445	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687057	none	none	1500	300	1464	445	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687069	none	none	1500	300	1452	463	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687073	none	none	1500	300	1452	463	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687085	none	none	1500	300	1427	492	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687090	none	none	1500	300	1427	492	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687102	none	none	1500	300	1403	522	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687107	none	none	1500	300	1403	522	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687118	none	none	1500	300	1381	541	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687123	none	none	1500	300	1381	541	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687135	none	none	1500	300	1361	559	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687140	none	none	1500	300	1361	559	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687152	none	none	1500	300	1334	576	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687157	none	none	1500	300	1334	576	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687168	none	none	1500	300	1314	586	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687173	none	none	1500	300	1314	586	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687185	none	none	1500	300	1292	601	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687191	none	none	1500	300	1292	601	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687212	none	none	1500	300	1275	613	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687217	none	none	1500	300	1275	613	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687222	none	none	1500	300	1248	628	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687225	none	none	1500	300	1248	628	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687236	none	none	1500	300	1223	640	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687240	none	none	1500	300	1223	640	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687253	none	none	1500	300	1198	657	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687257	none	none	1500	300	1198	657	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687268	none	none	1500	300	1181	665	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687273	none	none	1500	300	1181	665	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687288	none	none	1500	300	1166	667	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687293	none	none	1500	300	1166	667	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687303	none	none	1500	300	1154	672	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687308	none	none	1500	300	1154	672	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687318	none	none	1500	300	1137	682	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687323	none	none	1500	300	1137	682	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687336	none	none	1500	300	1114	689	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687341	none	none	1500	300	1114	689	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687353	none	none	1500	300	1095	704	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687358	none	none	1500	300	1095	704	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687371	none	none	1500	300	1078	716	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687376	none	none	1500	300	1078	716	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687386	none	none	1500	300	1058	721	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687390	none	none	1500	300	1058	721	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687403	none	none	1500	300	1045	729	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687407	none	none	1500	300	1045	729	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687419	none	none	1500	300	1026	736	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687424	none	none	1500	300	1026	736	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687436	none	none	1500	300	1013	743	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687441	none	none	1500	300	1013	743	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687453	none	none	1500	300	1001	746	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687458	none	none	1500	300	1001	746	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687469	none	none	1500	300	991	748	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687474	none	none	1500	300	991	748	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687486	none	none	1500	300	986	753	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687490	none	none	1500	300	986	753	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687504	none	none	1500	300	981	756	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687509	none	none	1500	300	981	756	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687518	none	none	1500	300	977	756	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687523	none	none	1500	300	977	756	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687535	none	none	1500	300	974	758	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687540	none	none	1500	300	974	758	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687553	none	none	1500	300	972	758	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687557	none	none	1500	300	972	758	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687569	none	none	1500	300	969	758	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687573	none	none	1500	300	969	758	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687586	none	none	1500	300	964	758	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687590	none	none	1500	300	964	758	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687602	none	none	1500	300	959	761	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687607	none	none	1500	300	959	761	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687626	none	none	1500	300	957	763	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687631	none	none	1500	300	957	763	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687636	none	none	1500	300	952	763	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687641	none	none	1500	300	952	763	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687652	none	none	1500	300	947	763	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687657	none	none	1500	300	947	763	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687669	none	none	1500	300	942	766	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687674	none	none	1500	300	942	766	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687686	none	none	1500	300	940	766	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687691	none	none	1500	300	940	766	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687702	none	none	1500	300	937	766	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687707	none	none	1500	300	937	766	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687719	none	none	1500	300	935	768	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687725	none	none	1500	300	935	768	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687736	none	none	1500	300	932	768	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687741	none	none	1500	300	932	768	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687753	none	none	1500	300	925	768	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687757	none	none	1500	300	925	768	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687770	none	none	1500	300	922	773	updateMouse
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506687774	none	none	1500	300	922	773	updateMouse
