iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	onOff	timeElapsed	eventType
planned_sample	7130-8492ab5a-49c5-4ec2-acfa-0d5492edf111	1522789272742	scripted	1	1	computerMouse	0	exp	8	true	on	12267	mouseOverDistractor
planned_sample	7130-8492ab5a-49c5-4ec2-acfa-0d5492edf111	1522789279841	scripted	1	1	computerMouse	0	exp	8	true	off	19366	mouseOverDistractor
planned_sample	7130-8492ab5a-49c5-4ec2-acfa-0d5492edf111	1522789354488	scripted	2	1	mediumMeasuringCup	0	base	4	true	on	5527	mouseOverDistractor
planned_sample	7130-8492ab5a-49c5-4ec2-acfa-0d5492edf111	1522789356117	scripted	2	1	mediumMeasuringCup	0	base	4	true	off	7177	mouseOverDistractor
planned_sample	7130-8492ab5a-49c5-4ec2-acfa-0d5492edf111	1522789573475	scripted	6	1	roundBrush	0	exp	5	true	on	7710	mouseOverDistractor
planned_sample	7130-8492ab5a-49c5-4ec2-acfa-0d5492edf111	1522789573626	scripted	6	1	roundBrush	0	exp	5	true	off	7861	mouseOverDistractor
planned_sample	7130-8492ab5a-49c5-4ec2-acfa-0d5492edf111	1522789577227	scripted	6	1	roundBrush	0	exp	5	true	on	1300	mouseOverDistractor
planned_sample	7130-8492ab5a-49c5-4ec2-acfa-0d5492edf111	1522789580361	scripted	6	0	roundBrush	1	exp	5	true	off	4432	mouseOverDistractor
planned_sample	7130-8492ab5a-49c5-4ec2-acfa-0d5492edf111	1522789581459	scripted	6	0	roundBrush	1	exp	5	true	on	5532	mouseOverDistractor
planned_sample	7130-8492ab5a-49c5-4ec2-acfa-0d5492edf111	1522789584021	scripted	6	1	roundBrush	1	exp	5	true	on	8094	mouseOverDistractor
planned_sample	7130-8492ab5a-49c5-4ec2-acfa-0d5492edf111	1522789584074	scripted	6	1	roundBrush	1	exp	5	true	off	8149	mouseOverDistractor
planned_sample	7130-8492ab5a-49c5-4ec2-acfa-0d5492edf111	1522789602008	scripted	6	1	roundBrush	1	exp	5	true	on	770	mouseOverDistractor
planned_sample	7130-8492ab5a-49c5-4ec2-acfa-0d5492edf111	1522789602576	scripted	6	1	roundBrush	1	exp	5	true	off	1336	mouseOverDistractor
planned_sample	7130-8492ab5a-49c5-4ec2-acfa-0d5492edf111	1522789691902	scripted	7	2	middleBlock	0	exp	2	true	on	5684	mouseOverDistractor
planned_sample	7130-8492ab5a-49c5-4ec2-acfa-0d5492edf111	1522789692983	scripted	7	1	middleBlock	1	exp	2	true	off	6769	mouseOverDistractor
planned_sample	7130-8492ab5a-49c5-4ec2-acfa-0d5492edf111	1522789696749	scripted	7	2	middleBlock	1	exp	2	true	on	10533	mouseOverDistractor
planned_sample	7130-8492ab5a-49c5-4ec2-acfa-0d5492edf111	1522789696796	scripted	7	2	middleBlock	1	exp	2	true	off	10583	mouseOverDistractor
