iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	onOff	timeElapsed	eventType
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522821853694	scripted	1	3	cassetteTape	0	base	3	true	on	4505	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522821853737	scripted	1	3	cassetteTape	0	base	3	true	off	4537	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522821987871	scripted	2	3	mediumCandle	0	exp	7	true	on	5878	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522821987879	scripted	2	3	mediumCandle	0	exp	7	true	off	5944	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522821987896	scripted	2	3	mediumCandle	0	exp	7	true	on	6211	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522821988550	scripted	2	2	mediumCandle	1	exp	7	true	off	7322	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522821989136	scripted	2	2	mediumCandle	1	exp	7	true	on	7911	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522822004296	scripted	2	3	mediumCandle	1	exp	7	true	on	23043	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522822004305	scripted	2	3	mediumCandle	1	exp	7	true	off	23078	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522822080333	scripted	3	2	middleBlock	0	exp	2	true	on	5469	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522822081336	scripted	3	1	middleBlock	1	exp	2	true	off	6660	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522822082104	scripted	3	1	middleBlock	1	exp	2	true	on	7436	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522822092862	scripted	3	2	middleBlock	1	exp	2	true	on	18189	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522822092869	scripted	3	2	middleBlock	1	exp	2	true	off	18200	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522822106766	scripted	3	2	middleBlock	1	exp	2	true	on	4331	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522822106800	scripted	3	2	middleBlock	1	exp	2	true	off	4365	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522822408016	scripted	5	2	boardEraser	0	exp	6	true	on	2306	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522822412274	scripted	5	1	boardEraser	1	exp	6	true	off	6558	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522822418614	scripted	5	2	boardEraser	1	exp	6	true	on	12909	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522822447084	scripted	5	2	boardEraser	1	exp	6	true	off	41372	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522822447089	scripted	5	2	boardEraser	1	exp	6	true	on	41390	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522822447139	scripted	5	2	boardEraser	1	exp	6	true	off	41439	mouseOverDistractor
planned_sample	1902-d09f4a57-3905-44dd-ae98-be36bce68361	1522822455430	scripted	5	2	boardEraser	0	exp	6	true	on	7474	mouseOverDistractor
