iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	onOff	timeElapsed	eventType
planned_sample	5651-35ab95d3-21a7-43ae-a09d-40ab5d133303	1522802836209	scripted	2	1	computerMouse	0	exp	8	true	on	2216	mouseOverDistractor
planned_sample	5651-35ab95d3-21a7-43ae-a09d-40ab5d133303	1522802838266	scripted	2	0	computerMouse	1	exp	8	true	off	4271	mouseOverDistractor
planned_sample	5651-35ab95d3-21a7-43ae-a09d-40ab5d133303	1522802838835	scripted	2	0	computerMouse	1	exp	8	true	on	4840	mouseOverDistractor
planned_sample	5651-35ab95d3-21a7-43ae-a09d-40ab5d133303	1522802840120	scripted	2	0	computerMouse	1	exp	8	true	off	6125	mouseOverDistractor
planned_sample	5651-35ab95d3-21a7-43ae-a09d-40ab5d133303	1522802927329	scripted	3	1	mediumMeasuringCup	0	exp	4	true	on	2823	mouseOverDistractor
planned_sample	5651-35ab95d3-21a7-43ae-a09d-40ab5d133303	1522802929385	scripted	3	1	mediumMeasuringCup	0	exp	4	true	off	4879	mouseOverDistractor
planned_sample	5651-35ab95d3-21a7-43ae-a09d-40ab5d133303	1522802949801	scripted	3	1	mediumMeasuringCup	1	exp	4	true	on	432	mouseOverDistractor
planned_sample	5651-35ab95d3-21a7-43ae-a09d-40ab5d133303	1522802952286	scripted	3	0	mediumMeasuringCup	2	exp	4	true	off	2917	mouseOverDistractor
planned_sample	5651-35ab95d3-21a7-43ae-a09d-40ab5d133303	1522802952333	scripted	3	0	mediumMeasuringCup	2	exp	4	true	on	2966	mouseOverDistractor
planned_sample	5651-35ab95d3-21a7-43ae-a09d-40ab5d133303	1522802952416	scripted	3	0	mediumMeasuringCup	2	exp	4	true	off	3049	mouseOverDistractor
planned_sample	5651-35ab95d3-21a7-43ae-a09d-40ab5d133303	1522802952517	scripted	3	0	mediumMeasuringCup	2	exp	4	true	on	3150	mouseOverDistractor
planned_sample	5651-35ab95d3-21a7-43ae-a09d-40ab5d133303	1522802958445	scripted	3	1	mediumMeasuringCup	2	exp	4	true	on	9076	mouseOverDistractor
planned_sample	5651-35ab95d3-21a7-43ae-a09d-40ab5d133303	1522802958912	scripted	3	1	mediumMeasuringCup	2	exp	4	true	off	9543	mouseOverDistractor
planned_sample	5651-35ab95d3-21a7-43ae-a09d-40ab5d133303	1522803145008	scripted	6	2	middleBlock	0	exp	2	true	on	478	mouseOverDistractor
planned_sample	5651-35ab95d3-21a7-43ae-a09d-40ab5d133303	1522803145625	scripted	6	2	middleBlock	0	exp	2	true	off	1094	mouseOverDistractor
planned_sample	5651-35ab95d3-21a7-43ae-a09d-40ab5d133303	1522803145707	scripted	6	2	middleBlock	0	exp	2	true	on	1178	mouseOverDistractor
planned_sample	5651-35ab95d3-21a7-43ae-a09d-40ab5d133303	1522803147525	scripted	6	1	middleBlock	1	exp	2	true	off	2995	mouseOverDistractor
