context	occlusions	numObjsOccluded	numDistractors	iterationName	gameid	trialNum	serverTime	intendedName	text	role	typingRT	eventType
far	irrelevant	2	4	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	1	1522368872743	spotted_blue_square	Square with gray dots	speaker	11370	chatMessage
close	irrelevant	2	3	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	2	1522368907716	checked_black_circle	circle with gray and white checker board	speaker	9884	chatMessage
far	none	0	4	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	3	1522368938518	striped_red_star	Star with Black and White Stripes	speaker	7074	chatMessage
close	irrelevant	1	3	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	4	1522368962373	striped_black_triangle	Triangle with gray and white stripes	speaker	8696	chatMessage
close	none	0	4	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	5	1522368997812	wavy_blue_triangle	Blue Triangle with gray and white horizontal waves	speaker	15904	chatMessage
close	none	0	3	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	6	1522369026451	checked_black_triangle	Black Triangle with Gray and white checkerboard pattern	speaker	17384	chatMessage
far	irrelevant	1	3	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	7	1522369054189	checked_green_triangle	Green triangle with gray and white checkerboard pattern	speaker	13204	chatMessage
far	none	0	3	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	8	1522369103462	checked_black_square	Black square with gray and white checkerboard pattern	speaker	16240	chatMessage
close	irrelevant	1	3	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	9	1522369136246	checked_black_triangle	Black Triangle with checkerboard pattern	speaker	9856	chatMessage
close	irrelevant	1	3	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	9	1522369237698	checked_black_triangle	 Black Triangle with gray and white checkerboard pattern	speaker	5870	chatMessage
close	none	0	2	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	10	1522369280195	striped_red_square	Red Triangle with vertical stripes	speaker	11970	chatMessage
close	none	0	2	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	10	1522369307476	striped_red_square	I don't see a red triangle. Do you mean the red square with vertical stripes?	listener	14222	chatMessage
close	none	0	2	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	10	1522369321034	striped_red_square	Sorry, yes, red square	speaker	7588	chatMessage
far	irrelevant	2	4	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	11	1522369338789	striped_red_triangle	Red triangle with vertical stripes	speaker	8072	chatMessage
far	none	0	4	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	12	1522369362176	checked_blue_star	Blue star with checkerboard pattern	speaker	10932	chatMessage
close	irrelevant	1	2	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	13	1522369420730	wavy_black_circle	Black circle with white and gray horizontal wave pattern	speaker	15152	chatMessage
far	none	0	2	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	14	1522369443018	checked_green_square	Green square with checkerboard pattern	speaker	9520	chatMessage
close	none	0	4	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	15	1522369479784	checked_red_triangle	Red triangle with checkerboard pattern	speaker	8560	chatMessage
far	irrelevant	1	4	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	16	1522369500327	wavy_green_circle	Green circle with wave pattern	speaker	7000	chatMessage
far	none	0	3	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	17	1522369530958	wavy_red_circle	red circle with wave pattern	speaker	6640	chatMessage
far	none	0	4	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	18	1522369554701	wavy_blue_triangle	Blue triangle with a wave pattern	speaker	6568	chatMessage
close	irrelevant	2	3	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	19	1522369600052	striped_green_triangle	green triangle with gray and white horizontal stripes	speaker	13568	chatMessage
close	none	0	4	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	20	1522369624458	wavy_red_star	red star with wave pattern	speaker	8720	chatMessage
far	irrelevant	1	3	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	21	1522369659297	wavy_black_star	black star with wave pattern	speaker	6616	chatMessage
close	irrelevant	1	2	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	22	1522369683184	striped_red_circle	Red circle with gray and white horizontal stripes	speaker	10664	chatMessage
far	irrelevant	1	3	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	23	1522369708744	striped_red_square	red square with gray and white horizontal stripes	speaker	14352	chatMessage
close	none	0	3	planned_sample	6952-f84cf3f2-0198-4509-bb35-aac7dee1e132	24	1522369724527	wavy_green_circle	green circle with wave pattern	speaker	5800	chatMessage
