context	occlusions	numObjsOccluded	numDistractors	iterationName	gameid	trialNum	serverTime	intendedName	text	role	typingRT	eventType
far	irrelevant	1	2	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	1	1522358333064	wavy_red_square	Red square wavy grey line	speaker	4663	chatMessage
far	none	0	2	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	2	1522358350603	checked_blue_triangle	blue triangle	speaker	1519	chatMessage
close	none	0	3	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	3	1522358363491	wavy_green_circle	Green circle wavy grey line	speaker	3473	chatMessage
close	irrelevant	2	3	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	4	1522358379539	wavy_red_square	red square wavy grey line	speaker	5815	chatMessage
far	none	0	3	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	5	1522358391684	checked_blue_triangle	blue triangle	speaker	2128	chatMessage
far	irrelevant	1	4	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	6	1522358405057	checked_black_triangle	black triangle grey and white check	speaker	6488	chatMessage
close	irrelevant	1	3	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	7	1522358418882	checked_red_square	red square grey and white check	speaker	4184	chatMessage
close	none	0	4	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	8	1522358434319	checked_blue_star	blue star	speaker	1096	chatMessage
far	none	0	3	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	9	1522358445379	spotted_green_triangle	green triangle	speaker	1551	chatMessage
close	none	0	4	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	10	1522358462531	spotted_green_square	green square grey dots	speaker	5567	chatMessage
close	irrelevant	2	3	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	11	1522358479283	wavy_red_square	red square grey wavy line	speaker	5584	chatMessage
close	none	0	2	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	12	1522358493157	checked_black_circle	black circle grey white check	speaker	5328	chatMessage
close	irrelevant	2	4	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	13	1522358507195	striped_blue_square	blue square vert grey line	speaker	5568	chatMessage
far	irrelevant	2	3	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	14	1522358522784	striped_black_star	black star vert grey line	speaker	3056	chatMessage
far	none	0	4	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	15	1522358536224	checked_black_square	black square grey white check	speaker	3647	chatMessage
far	irrelevant	1	4	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	16	1522358552616	spotted_black_triangle	black triangle grey dot	speaker	5856	chatMessage
close	none	0	3	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	17	1522358569200	striped_red_square	red square vert grey line	speaker	3398	chatMessage
close	none	0	3	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	18	1522358580051	wavy_green_circle	green circle grey wavy line	speaker	3694	chatMessage
close	irrelevant	1	2	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	19	1522358597384	striped_black_square	black square vert grey line	speaker	4360	chatMessage
close	irrelevant	1	4	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	20	1522358612343	spotted_black_star	black star grey dot	speaker	2376	chatMessage
far	irrelevant	2	3	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	21	1522358628023	striped_green_triangle	green triangle vert grey line	speaker	6136	chatMessage
far	irrelevant	2	3	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	22	1522358640727	spotted_blue_triangle	blue triangle grey dot	speaker	3111	chatMessage
far	none	0	3	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	23	1522358653213	striped_red_star	red star	speaker	1561	chatMessage
far	none	0	3	planned_sample	3206-66e4691e-f369-40fc-8b4b-fdd6df0798d4	24	1522358669016	checked_blue_circle	blue circle grey white check, gg	speaker	4422	chatMessage
