gameid, time, condition, critical, objectSet, instructionNum, attemptNum, targetX, targetY, distractorX, distractorY, mouseX, mouseY
2640-6,1453327502390,base,0,1,0,0,231.25,93.75,none,none,300,298
2640-6,1453327505597,base,0,1,0,0,231.25,93.75,none,none,300,217
2640-6,1453327505931,base,0,1,0,0,231.25,93.75,none,none,300,422
2640-6,1453327507386,base,0,1,0,0,231.25,93.75,none,none,300,14
2640-6,1453327513839,base,0,1,0,0,231.25,93.75,none,none,583,285
2640-6,1453327513846,base,0,1,0,0,231.25,93.75,none,none,557,277
2640-6,1453327513854,base,0,1,0,0,231.25,93.75,none,none,528,270
2640-6,1453327513862,base,0,1,0,0,231.25,93.75,none,none,493,260
2640-6,1453327513870,base,0,1,0,0,231.25,93.75,none,none,463,251
2640-6,1453327513879,base,0,1,0,0,231.25,93.75,none,none,433,244
2640-6,1453327513886,base,0,1,0,0,231.25,93.75,none,none,408,238
2640-6,1453327513894,base,0,1,0,0,231.25,93.75,none,none,385,230
2640-6,1453327513902,base,0,1,0,0,231.25,93.75,none,none,368,221
2640-6,1453327513910,base,0,1,0,0,231.25,93.75,none,none,352,213
2640-6,1453327513919,base,0,1,0,0,231.25,93.75,none,none,340,205
2640-6,1453327513926,base,0,1,0,0,231.25,93.75,none,none,329,200
2640-6,1453327513934,base,0,1,0,0,231.25,93.75,none,none,318,195
2640-6,1453327513942,base,0,1,0,0,231.25,93.75,none,none,309,188
2640-6,1453327513951,base,0,1,0,0,231.25,93.75,none,none,303,186
2640-6,1453327513958,base,0,1,0,0,231.25,93.75,none,none,298,182
2640-6,1453327513967,base,0,1,0,0,231.25,93.75,none,none,295,179
2640-6,1453327513974,base,0,1,0,0,231.25,93.75,none,none,292,178
2640-6,1453327513986,base,0,1,0,0,231.25,93.75,none,none,290,178
2640-6,1453327513990,base,0,1,0,0,231.25,93.75,none,none,289,177
2640-6,1453327514039,base,0,1,0,0,231.25,93.75,none,none,289,176
2640-6,1453327514046,base,0,1,0,0,231.25,93.75,none,none,288,174
2640-6,1453327514055,base,0,1,0,0,231.25,93.75,none,none,287,170
2640-6,1453327514063,base,0,1,0,0,231.25,93.75,none,none,283,166
2640-6,1453327514071,base,0,1,0,0,231.25,93.75,none,none,279,160
2640-6,1453327514078,base,0,1,0,0,231.25,93.75,none,none,273,155
2640-6,1453327514087,base,0,1,0,0,231.25,93.75,none,none,269,151
2640-6,1453327514094,base,0,1,0,0,231.25,93.75,none,none,264,147
2640-6,1453327514103,base,0,1,0,0,231.25,93.75,none,none,260,143
2640-6,1453327514110,base,0,1,0,0,231.25,93.75,none,none,256,141
2640-6,1453327514119,base,0,1,0,0,231.25,93.75,none,none,252,137
2640-6,1453327514126,base,0,1,0,0,231.25,93.75,none,none,248,134
2640-6,1453327514135,base,0,1,0,0,231.25,93.75,none,none,244,130
2640-6,1453327514142,base,0,1,0,0,231.25,93.75,none,none,240,126
2640-6,1453327514151,base,0,1,0,0,231.25,93.75,none,none,237,123
2640-6,1453327514158,base,0,1,0,0,231.25,93.75,none,none,234,118
2640-6,1453327514167,base,0,1,0,0,231.25,93.75,none,none,233,115
2640-6,1453327514175,base,0,1,0,0,231.25,93.75,none,none,233,111
2640-6,1453327514183,base,0,1,0,0,231.25,93.75,none,none,233,108
2640-6,1453327514191,base,0,1,0,0,231.25,93.75,none,none,233,105
2640-6,1453327514199,base,0,1,0,0,231.25,93.75,none,none,233,103
2640-6,1453327514207,base,0,1,0,0,231.25,93.75,none,none,233,101
2640-6,1453327514215,base,0,1,0,0,231.25,93.75,none,none,233,99
2640-6,1453327514222,base,0,1,0,0,231.25,93.75,none,none,233,97
2640-6,1453327514231,base,0,1,0,0,231.25,93.75,none,none,233,96
2640-6,1453327514238,base,0,1,0,0,231.25,93.75,none,none,233,93
2640-6,1453327514247,base,0,1,0,0,231.25,93.75,none,none,232,91
2640-6,1453327514254,base,0,1,0,0,231.25,93.75,none,none,230,89
2640-6,1453327514263,base,0,1,0,0,231.25,93.75,none,none,230,87
2640-6,1453327514271,base,0,1,0,0,231.25,93.75,none,none,229,86
2640-6,1453327514343,base,0,1,0,0,231.25,93.75,none,none,228,85
2640-6,1453327514414,base,0,1,0,0,231.25,93.75,none,none,230,85
2640-6,1453327514422,base,0,1,0,0,233,94,none,none,237,85
2640-6,1453327514439,base,0,1,0,0,240,94,none,none,245,85
2640-6,1453327514459,base,0,1,0,0,248,94,none,none,273,85
2640-6,1453327514475,base,0,1,0,0,276,94,none,none,293,88
2640-6,1453327514494,base,0,1,0,0,296,96,none,none,308,91
2640-6,1453327514514,base,0,1,0,0,311,100,none,none,319,94
2640-6,1453327514551,base,0,1,0,0,322,103,none,none,321,94
2640-6,1453327514559,base,0,1,0,0,324,103,none,none,324,94
2640-6,1453327514571,base,0,1,0,0,327,103,none,none,331,94
2640-6,1453327514590,base,0,1,0,0,334,103,none,none,341,94
2640-6,1453327514609,base,0,1,0,0,343,103,none,none,353,94
2640-6,1453327514632,base,0,1,0,0,356,103,none,none,358,94
2640-6,1453327517695,base,1,1,1,0,368.75,506.25,93.75,368.75,298,301
2640-6,1453327523010,base,1,1,1,0,368.75,506.25,93.75,368.75,296,57
2640-6,1453327527146,base,1,1,1,0,368.75,506.25,93.75,368.75,296,218
2640-6,1453327527446,base,1,1,1,0,368.75,506.25,93.75,368.75,296,342
2640-6,1453327528023,base,1,1,1,0,368.75,506.25,93.75,368.75,295,342
2640-6,1453327528039,base,1,1,1,0,368.75,506.25,93.75,368.75,295,343
2640-6,1453327528047,base,1,1,1,0,368.75,506.25,93.75,368.75,298,346
2640-6,1453327528054,base,1,1,1,0,368.75,506.25,93.75,368.75,303,352
2640-6,1453327528062,base,1,1,1,0,368.75,506.25,93.75,368.75,309,361
2640-6,1453327528070,base,1,1,1,0,368.75,506.25,93.75,368.75,315,369
2640-6,1453327528078,base,1,1,1,0,368.75,506.25,93.75,368.75,319,376
2640-6,1453327528086,base,1,1,1,0,368.75,506.25,93.75,368.75,323,381
2640-6,1453327528094,base,1,1,1,0,368.75,506.25,93.75,368.75,324,385
2640-6,1453327528103,base,1,1,1,0,368.75,506.25,93.75,368.75,326,388
2640-6,1453327528110,base,1,1,1,0,368.75,506.25,93.75,368.75,327,389
2640-6,1453327528118,base,1,1,1,0,368.75,506.25,93.75,368.75,328,392
2640-6,1453327528126,base,1,1,1,0,368.75,506.25,93.75,368.75,328,393
2640-6,1453327528134,base,1,1,1,0,368.75,506.25,93.75,368.75,329,395
2640-6,1453327528143,base,1,1,1,0,368.75,506.25,93.75,368.75,330,397
2640-6,1453327528150,base,1,1,1,0,368.75,506.25,93.75,368.75,332,401
2640-6,1453327528158,base,1,1,1,0,368.75,506.25,93.75,368.75,332,402
2640-6,1453327528166,base,1,1,1,0,368.75,506.25,93.75,368.75,332,404
2640-6,1453327528174,base,1,1,1,0,368.75,506.25,93.75,368.75,333,406
2640-6,1453327528182,base,1,1,1,0,368.75,506.25,93.75,368.75,333,409
2640-6,1453327528190,base,1,1,1,0,368.75,506.25,93.75,368.75,333,411
2640-6,1453327528198,base,1,1,1,0,368.75,506.25,93.75,368.75,333,412
2640-6,1453327528206,base,1,1,1,0,368.75,506.25,93.75,368.75,333,414
2640-6,1453327528214,base,1,1,1,0,368.75,506.25,93.75,368.75,333,415
2640-6,1453327528222,base,1,1,1,0,368.75,506.25,93.75,368.75,333,417
2640-6,1453327528230,base,1,1,1,0,368.75,506.25,93.75,368.75,333,419
2640-6,1453327528238,base,1,1,1,0,368.75,506.25,93.75,368.75,333,419
2640-6,1453327528246,base,1,1,1,0,368.75,506.25,93.75,368.75,333,421
2640-6,1453327528270,base,1,1,1,0,368.75,506.25,93.75,368.75,333,423
2640-6,1453327528278,base,1,1,1,0,368.75,506.25,93.75,368.75,333,424
2640-6,1453327528286,base,1,1,1,0,368.75,506.25,93.75,368.75,334,428
2640-6,1453327528294,base,1,1,1,0,368.75,506.25,93.75,368.75,337,433
2640-6,1453327528302,base,1,1,1,0,368.75,506.25,93.75,368.75,341,440
2640-6,1453327528310,base,1,1,1,0,368.75,506.25,93.75,368.75,343,447
2640-6,1453327528318,base,1,1,1,0,368.75,506.25,93.75,368.75,347,455
2640-6,1453327528326,base,1,1,1,0,368.75,506.25,93.75,368.75,349,463
2640-6,1453327528334,base,1,1,1,0,368.75,506.25,93.75,368.75,351,472
2640-6,1453327528342,base,1,1,1,0,368.75,506.25,93.75,368.75,352,478
