gameid, time, condition, critical, objectSet, instructionNum, attemptNum, targetX, targetY, distractorX, distractorY, mouseX, mouseY
8136-9,1453321457178,exp,0,7,0,0,231.25,368.75,none,none,297,300
8136-9,1453321457185,exp,0,7,0,0,231.25,368.75,none,none,291,300
8136-9,1453321457193,exp,0,7,0,0,231.25,368.75,none,none,285,300
8136-9,1453321457200,exp,0,7,0,0,231.25,368.75,none,none,276,300
8136-9,1453321457208,exp,0,7,0,0,231.25,368.75,none,none,266,303
8136-9,1453321457215,exp,0,7,0,0,231.25,368.75,none,none,258,303
8136-9,1453321457225,exp,0,7,0,0,231.25,368.75,none,none,247,304
8136-9,1453321457233,exp,0,7,0,0,231.25,368.75,none,none,237,306
8136-9,1453321457240,exp,0,7,0,0,231.25,368.75,none,none,226,307
8136-9,1453321457248,exp,0,7,0,0,231.25,368.75,none,none,215,308
8136-9,1453321457255,exp,0,7,0,0,231.25,368.75,none,none,206,310
8136-9,1453321457265,exp,0,7,0,0,231.25,368.75,none,none,194,312
8136-9,1453321457273,exp,0,7,0,0,231.25,368.75,none,none,186,313
8136-9,1453321457280,exp,0,7,0,0,231.25,368.75,none,none,175,315
8136-9,1453321457288,exp,0,7,0,0,231.25,368.75,none,none,163,316
8136-9,1453321457295,exp,0,7,0,0,231.25,368.75,none,none,153,318
8136-9,1453321457305,exp,0,7,0,0,231.25,368.75,none,none,143,319
8136-9,1453321457313,exp,0,7,0,0,231.25,368.75,none,none,133,319
8136-9,1453321457320,exp,0,7,0,0,231.25,368.75,none,none,122,322
8136-9,1453321457328,exp,0,7,0,0,231.25,368.75,none,none,110,325
8136-9,1453321457335,exp,0,7,0,0,231.25,368.75,none,none,101,326
8136-9,1453321457346,exp,0,7,0,0,231.25,368.75,none,none,93,326
8136-9,1453321457353,exp,0,7,0,0,231.25,368.75,none,none,81,328
8136-9,1453321457360,exp,0,7,0,0,231.25,368.75,none,none,75,330
8136-9,1453321457368,exp,0,7,0,0,231.25,368.75,none,none,66,331
8136-9,1453321457375,exp,0,7,0,0,231.25,368.75,none,none,58,333
8136-9,1453321457385,exp,0,7,0,0,231.25,368.75,none,none,50,336
8136-9,1453321457393,exp,0,7,0,0,231.25,368.75,none,none,46,338
8136-9,1453321457400,exp,0,7,0,0,231.25,368.75,none,none,38,341
8136-9,1453321457408,exp,0,7,0,0,231.25,368.75,none,none,33,342
8136-9,1453321457418,exp,0,7,0,0,231.25,368.75,none,none,27,344
8136-9,1453321457426,exp,0,7,0,0,231.25,368.75,none,none,20,346
8136-9,1453321457433,exp,0,7,0,0,231.25,368.75,none,none,15,349
8136-9,1453321457440,exp,0,7,0,0,231.25,368.75,none,none,11,349
8136-9,1453321457448,exp,0,7,0,0,231.25,368.75,none,none,3,353
8136-9,1453321465338,exp,0,7,0,0,231.25,368.75,none,none,0,323
8136-9,1453321465346,exp,0,7,0,0,231.25,368.75,none,none,1,323
8136-9,1453321465353,exp,0,7,0,0,231.25,368.75,none,none,3,323
8136-9,1453321465408,exp,0,7,0,0,231.25,368.75,none,none,3,323
8136-9,1453321465409,exp,0,7,0,0,231.25,368.75,none,none,4,323
8136-9,1453321465433,exp,0,7,0,0,231.25,368.75,none,none,6,323
8136-9,1453321465456,exp,0,7,0,0,231.25,368.75,none,none,7,323
8136-9,1453321465466,exp,0,7,0,0,231.25,368.75,none,none,8,323
8136-9,1453321465473,exp,0,7,0,0,231.25,368.75,none,none,9,323
8136-9,1453321465481,exp,0,7,0,0,231.25,368.75,none,none,11,323
8136-9,1453321465488,exp,0,7,0,0,231.25,368.75,none,none,12,323
8136-9,1453321465495,exp,0,7,0,0,231.25,368.75,none,none,13,323
8136-9,1453321465506,exp,0,7,0,0,231.25,368.75,none,none,14,323
8136-9,1453321465513,exp,0,7,0,0,231.25,368.75,none,none,15,323
8136-9,1453321465520,exp,0,7,0,0,231.25,368.75,none,none,17,323
8136-9,1453321465528,exp,0,7,0,0,231.25,368.75,none,none,18,323
8136-9,1453321465536,exp,0,7,0,0,231.25,368.75,none,none,19,323
8136-9,1453321465545,exp,0,7,0,0,231.25,368.75,none,none,19,323
8136-9,1453321465553,exp,0,7,0,0,231.25,368.75,none,none,20,323
8136-9,1453321465560,exp,0,7,0,0,231.25,368.75,none,none,23,323
8136-9,1453321465568,exp,0,7,0,0,231.25,368.75,none,none,23,323
8136-9,1453321465575,exp,0,7,0,0,231.25,368.75,none,none,24,323
8136-9,1453321465586,exp,0,7,0,0,231.25,368.75,none,none,25,323
8136-9,1453321465593,exp,0,7,0,0,231.25,368.75,none,none,27,323
