gameid, time, condition, critical, objectSet, instructionNum, attemptNum, targetX, targetY, distractorX, distractorY, mouseX, mouseY
4726-4,1453330289321,exp,0,4,0,0,231.25,506.25,none,none,298,304
4726-4,1453330289321,exp,0,4,0,0,231.25,506.25,none,none,298,304
4726-4,1453330289321,exp,0,4,0,0,231.25,506.25,none,none,298,305
4726-4,1453330289322,exp,0,4,0,0,231.25,506.25,none,none,298,305
4726-4,1453330289322,exp,0,4,0,0,231.25,506.25,none,none,297,307
4726-4,1453330289322,exp,0,4,0,0,231.25,506.25,none,none,297,307
4726-4,1453330289324,exp,0,4,0,0,231.25,506.25,none,none,294,309
4726-4,1453330289324,exp,0,4,0,0,231.25,506.25,none,none,294,309
4726-4,1453330289341,exp,0,4,0,0,231.25,506.25,none,none,292,312
4726-4,1453330289341,exp,0,4,0,0,231.25,506.25,none,none,292,312
4726-4,1453330289357,exp,0,4,0,0,231.25,506.25,none,none,288,314
4726-4,1453330289360,exp,0,4,0,0,231.25,506.25,none,none,288,314
4726-4,1453330289395,exp,0,4,0,0,231.25,506.25,none,none,286,316
4726-4,1453330289395,exp,0,4,0,0,231.25,506.25,none,none,286,316
4726-4,1453330289395,exp,0,4,0,0,231.25,506.25,none,none,284,318
4726-4,1453330289395,exp,0,4,0,0,231.25,506.25,none,none,284,318
4726-4,1453330289434,exp,0,4,0,0,231.25,506.25,none,none,280,319
4726-4,1453330289435,exp,0,4,0,0,231.25,506.25,none,none,280,319
4726-4,1453330289435,exp,0,4,0,0,231.25,506.25,none,none,278,320
4726-4,1453330289435,exp,0,4,0,0,231.25,506.25,none,none,278,320
4726-4,1453330289444,exp,0,4,0,0,231.25,506.25,none,none,276,320
4726-4,1453330289445,exp,0,4,0,0,231.25,506.25,none,none,276,320
4726-4,1453330289461,exp,0,4,0,0,231.25,506.25,none,none,273,321
4726-4,1453330289461,exp,0,4,0,0,231.25,506.25,none,none,273,321
4726-4,1453330289593,exp,0,4,0,0,231.25,506.25,none,none,272,321
4726-4,1453330289593,exp,0,4,0,0,231.25,506.25,none,none,272,321
4726-4,1453330289593,exp,0,4,0,0,231.25,506.25,none,none,270,321
4726-4,1453330289593,exp,0,4,0,0,231.25,506.25,none,none,270,321
4726-4,1453330289593,exp,0,4,0,0,231.25,506.25,none,none,268,321
4726-4,1453330289594,exp,0,4,0,0,231.25,506.25,none,none,268,321
4726-4,1453330289594,exp,0,4,0,0,231.25,506.25,none,none,266,321
4726-4,1453330289594,exp,0,4,0,0,231.25,506.25,none,none,266,321
4726-4,1453330289594,exp,0,4,0,0,231.25,506.25,none,none,265,321
4726-4,1453330289594,exp,0,4,0,0,231.25,506.25,none,none,265,321
4726-4,1453330289597,exp,0,4,0,0,231.25,506.25,none,none,261,320
4726-4,1453330289597,exp,0,4,0,0,231.25,506.25,none,none,261,320
4726-4,1453330289597,exp,0,4,0,0,231.25,506.25,none,none,261,318
4726-4,1453330289597,exp,0,4,0,0,231.25,506.25,none,none,261,318
4726-4,1453330289600,exp,0,4,0,0,231.25,506.25,none,none,260,316
4726-4,1453330289600,exp,0,4,0,0,231.25,506.25,none,none,260,316
4726-4,1453330289616,exp,0,4,0,0,231.25,506.25,none,none,259,314
4726-4,1453330289617,exp,0,4,0,0,231.25,506.25,none,none,259,314
4726-4,1453330289635,exp,0,4,0,0,231.25,506.25,none,none,259,313
4726-4,1453330289635,exp,0,4,0,0,231.25,506.25,none,none,259,313
4726-4,1453330289757,exp,0,4,0,0,231.25,506.25,none,none,258,312
4726-4,1453330289757,exp,0,4,0,0,231.25,506.25,none,none,258,312
4726-4,1453330289757,exp,0,4,0,0,231.25,506.25,none,none,258,311
4726-4,1453330289757,exp,0,4,0,0,231.25,506.25,none,none,258,311
4726-4,1453330289758,exp,0,4,0,0,231.25,506.25,none,none,258,309
4726-4,1453330289758,exp,0,4,0,0,231.25,506.25,none,none,258,309
4726-4,1453330289763,exp,0,4,0,0,231.25,506.25,none,none,258,308
4726-4,1453330289763,exp,0,4,0,0,231.25,506.25,none,none,258,308
4726-4,1453330289763,exp,0,4,0,0,231.25,506.25,none,none,258,307
4726-4,1453330289763,exp,0,4,0,0,231.25,506.25,none,none,258,307
4726-4,1453330289763,exp,0,4,0,0,231.25,506.25,none,none,258,306
4726-4,1453330289763,exp,0,4,0,0,231.25,506.25,none,none,258,306
4726-4,1453330289921,exp,0,4,0,0,231.25,506.25,none,none,258,306
4726-4,1453330289921,exp,0,4,0,0,231.25,506.25,none,none,258,306
4726-4,1453330289922,exp,0,4,0,0,231.25,506.25,none,none,258,305
4726-4,1453330289922,exp,0,4,0,0,231.25,506.25,none,none,258,305
4726-4,1453330289922,exp,0,4,0,0,231.25,506.25,none,none,258,304
4726-4,1453330289922,exp,0,4,0,0,231.25,506.25,none,none,258,304
4726-4,1453330289933,exp,0,4,0,0,231.25,506.25,none,none,259,304
4726-4,1453330289933,exp,0,4,0,0,231.25,506.25,none,none,259,304
4726-4,1453330289959,exp,0,4,0,0,231.25,506.25,none,none,259,302
4726-4,1453330289959,exp,0,4,0,0,231.25,506.25,none,none,259,302
4726-4,1453330290089,exp,0,4,0,0,231.25,506.25,none,none,260,302
4726-4,1453330290089,exp,0,4,0,0,231.25,506.25,none,none,260,302
4726-4,1453330290095,exp,0,4,0,0,231.25,506.25,none,none,260,301
4726-4,1453330290095,exp,0,4,0,0,231.25,506.25,none,none,260,301
4726-4,1453330290095,exp,0,4,0,0,231.25,506.25,none,none,261,301
4726-4,1453330290095,exp,0,4,0,0,231.25,506.25,none,none,261,301
4726-4,1453330290095,exp,0,4,0,0,231.25,506.25,none,none,261,300
4726-4,1453330290095,exp,0,4,0,0,231.25,506.25,none,none,261,300
4726-4,1453330290096,exp,0,4,0,0,231.25,506.25,none,none,263,300
4726-4,1453330290096,exp,0,4,0,0,231.25,506.25,none,none,263,300
4726-4,1453330290096,exp,0,4,0,0,231.25,506.25,none,none,263,299
4726-4,1453330290096,exp,0,4,0,0,231.25,506.25,none,none,263,299
4726-4,1453330290119,exp,0,4,0,0,231.25,506.25,none,none,264,299
4726-4,1453330290119,exp,0,4,0,0,231.25,506.25,none,none,264,299
4726-4,1453330290249,exp,0,4,0,0,231.25,506.25,none,none,264,299
4726-4,1453330290249,exp,0,4,0,0,231.25,506.25,none,none,264,299
4726-4,1453330290249,exp,0,4,0,0,231.25,506.25,none,none,265,299
4726-4,1453330290249,exp,0,4,0,0,231.25,506.25,none,none,265,299
4726-4,1453330290250,exp,0,4,0,0,231.25,506.25,none,none,265,298
4726-4,1453330290250,exp,0,4,0,0,231.25,506.25,none,none,265,298
4726-4,1453330290250,exp,0,4,0,0,231.25,506.25,none,none,266,298
4726-4,1453330290250,exp,0,4,0,0,231.25,506.25,none,none,266,298
4726-4,1453330290369,exp,0,4,0,0,231.25,506.25,none,none,267,298
4726-4,1453330290369,exp,0,4,0,0,231.25,506.25,none,none,267,298
4726-4,1453330290369,exp,0,4,0,0,231.25,506.25,none,none,267,297
4726-4,1453330290369,exp,0,4,0,0,231.25,506.25,none,none,267,297
4726-4,1453330290533,exp,0,4,0,0,231.25,506.25,none,none,268,295
4726-4,1453330290533,exp,0,4,0,0,231.25,506.25,none,none,268,295
4726-4,1453330297792,exp,0,4,0,0,231.25,506.25,none,none,268,297
4726-4,1453330297792,exp,0,4,0,0,231.25,506.25,none,none,268,297
4726-4,1453330297804,exp,0,4,0,0,231.25,506.25,none,none,267,299
4726-4,1453330297807,exp,0,4,0,0,231.25,506.25,none,none,267,299
4726-4,1453330298600,exp,0,4,0,0,231.25,506.25,none,none,267,299
4726-4,1453330298976,exp,0,4,0,0,231.25,506.25,none,none,267,295
4726-4,1453330299464,exp,0,4,0,0,231.25,506.25,none,none,267,299
4726-4,1453330309914,exp,0,4,0,0,231.25,506.25,none,none,263,314
4726-4,1453330309914,exp,0,4,0,0,231.25,506.25,none,none,263,314
4726-4,1453330309930,exp,0,4,0,0,231.25,506.25,none,none,245,397
4726-4,1453330309930,exp,0,4,0,0,231.25,506.25,none,none,245,397
4726-4,1453330309949,exp,0,4,0,0,231.25,506.25,none,none,245,409
4726-4,1453330309953,exp,0,4,0,0,231.25,506.25,none,none,245,409
4726-4,1453330309964,exp,0,4,0,0,231.25,506.25,none,none,247,416
4726-4,1453330309968,exp,0,4,0,0,231.25,506.25,none,none,247,416
4726-4,1453330309982,exp,0,4,0,0,231.25,506.25,none,none,253,428
4726-4,1453330309982,exp,0,4,0,0,231.25,506.25,none,none,253,428
4726-4,1453330310000,exp,0,4,0,0,231.25,506.25,none,none,263,438
4726-4,1453330310000,exp,0,4,0,0,231.25,506.25,none,none,263,438
4726-4,1453330310016,exp,0,4,0,0,231.25,506.25,none,none,270,450
4726-4,1453330310016,exp,0,4,0,0,231.25,506.25,none,none,270,450
