gameid, time, condition, critical, objectSet, instructionNum, attemptNum, targetX, targetY, distractorX, distractorY, mouseX, mouseY
3247-a,1453321937127,base,0,8,0,0,93.75,231.25,none,none,293,298
3247-a,1453321937265,base,0,8,0,0,93.75,231.25,none,none,293,299
3247-a,1453321937267,base,0,8,0,0,93.75,231.25,none,none,294,300
3247-a,1453321937274,base,0,8,0,0,93.75,231.25,none,none,296,301
3247-a,1453321937281,base,0,8,0,0,93.75,231.25,none,none,297,302
3247-a,1453321937289,base,0,8,0,0,93.75,231.25,none,none,298,302
3247-a,1453321937297,base,0,8,0,0,93.75,231.25,none,none,300,302
3247-a,1453321937306,base,0,8,0,0,93.75,231.25,none,none,301,303
3247-a,1453321937313,base,0,8,0,0,93.75,231.25,none,none,302,303
3247-a,1453321937323,base,0,8,0,0,93.75,231.25,none,none,302,304
3247-a,1453321937329,base,0,8,0,0,93.75,231.25,none,none,303,305
3247-a,1453321937337,base,0,8,0,0,93.75,231.25,none,none,304,305
3247-a,1453321937351,base,0,8,0,0,93.75,231.25,none,none,305,305
3247-a,1453321937369,base,0,8,0,0,93.75,231.25,none,none,305,306
3247-a,1453321937376,base,0,8,0,0,93.75,231.25,none,none,306,306
3247-a,1453321937409,base,0,8,0,0,93.75,231.25,none,none,308,306
3247-a,1453321937424,base,0,8,0,0,93.75,231.25,none,none,308,305
3247-a,1453321937430,base,0,8,0,0,93.75,231.25,none,none,308,303
3247-a,1453321937438,base,0,8,0,0,93.75,231.25,none,none,308,301
3247-a,1453321937445,base,0,8,0,0,93.75,231.25,none,none,308,299
3247-a,1453321937453,base,0,8,0,0,93.75,231.25,none,none,305,297
3247-a,1453321937461,base,0,8,0,0,93.75,231.25,none,none,302,294
3247-a,1453321937469,base,0,8,0,0,93.75,231.25,none,none,298,292
3247-a,1453321937477,base,0,8,0,0,93.75,231.25,none,none,295,288
3247-a,1453321937486,base,0,8,0,0,93.75,231.25,none,none,293,284
3247-a,1453321937492,base,0,8,0,0,93.75,231.25,none,none,291,279
3247-a,1453321937500,base,0,8,0,0,93.75,231.25,none,none,285,274
3247-a,1453321937508,base,0,8,0,0,93.75,231.25,none,none,278,269
3247-a,1453321937517,base,0,8,0,0,93.75,231.25,none,none,269,264
3247-a,1453321937524,base,0,8,0,0,93.75,231.25,none,none,260,261
