iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	onOff	timeElapsed	eventType
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522813520926	scripted	2	1	computerMouse	0	exp	8	true	on	872	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522813522432	scripted	2	0	computerMouse	1	exp	8	true	off	2377	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522813628551	scripted	2	1	computerMouse	1	exp	8	true	on	7801	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522813629496	scripted	2	1	computerMouse	1	exp	8	true	off	8743	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522813629928	scripted	2	1	computerMouse	1	exp	8	true	on	9183	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522813634179	scripted	2	0	computerMouse	2	exp	8	true	off	13434	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522813635407	scripted	2	0	computerMouse	2	exp	8	true	on	14667	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522813635773	scripted	2	0	computerMouse	2	exp	8	true	off	15034	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522813732709	scripted	2	1	computerMouse	2	exp	8	true	on	9179	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522813735831	scripted	2	0	computerMouse	3	exp	8	true	off	12304	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522813785374	scripted	2	1	computerMouse	3	exp	8	true	on	2707	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522813786958	scripted	2	1	computerMouse	3	exp	8	true	off	4290	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522815325573	scripted	4	3	mediumCandle	0	exp	7	true	on	1066	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522815325819	scripted	4	3	mediumCandle	0	exp	7	true	off	1315	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522815596520	scripted	7	2	boardEraser	0	exp	6	true	on	4912	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522815596972	scripted	7	2	boardEraser	0	exp	6	true	off	5371	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522815597101	scripted	7	2	boardEraser	0	exp	6	true	on	5492	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522815597872	scripted	7	1	boardEraser	1	exp	6	true	off	6269	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522815598464	scripted	7	1	boardEraser	1	exp	6	true	on	6863	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522815598881	scripted	7	1	boardEraser	1	exp	6	true	off	7279	mouseOverDistractor
planned_sample	9458-95dee554-d788-476c-a404-a33bdc0dcd7e	1522815641914	scripted	7	2	boardEraser	0	exp	6	true	on	4080	mouseOverDistractor
