iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	onOff	timeElapsed	eventType
planned_sample	0562-c375f066-1433-4cac-82fe-ce796f9747c9	1522804074484	scripted	1	1	roundBrush	0	exp	5	true	on	1715	mouseOverDistractor
planned_sample	0562-c375f066-1433-4cac-82fe-ce796f9747c9	1522804075100	scripted	1	1	roundBrush	0	exp	5	true	off	2334	mouseOverDistractor
planned_sample	0562-c375f066-1433-4cac-82fe-ce796f9747c9	1522804075164	scripted	1	1	roundBrush	0	exp	5	true	on	2387	mouseOverDistractor
planned_sample	0562-c375f066-1433-4cac-82fe-ce796f9747c9	1522804075609	scripted	1	0	roundBrush	1	exp	5	true	off	2810	mouseOverDistractor
planned_sample	0562-c375f066-1433-4cac-82fe-ce796f9747c9	1522804076442	scripted	1	0	roundBrush	1	exp	5	true	on	3672	mouseOverDistractor
planned_sample	0562-c375f066-1433-4cac-82fe-ce796f9747c9	1522804078677	scripted	1	1	roundBrush	1	exp	5	true	on	5914	mouseOverDistractor
planned_sample	0562-c375f066-1433-4cac-82fe-ce796f9747c9	1522804078765	scripted	1	1	roundBrush	1	exp	5	true	off	5982	mouseOverDistractor
planned_sample	0562-c375f066-1433-4cac-82fe-ce796f9747c9	1522804078768	scripted	1	1	roundBrush	1	exp	5	true	on	5998	mouseOverDistractor
planned_sample	0562-c375f066-1433-4cac-82fe-ce796f9747c9	1522804116514	scripted	1	1	roundBrush	1	exp	5	true	off	2099	mouseOverDistractor
planned_sample	0562-c375f066-1433-4cac-82fe-ce796f9747c9	1522804116545	scripted	1	1	roundBrush	1	exp	5	true	on	2151	mouseOverDistractor
planned_sample	0562-c375f066-1433-4cac-82fe-ce796f9747c9	1522804118329	scripted	1	1	roundBrush	1	exp	5	true	off	3955	mouseOverDistractor
planned_sample	0562-c375f066-1433-4cac-82fe-ce796f9747c9	1522804307876	scripted	3	2	middleBlock	0	exp	2	true	on	913	mouseOverDistractor
planned_sample	0562-c375f066-1433-4cac-82fe-ce796f9747c9	1522804308522	scripted	3	2	middleBlock	0	exp	2	true	off	1583	mouseOverDistractor
planned_sample	0562-c375f066-1433-4cac-82fe-ce796f9747c9	1522804311551	scripted	3	2	middleBlock	0	exp	2	true	on	4595	mouseOverDistractor
planned_sample	0562-c375f066-1433-4cac-82fe-ce796f9747c9	1522804313523	scripted	3	2	middleBlock	0	exp	2	true	off	6585	mouseOverDistractor
planned_sample	0562-c375f066-1433-4cac-82fe-ce796f9747c9	1522804430727	scripted	4	3	mediumCandle	0	exp	7	true	on	1373	mouseOverDistractor
planned_sample	0562-c375f066-1433-4cac-82fe-ce796f9747c9	1522804433443	scripted	4	3	mediumCandle	0	exp	7	true	off	4083	mouseOverDistractor
