iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	onOff	timeElapsed	eventType
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814047772	unscripted	1	1	computerMouse	0	exp	8	true	on	4330	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814047789	unscripted	1	1	computerMouse	0	exp	8	true	off	4346	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814047839	unscripted	1	1	computerMouse	0	exp	8	true	on	4396	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814123022	unscripted	2	2	boardEraser	0	base	6	true	on	1640	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814123822	unscripted	2	2	boardEraser	0	base	6	true	off	2441	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814277801	unscripted	5	1	mediumMeasuringCup	0	base	4	true	on	5164	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814277889	unscripted	5	1	mediumMeasuringCup	0	base	4	true	off	5254	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814278106	unscripted	5	1	mediumMeasuringCup	0	base	4	true	on	5470	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814278138	unscripted	5	1	mediumMeasuringCup	0	base	4	true	off	5504	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814296556	unscripted	5	1	mediumMeasuringCup	0	base	4	true	on	5774	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814381939	unscripted	6	3	mediumCandle	0	exp	7	true	on	18519	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814381954	unscripted	6	3	mediumCandle	0	exp	7	true	off	18537	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814382822	unscripted	6	3	mediumCandle	0	exp	7	true	on	19403	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814382872	unscripted	6	3	mediumCandle	0	exp	7	true	off	19453	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814414207	unscripted	7	1	roundBrush	0	exp	5	true	on	664	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814414654	unscripted	7	0	roundBrush	1	exp	5	true	off	1114	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814415222	unscripted	7	0	roundBrush	1	exp	5	true	on	1681	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814415904	unscripted	7	0	roundBrush	1	exp	5	true	off	2365	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814514608	unscripted	8	1	sunGlasses	0	base	1	true	on	14647	mouseOverDistractor
planned_sample	2061-da69236f-9200-4ed8-aaf0-58fe064fa29b	1522814515622	unscripted	8	1	sunGlasses	0	base	1	true	off	15663	mouseOverDistractor
