iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	onOff	timeElapsed	eventType
planned_sample	1902-2cad7ac0-96be-42b1-a2e0-c5864d3961ae	1522798807543	unscripted	3	3	mediumCandle	0	exp	7	true	on	925	mouseOverDistractor
planned_sample	1902-2cad7ac0-96be-42b1-a2e0-c5864d3961ae	1522798807547	unscripted	3	3	mediumCandle	0	exp	7	true	off	940	mouseOverDistractor
planned_sample	1902-2cad7ac0-96be-42b1-a2e0-c5864d3961ae	1522798813436	unscripted	3	3	mediumCandle	0	exp	7	true	on	6840	mouseOverDistractor
planned_sample	1902-2cad7ac0-96be-42b1-a2e0-c5864d3961ae	1522798842753	unscripted	4	1	computerMouse	0	base	8	true	on	3643	mouseOverDistractor
planned_sample	1902-2cad7ac0-96be-42b1-a2e0-c5864d3961ae	1522798842835	unscripted	4	1	computerMouse	0	base	8	true	off	3726	mouseOverDistractor
planned_sample	1902-2cad7ac0-96be-42b1-a2e0-c5864d3961ae	1522798843269	unscripted	4	1	computerMouse	0	base	8	true	on	4159	mouseOverDistractor
planned_sample	1902-2cad7ac0-96be-42b1-a2e0-c5864d3961ae	1522798843303	unscripted	4	1	computerMouse	0	base	8	true	off	4192	mouseOverDistractor
planned_sample	1902-2cad7ac0-96be-42b1-a2e0-c5864d3961ae	1522798843629	unscripted	4	1	computerMouse	0	base	8	true	on	4510	mouseOverDistractor
planned_sample	1902-2cad7ac0-96be-42b1-a2e0-c5864d3961ae	1522798965630	unscripted	6	2	boardEraser	0	exp	6	true	on	731	mouseOverDistractor
planned_sample	1902-2cad7ac0-96be-42b1-a2e0-c5864d3961ae	1522798966429	unscripted	6	2	boardEraser	0	exp	6	true	off	1532	mouseOverDistractor
planned_sample	1902-2cad7ac0-96be-42b1-a2e0-c5864d3961ae	1522798966458	unscripted	6	2	boardEraser	0	exp	6	true	on	1563	mouseOverDistractor
planned_sample	1902-2cad7ac0-96be-42b1-a2e0-c5864d3961ae	1522798966864	unscripted	6	1	boardEraser	1	exp	6	true	off	1896	mouseOverDistractor
planned_sample	1902-2cad7ac0-96be-42b1-a2e0-c5864d3961ae	1522798967359	unscripted	6	1	boardEraser	1	exp	6	true	on	2464	mouseOverDistractor
planned_sample	1902-2cad7ac0-96be-42b1-a2e0-c5864d3961ae	1522798967574	unscripted	6	1	boardEraser	1	exp	6	true	off	2664	mouseOverDistractor
planned_sample	1902-2cad7ac0-96be-42b1-a2e0-c5864d3961ae	1522798968023	unscripted	6	1	boardEraser	1	exp	6	true	on	3129	mouseOverDistractor
planned_sample	1902-2cad7ac0-96be-42b1-a2e0-c5864d3961ae	1522799061624	unscripted	7	2	middleBlock	0	exp	2	true	on	1358	mouseOverDistractor
planned_sample	1902-2cad7ac0-96be-42b1-a2e0-c5864d3961ae	1522799061849	unscripted	7	2	middleBlock	0	exp	2	true	off	1591	mouseOverDistractor
