iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	onOff	timeElapsed	eventType
planned_sample	5818-3e5f1ebe-d3b0-427e-a8cd-df1f0781e5c0	1522824699429	unscripted	4	1	computerMouse	0	base	8	true	on	4065	mouseOverDistractor
planned_sample	5818-3e5f1ebe-d3b0-427e-a8cd-df1f0781e5c0	1522824699514	unscripted	4	1	computerMouse	0	base	8	true	off	4148	mouseOverDistractor
planned_sample	5818-3e5f1ebe-d3b0-427e-a8cd-df1f0781e5c0	1522824776261	unscripted	5	2	boardEraser	0	exp	6	true	on	16325	mouseOverDistractor
planned_sample	5818-3e5f1ebe-d3b0-427e-a8cd-df1f0781e5c0	1522824776278	unscripted	5	2	boardEraser	0	exp	6	true	off	16341	mouseOverDistractor
planned_sample	5818-3e5f1ebe-d3b0-427e-a8cd-df1f0781e5c0	1522824779231	unscripted	5	2	boardEraser	0	exp	6	true	on	602	mouseOverDistractor
planned_sample	5818-3e5f1ebe-d3b0-427e-a8cd-df1f0781e5c0	1522824780114	unscripted	5	2	boardEraser	0	exp	6	true	off	1488	mouseOverDistractor
planned_sample	5818-3e5f1ebe-d3b0-427e-a8cd-df1f0781e5c0	1522824780166	unscripted	5	2	boardEraser	0	exp	6	true	on	1540	mouseOverDistractor
planned_sample	5818-3e5f1ebe-d3b0-427e-a8cd-df1f0781e5c0	1522824780210	unscripted	5	2	boardEraser	0	exp	6	true	off	1571	mouseOverDistractor
planned_sample	5818-3e5f1ebe-d3b0-427e-a8cd-df1f0781e5c0	1522824780297	unscripted	5	2	boardEraser	0	exp	6	true	on	1671	mouseOverDistractor
planned_sample	5818-3e5f1ebe-d3b0-427e-a8cd-df1f0781e5c0	1522824780549	unscripted	5	1	boardEraser	1	exp	6	true	off	1905	mouseOverDistractor
planned_sample	5818-3e5f1ebe-d3b0-427e-a8cd-df1f0781e5c0	1522824781141	unscripted	5	1	boardEraser	1	exp	6	true	on	2520	mouseOverDistractor
planned_sample	5818-3e5f1ebe-d3b0-427e-a8cd-df1f0781e5c0	1522824782395	unscripted	5	1	boardEraser	1	exp	6	true	off	3770	mouseOverDistractor
planned_sample	5818-3e5f1ebe-d3b0-427e-a8cd-df1f0781e5c0	1522824783247	unscripted	5	1	boardEraser	1	exp	6	true	on	4620	mouseOverDistractor
planned_sample	5818-3e5f1ebe-d3b0-427e-a8cd-df1f0781e5c0	1522824783661	unscripted	5	2	boardEraser	1	exp	6	true	on	5033	mouseOverDistractor
planned_sample	5818-3e5f1ebe-d3b0-427e-a8cd-df1f0781e5c0	1522824783764	unscripted	5	2	boardEraser	1	exp	6	true	off	5137	mouseOverDistractor
planned_sample	5818-3e5f1ebe-d3b0-427e-a8cd-df1f0781e5c0	1522824890314	unscripted	6	1	mediumMeasuringCup	0	exp	4	true	on	2448	mouseOverDistractor
planned_sample	5818-3e5f1ebe-d3b0-427e-a8cd-df1f0781e5c0	1522824892710	unscripted	6	0	mediumMeasuringCup	1	exp	4	true	off	4846	mouseOverDistractor
