iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	intendedName	clickedName	correct	condition	responseRT	eventType
planned_sample	2929-d218f724-b45e-416b-af44-5cab5658bad9	1	1522358565571	close	irrelevant	1	2	[spotted_green_circle,striped_red_square,striped_black_circle]	[2,3,2]	[3,1,1]	striped_black_circle	striped_black_circle	true	within	16287	clickedObj
planned_sample	2929-d218f724-b45e-416b-af44-5cab5658bad9	2	1522358622086	close	irrelevant	1	3	[spotted_black_square,wavy_green_circle,striped_blue_triangle,spotted_green_triangle]	[3,1,1,3]	[1,3,1,3]	spotted_green_triangle	striped_blue_triangle	false	within	43054	clickedObj
planned_sample	2929-d218f724-b45e-416b-af44-5cab5658bad9	3	1522358648829	far	irrelevant	1	4	[striped_blue_circle,wavy_red_circle,checked_black_star,spotted_red_square,spotted_blue_triangle]	[3,1,3,2,3]	[1,1,2,3,3]	spotted_blue_triangle	spotted_blue_triangle	true	within	12172	clickedObj
planned_sample	2929-d218f724-b45e-416b-af44-5cab5658bad9	4	1522358671504	far	none	0	4	[spotted_green_square,wavy_blue_square,spotted_green_circle,spotted_red_square,wavy_red_triangle]	[3,2,1,3,1]	[2,3,3,3,1]	wavy_red_triangle	wavy_red_triangle	true	within	7600	clickedObj
planned_sample	2929-d218f724-b45e-416b-af44-5cab5658bad9	5	1522358708188	close	none	0	4	[checked_black_square,spotted_black_circle,striped_green_triangle,wavy_black_square,wavy_red_circle]	[3,3,1,1,2]	[1,3,1,2,1]	wavy_red_circle	wavy_red_circle	true	within	10547	clickedObj
planned_sample	2929-d218f724-b45e-416b-af44-5cab5658bad9	6	1522358735550	far	none	0	2	[wavy_green_circle,wavy_red_triangle,wavy_red_star]	[2,3,1]	[1,2,3]	wavy_red_star	wavy_red_star	true	within	17097	clickedObj
planned_sample	2929-d218f724-b45e-416b-af44-5cab5658bad9	7	1522358757857	far	irrelevant	1	3	[striped_blue_square,striped_green_square,spotted_black_triangle,striped_red_circle]	[3,3,1,3]	[3,1,1,2]	striped_red_circle	striped_red_circle	true	within	5283	clickedObj
planned_sample	2929-d218f724-b45e-416b-af44-5cab5658bad9	8	1522358790251	close	none	0	2	[striped_black_triangle,wavy_black_star,spotted_black_star]	[2,2,3]	[1,3,1]	spotted_black_star	spotted_black_star	true	within	10880	clickedObj
planned_sample	2929-d218f724-b45e-416b-af44-5cab5658bad9	9	1522358814911	close	irrelevant	1	2	[wavy_green_triangle,checked_blue_square,checked_black_triangle]	[3,2,1]	[2,3,2]	checked_black_triangle	checked_black_triangle	true	within	7695	clickedObj
planned_sample	2929-d218f724-b45e-416b-af44-5cab5658bad9	10	1522358838699	far	irrelevant	1	2	[striped_red_circle,spotted_red_circle,spotted_red_star]	[1,3,3]	[3,1,3]	spotted_red_star	spotted_red_star	true	within	9341	clickedObj
planned_sample	2929-d218f724-b45e-416b-af44-5cab5658bad9	11	1522358870850	close	irrelevant	2	3	[spotted_red_star,spotted_black_circle,striped_green_square,spotted_blue_star]	[3,2,1,1]	[1,3,2,3]	spotted_blue_star	spotted_red_star	false	within	21457	clickedObj
planned_sample	2929-d218f724-b45e-416b-af44-5cab5658bad9	12	1522358896669	far	none	0	3	[wavy_blue_triangle,spotted_red_triangle,checked_blue_star,striped_blue_circle]	[1,2,1,2]	[3,1,2,3]	striped_blue_circle	striped_blue_circle	true	within	8759	clickedObj
planned_sample	2929-d218f724-b45e-416b-af44-5cab5658bad9	13	1522358921680	far	irrelevant	1	4	[striped_blue_star,striped_blue_circle,checked_red_star,wavy_green_star,checked_black_triangle]	[2,2,3,3,3]	[1,3,2,1,3]	checked_black_triangle	checked_black_triangle	true	within	9865	clickedObj
planned_sample	2929-d218f724-b45e-416b-af44-5cab5658bad9	14	1522358973319	far	none	0	3	[checked_red_circle,spotted_red_star,wavy_black_square,spotted_green_triangle]	[1,3,2,3]	[1,1,1,2]	spotted_green_triangle	spotted_green_triangle	true	within	32713	clickedObj
planned_sample	2929-d218f724-b45e-416b-af44-5cab5658bad9	15	1522358995221	close	none	0	3	[striped_black_circle,wavy_green_star,checked_blue_triangle,spotted_blue_circle]	[2,1,2,3]	[1,2,3,3]	spotted_blue_circle	spotted_blue_circle	true	within	8828	clickedObj
planned_sample	2929-d218f724-b45e-416b-af44-5cab5658bad9	16	1522359010831	close	none	0	4	[checked_black_triangle,spotted_blue_star,wavy_blue_star,spotted_green_square,wavy_blue_square]	[1,1,3,3,2]	[3,2,1,3,1]	wavy_blue_square	wavy_blue_square	true	within	4875	clickedObj
planned_sample	2929-d218f724-b45e-416b-af44-5cab5658bad9	17	1522359031468	close	irrelevant	1	2	[wavy_red_circle,spotted_black_star,spotted_red_star]	[3,2,1]	[1,1,1]	spotted_red_star	spotted_red_star	true	within	10575	clickedObj
