iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	intendedName	clickedName	correct	condition	responseRT	eventType
planned_sample	6361-00f2b628-cefc-4406-ab60-e551d3a00b65	1	1522368977600	far	none	0	4	[wavy_blue_star,wavy_red_star,striped_red_circle,spotted_red_square,wavy_blue_triangle]	[3,2,3,1,2]	[1,3,3,3,1]	wavy_blue_triangle	wavy_blue_triangle	true	within	3846	clickedObj
planned_sample	6361-00f2b628-cefc-4406-ab60-e551d3a00b65	2	1522369003117	far	irrelevant	1	2	[wavy_blue_square,spotted_red_circle,spotted_red_triangle]	[3,2,2]	[1,3,1]	spotted_red_triangle	spotted_red_triangle	true	within	5234	clickedObj
planned_sample	6361-00f2b628-cefc-4406-ab60-e551d3a00b65	3	1522369022059	close	irrelevant	2	4	[striped_black_square,wavy_green_circle,spotted_black_star,spotted_green_triangle,spotted_green_circle]	[2,3,3,1,2]	[3,1,2,2,1]	spotted_green_circle	spotted_green_circle	true	within	2985	clickedObj
planned_sample	6361-00f2b628-cefc-4406-ab60-e551d3a00b65	4	1522369039926	close	none	0	4	[wavy_black_triangle,spotted_black_star,spotted_black_square,wavy_green_square,wavy_red_triangle]	[3,1,3,2,1]	[3,1,1,3,3]	wavy_red_triangle	wavy_red_triangle	true	within	2207	clickedObj
planned_sample	6361-00f2b628-cefc-4406-ab60-e551d3a00b65	5	1522369052929	close	none	0	3	[striped_red_circle,wavy_red_triangle,checked_green_square,spotted_green_circle]	[1,2,3,3]	[3,3,3,1]	spotted_green_circle	spotted_green_circle	true	within	2044	clickedObj
planned_sample	6361-00f2b628-cefc-4406-ab60-e551d3a00b65	6	1522369065724	far	none	0	3	[wavy_blue_triangle,checked_green_triangle,checked_blue_star,checked_black_circle]	[3,3,1,1]	[2,3,3,1]	checked_black_circle	checked_black_circle	true	within	1748	clickedObj
planned_sample	6361-00f2b628-cefc-4406-ab60-e551d3a00b65	7	1522369086083	far	irrelevant	1	3	[checked_red_square,striped_blue_circle,striped_green_circle,checked_red_star]	[1,2,1,1]	[1,1,3,2]	checked_red_star	checked_red_star	true	within	2049	clickedObj
planned_sample	6361-00f2b628-cefc-4406-ab60-e551d3a00b65	8	1522369107368	close	irrelevant	1	2	[striped_green_star,striped_green_circle,striped_red_circle]	[2,1,1]	[3,1,3]	striped_red_circle	striped_red_circle	true	within	2218	clickedObj
planned_sample	6361-00f2b628-cefc-4406-ab60-e551d3a00b65	9	1522369122978	close	none	0	2	[wavy_black_circle,spotted_blue_star,wavy_green_circle]	[2,2,1]	[3,1,1]	wavy_green_circle	wavy_green_circle	true	within	2007	clickedObj
planned_sample	6361-00f2b628-cefc-4406-ab60-e551d3a00b65	10	1522369137757	far	none	0	3	[spotted_green_circle,spotted_green_star,wavy_red_star,spotted_black_triangle]	[2,1,3,2]	[1,2,1,3]	spotted_black_triangle	spotted_black_triangle	true	within	1788	clickedObj
planned_sample	6361-00f2b628-cefc-4406-ab60-e551d3a00b65	11	1522369160481	close	none	0	4	[checked_red_square,striped_red_star,spotted_black_triangle,spotted_blue_circle,spotted_red_square]	[2,2,1,1,3]	[1,3,3,1,2]	spotted_red_square	spotted_red_square	true	within	4193	clickedObj
planned_sample	6361-00f2b628-cefc-4406-ab60-e551d3a00b65	12	1522369180445	close	irrelevant	1	2	[wavy_black_square,spotted_green_circle,checked_green_circle]	[2,2,3]	[1,3,1]	checked_green_circle	checked_green_circle	true	within	2419	clickedObj
planned_sample	6361-00f2b628-cefc-4406-ab60-e551d3a00b65	13	1522369199710	close	irrelevant	1	2	[checked_green_triangle,spotted_green_square,wavy_green_triangle]	[2,3,1]	[1,1,1]	wavy_green_triangle	wavy_green_triangle	true	within	2199	clickedObj
planned_sample	6361-00f2b628-cefc-4406-ab60-e551d3a00b65	14	1522369214910	far	irrelevant	1	2	[wavy_red_square,spotted_red_square,wavy_blue_circle]	[3,1,2]	[3,2,3]	wavy_blue_circle	wavy_blue_circle	true	within	1879	clickedObj
planned_sample	6361-00f2b628-cefc-4406-ab60-e551d3a00b65	15	1522369231433	far	irrelevant	1	2	[striped_green_square,wavy_black_star,wavy_black_circle]	[2,2,1]	[3,1,1]	wavy_black_circle	wavy_black_circle	true	within	2032	clickedObj
