iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	intendedName	clickedName	correct	condition	responseRT	eventType
planned_sample	3841-e5ccbd15-ee73-442d-bf4f-c7983bfa2043	1	1522373600824	close	irrelevant	1	2	[wavy_green_star,spotted_blue_square,wavy_black_square]	[1,2,2]	[3,3,1]	wavy_black_square	wavy_black_square	true	within	2684	clickedObj
planned_sample	3841-e5ccbd15-ee73-442d-bf4f-c7983bfa2043	2	1522373620023	far	none	0	3	[spotted_red_triangle,striped_black_triangle,wavy_green_triangle,spotted_red_circle]	[3,3,2,1]	[3,2,3,3]	spotted_red_circle	spotted_red_circle	true	within	1717	clickedObj
planned_sample	3841-e5ccbd15-ee73-442d-bf4f-c7983bfa2043	3	1522373630459	far	none	0	4	[striped_black_square,striped_black_triangle,spotted_blue_triangle,wavy_red_circle,striped_red_star]	[3,3,3,1,1]	[1,3,2,1,2]	striped_red_star	striped_red_star	true	within	1338	clickedObj
planned_sample	3841-e5ccbd15-ee73-442d-bf4f-c7983bfa2043	4	1522373646577	close	none	0	2	[wavy_green_triangle,spotted_blue_star,spotted_green_triangle]	[1,3,2]	[1,1,3]	spotted_green_triangle	spotted_green_triangle	true	within	1217	clickedObj
planned_sample	3841-e5ccbd15-ee73-442d-bf4f-c7983bfa2043	5	1522373665932	far	irrelevant	2	3	[checked_blue_circle,spotted_red_triangle,wavy_red_triangle,spotted_blue_star]	[1,3,3,1]	[2,1,2,3]	spotted_blue_star	spotted_blue_star	true	within	1755	clickedObj
planned_sample	3841-e5ccbd15-ee73-442d-bf4f-c7983bfa2043	6	1522373687785	far	irrelevant	1	2	[checked_black_circle,wavy_black_triangle,checked_red_square]	[2,3,1]	[1,1,2]	checked_red_square	checked_red_square	true	within	1579	clickedObj
planned_sample	3841-e5ccbd15-ee73-442d-bf4f-c7983bfa2043	7	1522373703973	close	irrelevant	1	4	[striped_red_circle,spotted_blue_circle,striped_black_star,checked_green_triangle,spotted_blue_triangle]	[2,1,1,2,3]	[1,2,1,3,2]	spotted_blue_triangle	spotted_blue_triangle	true	within	3435	clickedObj
planned_sample	3841-e5ccbd15-ee73-442d-bf4f-c7983bfa2043	8	1522373722658	close	none	0	3	[wavy_black_star,striped_black_star,striped_red_triangle,wavy_red_triangle]	[1,1,2,3]	[3,2,3,3]	wavy_red_triangle	wavy_red_triangle	true	within	4078	clickedObj
planned_sample	3841-e5ccbd15-ee73-442d-bf4f-c7983bfa2043	9	1522373756697	far	irrelevant	1	2	[striped_black_square,spotted_green_circle,checked_black_star]	[3,3,2]	[1,3,3]	checked_black_star	checked_black_star	true	within	1826	clickedObj
planned_sample	3841-e5ccbd15-ee73-442d-bf4f-c7983bfa2043	10	1522373782419	close	irrelevant	1	4	[checked_black_square,checked_blue_star,spotted_black_triangle,striped_black_triangle,checked_red_square]	[3,1,2,3,3]	[2,1,3,1,3]	checked_red_square	checked_red_square	true	within	1861	clickedObj
planned_sample	3841-e5ccbd15-ee73-442d-bf4f-c7983bfa2043	11	1522373797387	far	none	0	4	[spotted_black_star,checked_black_square,checked_red_star,striped_black_square,spotted_green_triangle]	[2,3,3,2,1]	[3,1,2,1,3]	spotted_green_triangle	spotted_green_triangle	true	within	2765	clickedObj
planned_sample	3841-e5ccbd15-ee73-442d-bf4f-c7983bfa2043	12	1522373815715	close	none	0	2	[spotted_green_star,spotted_black_circle,striped_black_circle]	[3,3,2]	[2,1,1]	striped_black_circle	striped_black_circle	true	within	2609	clickedObj
planned_sample	3841-e5ccbd15-ee73-442d-bf4f-c7983bfa2043	13	1522373835907	close	irrelevant	2	4	[striped_green_square,wavy_black_star,spotted_green_circle,wavy_green_triangle,wavy_green_star]	[3,1,3,2,1]	[2,1,1,1,2]	wavy_green_star	spotted_green_circle	false	within	2371	clickedObj
planned_sample	3841-e5ccbd15-ee73-442d-bf4f-c7983bfa2043	14	1522373853601	close	none	0	2	[wavy_black_star,checked_blue_circle,wavy_blue_star]	[2,2,1]	[3,1,1]	wavy_blue_star	checked_blue_circle	false	within	2133	clickedObj
planned_sample	3841-e5ccbd15-ee73-442d-bf4f-c7983bfa2043	15	1522373898247	far	irrelevant	1	3	[wavy_red_triangle,striped_red_square,spotted_red_circle,spotted_black_star]	[1,1,1,3]	[3,2,1,2]	spotted_black_star	spotted_black_star	true	within	22705	clickedObj
planned_sample	3841-e5ccbd15-ee73-442d-bf4f-c7983bfa2043	16	1522373912080	far	none	0	4	[spotted_red_star,striped_black_star,checked_blue_triangle,striped_blue_square,checked_red_circle]	[1,3,2,2,3]	[3,2,1,3,3]	checked_red_circle	checked_red_circle	true	within	2830	clickedObj
