iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	intendedName	clickedName	correct	condition	responseRT	eventType
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	1	1522369567425	far	none	0	4	[striped_green_circle,striped_green_triangle,wavy_blue_circle,wavy_green_circle,checked_blue_star]	[3,3,1,2,1]	[1,3,2,1,3]	checked_blue_star	checked_blue_star	true	within	3368	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	2	1522369597950	far	none	0	3	[spotted_red_square,checked_green_triangle,checked_blue_triangle,spotted_black_star]	[2,3,3,3]	[3,1,3,2]	spotted_black_star	spotted_black_star	true	within	1774	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	3	1522369626773	far	irrelevant	2	4	[checked_blue_star,checked_red_circle,spotted_blue_square,striped_black_star,checked_black_triangle]	[1,3,2,3,1]	[2,2,1,1,1]	checked_black_triangle	checked_black_triangle	true	within	4493	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	4	1522369657844	close	none	0	4	[spotted_green_triangle,striped_green_star,striped_green_square,spotted_blue_star,striped_red_triangle]	[3,1,3,1,2]	[1,3,3,2,3]	striped_red_triangle	striped_red_triangle	true	within	2130	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	5	1522369689193	far	irrelevant	1	3	[wavy_red_star,wavy_green_square,spotted_blue_triangle,spotted_black_circle]	[1,3,3,1]	[2,1,2,3]	spotted_black_circle	spotted_black_circle	true	within	1131	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	6	1522369731127	close	irrelevant	2	4	[checked_blue_circle,spotted_green_square,striped_red_triangle,spotted_blue_triangle,wavy_blue_circle]	[3,3,3,1,2]	[1,3,2,3,1]	wavy_blue_circle	wavy_blue_circle	true	within	2125	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	7	1522369762960	close	none	0	4	[wavy_red_triangle,striped_green_star,wavy_red_square,spotted_blue_triangle,wavy_red_star]	[3,2,1,3,1]	[1,3,2,3,3]	wavy_red_star	wavy_red_star	true	within	2113	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	8	1522369794996	close	irrelevant	1	2	[checked_blue_square,spotted_green_circle,striped_green_circle]	[2,3,2]	[1,3,3]	striped_green_circle	striped_green_circle	true	within	2331	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	9	1522369822390	close	irrelevant	2	4	[spotted_blue_star,checked_black_circle,striped_blue_triangle,striped_green_star,checked_green_triangle]	[2,1,1,3,1]	[1,2,1,3,3]	checked_green_triangle	checked_green_triangle	true	within	1362	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	10	1522369851879	far	irrelevant	2	4	[checked_red_circle,spotted_black_circle,striped_red_circle,wavy_green_circle,wavy_blue_star]	[1,2,1,1,3]	[1,1,2,3,2]	wavy_blue_star	wavy_green_circle	false	within	3967	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	11	1522369884573	close	irrelevant	1	4	[wavy_green_triangle,striped_green_triangle,spotted_red_circle,wavy_black_square,striped_blue_circle]	[1,3,3,1,2]	[3,2,3,1,3]	striped_blue_circle	striped_blue_circle	true	within	1696	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	12	1522369925663	close	none	0	3	[checked_black_star,checked_blue_square,wavy_red_star,striped_blue_square]	[1,3,3,3]	[2,3,1,2]	striped_blue_square	striped_blue_square	true	within	2796	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	13	1522369947105	close	none	0	4	[spotted_black_triangle,spotted_black_star,striped_red_star,checked_black_star,spotted_red_triangle]	[2,1,3,1,3]	[3,3,2,2,1]	spotted_red_triangle	spotted_red_triangle	true	within	1750	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	14	1522369969469	far	none	0	4	[spotted_green_triangle,striped_black_star,checked_green_triangle,spotted_green_star,striped_blue_square]	[3,2,1,2,1]	[2,1,3,3,2]	striped_blue_square	striped_blue_square	true	within	1300	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	15	1522370015352	far	irrelevant	1	4	[checked_red_square,wavy_black_triangle,wavy_green_star,striped_black_square,wavy_blue_circle]	[2,1,3,1,2]	[1,2,3,1,3]	wavy_blue_circle	wavy_blue_circle	true	within	3207	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	16	1522370068393	far	none	0	4	[striped_black_star,wavy_blue_square,checked_green_star,checked_red_triangle,wavy_green_circle]	[2,3,1,1,3]	[1,2,3,1,1]	wavy_green_circle	wavy_green_circle	true	within	3634	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	17	1522370118169	far	none	0	3	[spotted_blue_star,wavy_green_square,striped_red_triangle,striped_black_circle]	[3,1,1,2]	[2,1,3,1]	striped_black_circle	striped_black_circle	true	within	2782	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	18	1522370164606	close	irrelevant	1	2	[spotted_green_square,wavy_blue_circle,wavy_black_square]	[1,2,1]	[3,3,2]	wavy_black_square	spotted_green_square	false	within	1200	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	19	1522370201683	close	none	0	2	[striped_black_circle,checked_black_triangle,striped_blue_circle]	[1,3,1]	[3,2,2]	striped_blue_circle	striped_blue_circle	true	within	1084	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	20	1522370227749	close	none	0	2	[striped_green_circle,striped_blue_star,wavy_green_circle]	[3,2,3]	[1,1,2]	wavy_green_circle	wavy_green_circle	true	within	1364	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	21	1522370258128	far	irrelevant	1	3	[striped_blue_triangle,wavy_green_star,checked_red_square,checked_blue_circle]	[2,3,3,1]	[1,2,1,1]	checked_blue_circle	wavy_green_star	false	within	1055	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	22	1522370302601	far	none	0	2	[striped_red_square,spotted_black_star,spotted_green_circle]	[1,1,3]	[2,1,3]	spotted_green_circle	spotted_green_circle	true	within	1687	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	23	1522370332616	close	irrelevant	1	2	[wavy_red_triangle,checked_red_circle,wavy_black_triangle]	[3,1,2]	[2,1,3]	wavy_black_triangle	wavy_black_triangle	true	within	2666	clickedObj
planned_sample	7391-f2571774-da75-4608-bc17-8c66b5372071	24	1522370360872	far	irrelevant	1	2	[wavy_red_circle,checked_green_square,wavy_black_star]	[3,3,1]	[1,3,2]	wavy_black_star	wavy_black_star	true	within	1084	clickedObj
