iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	intendedName	clickedName	correct	condition	responseRT	eventType
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	1	1522357511326	far	irrelevant	1	4	[wavy_red_circle,wavy_red_star,wavy_blue_triangle,wavy_blue_star,spotted_blue_square]	[3,1,2,3,1]	[1,3,3,2,1]	spotted_blue_square	spotted_blue_square	true	within	1870	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	2	1522357523476	far	none	0	3	[wavy_green_circle,wavy_blue_square,checked_red_square,spotted_red_triangle]	[2,3,3,1]	[3,2,3,3]	spotted_red_triangle	spotted_red_triangle	true	within	1560	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	3	1522357533057	far	none	0	4	[spotted_red_square,checked_blue_circle,wavy_blue_square,checked_red_square,checked_black_triangle]	[3,2,3,1,2]	[2,3,3,1,1]	checked_black_triangle	checked_black_triangle	true	within	1205	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	4	1522357556507	close	none	0	4	[spotted_black_circle,spotted_red_circle,checked_black_triangle,checked_green_star,spotted_green_star]	[3,1,2,3,3]	[2,3,3,1,3]	spotted_green_star	spotted_green_star	true	within	1735	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	5	1522357567144	close	irrelevant	1	4	[striped_green_circle,checked_red_triangle,wavy_green_star,spotted_blue_circle,striped_red_star]	[3,1,3,1,1]	[1,3,2,2,1]	striped_red_star	striped_red_star	true	within	1353	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	6	1522357580997	close	irrelevant	1	2	[striped_blue_square,striped_green_circle,striped_black_circle]	[1,2,1]	[3,3,2]	striped_black_circle	striped_black_circle	true	within	1182	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	7	1522357590716	far	irrelevant	2	4	[checked_blue_triangle,spotted_green_square,wavy_red_star,striped_black_triangle,wavy_red_circle]	[2,1,1,3,2]	[1,1,2,3,3]	wavy_red_circle	wavy_red_circle	true	within	1142	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	8	1522357597362	close	none	0	3	[checked_black_circle,striped_black_star,striped_blue_triangle,striped_red_star]	[1,3,1,3]	[3,2,2,1]	striped_red_star	striped_red_star	true	within	990	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	9	1522357603939	close	irrelevant	1	3	[wavy_blue_circle,checked_green_star,checked_black_triangle,checked_blue_star]	[3,2,3,3]	[1,3,2,3]	checked_blue_star	checked_blue_star	true	within	1166	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	10	1522357612920	far	none	0	4	[checked_black_triangle,striped_blue_circle,wavy_green_star,striped_black_triangle,wavy_black_square]	[3,3,2,1,1]	[3,1,1,1,2]	wavy_black_square	wavy_black_square	true	within	1108	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	11	1522357620668	far	irrelevant	2	4	[spotted_blue_circle,checked_red_circle,wavy_black_circle,spotted_green_star,checked_blue_square]	[3,2,1,1,2]	[2,1,2,1,3]	checked_blue_square	checked_blue_square	true	within	1177	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	12	1522357628909	far	irrelevant	1	3	[checked_black_triangle,wavy_green_star,checked_green_star,wavy_green_circle]	[1,3,2,2]	[2,1,1,3]	wavy_green_circle	wavy_green_circle	true	within	977	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	13	1522357637337	close	none	0	4	[checked_black_square,spotted_green_triangle,wavy_red_square,wavy_blue_star,wavy_red_triangle]	[2,1,3,3,1]	[1,3,3,2,2]	wavy_red_triangle	wavy_red_triangle	true	within	1226	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	14	1522357644318	close	none	0	3	[checked_blue_triangle,checked_red_square,striped_green_square,checked_black_triangle]	[1,1,2,3]	[1,3,3,2]	checked_black_triangle	checked_black_triangle	true	within	902	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	15	1522357660446	close	irrelevant	2	4	[spotted_blue_square,striped_green_star,striped_black_circle,wavy_blue_star,checked_blue_square]	[1,3,1,2,3]	[3,3,1,1,2]	checked_blue_square	checked_blue_square	true	within	1601	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	16	1522357667949	far	none	0	4	[wavy_blue_star,wavy_black_square,spotted_black_square,spotted_green_star,wavy_red_triangle]	[3,2,1,1,1]	[1,1,1,2,3]	wavy_red_triangle	wavy_red_triangle	true	within	905	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	17	1522357678031	far	none	0	3	[striped_green_star,striped_red_star,striped_green_square,spotted_green_triangle]	[1,3,1,3]	[3,2,2,3]	spotted_green_triangle	spotted_green_triangle	true	within	1515	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	18	1522357684933	far	irrelevant	1	2	[striped_black_star,spotted_green_star,checked_black_square]	[2,1,3]	[3,2,1]	checked_black_square	checked_black_square	true	within	903	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	19	1522357691452	close	irrelevant	1	3	[spotted_red_triangle,checked_black_star,wavy_black_circle,wavy_blue_star]	[2,1,2,1]	[1,3,3,1]	wavy_blue_star	wavy_blue_star	true	within	1264	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	20	1522357698689	close	none	0	3	[wavy_blue_star,spotted_red_circle,striped_green_square,spotted_blue_circle]	[3,2,1,3]	[3,3,2,2]	spotted_blue_circle	spotted_blue_circle	true	within	922	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	21	1522357705612	far	irrelevant	1	2	[checked_black_triangle,spotted_blue_triangle,checked_black_star]	[2,2,3]	[3,1,1]	checked_black_star	checked_black_star	true	within	1012	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	22	1522357713133	far	none	0	3	[wavy_green_square,striped_blue_triangle,spotted_black_triangle,spotted_black_circle]	[3,2,3,3]	[2,3,3,1]	spotted_black_circle	spotted_black_circle	true	within	878	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	23	1522357719690	close	none	0	4	[spotted_black_star,checked_black_circle,wavy_green_square,checked_red_triangle,wavy_blue_star]	[3,1,1,3,2]	[2,3,1,1,3]	wavy_blue_star	wavy_blue_star	true	within	1039	clickedObj
planned_sample	0036-cbf7b0c5-6796-4e02-ac77-7a411b19dc73	24	1522357727804	close	irrelevant	2	4	[checked_black_star,checked_blue_circle,striped_green_triangle,wavy_red_circle,striped_black_triangle]	[2,3,1,1,3]	[3,2,2,3,1]	striped_black_triangle	striped_black_triangle	true	within	1467	clickedObj
