model,alpha,textureCost,colorCost,shapeCost,logLikelihood,prob
egocentric,5.586670547134549,0.00014548871618319165,0.00010678832994651658,0.000057877829807442244,-3581.92501162701,-7.600902459542082
egocentric,5.661652277565867,0.00015517565245759196,0.00009816126856495112,0.00005998406128961542,-3582.179215116938,-7.600902459542082
egocentric,5.661652277565867,0.0001612580630497215,0.00009816126856495112,0.00005998406128961542,-3582.183340641642,-7.600902459542082
egocentric,5.661652277565867,0.00013976125822990593,0.00009603340973683597,0.000053369290840728024,-3582.130021447502,-7.600902459542082
egocentric,5.661652277565867,0.00014998263888236658,0.00009033577832933151,0.00005994744910512919,-3582.158079035031,-7.600902459542082
egocentric,5.661652277565867,0.00014112576327856348,0.0000878258674122814,0.00007029770488017474,-3582.199689337997,-7.600902459542082
egocentric,5.661652277565867,0.00014532517567843675,0.00009584703581985565,0.00007037526587051505,-3582.2207970994436,-7.600902459542082
egocentric,5.661652277565867,0.00012061596279082236,0.00009584703581985565,0.00007268173071392916,-3582.215902714305,-7.600902459542082
egocentric,5.661652277565867,0.00009656497281090793,0.00010260504507298485,0.00007268173071392916,-3582.2146562017883,-7.600902459542082
egocentric,5.661652277565867,0.00009812260856137918,0.00011021224119146226,0.00007227781983841237,-3582.2305772512555,-7.600902459542082
egocentric,5.661652277565867,0.0000840359598410206,0.00010571639747523528,0.00007387430329928367,-3582.2192299741273,-7.600902459542082
egocentric,5.661652277565867,0.00008459835459900324,0.00010977659441940676,0.00006808512226517975,-3582.1988936346033,-7.600902459542082
egocentric,5.661652277565867,0.00008572450724946087,0.00010977659441940676,0.00007410464508764362,-3582.2306004642837,-7.600902459542082
egocentric,5.661652277565867,0.00007594499956651279,0.0001285604097921791,0.00007410464508764362,-3582.2658164880872,-7.600902459542082
egocentric,5.661652277565867,0.0000838708281787993,0.00011904333878631886,0.00007410464508764362,-3582.249984740244,-7.600902459542082
egocentric,5.661652277565867,0.00009109169649230677,0.00010484911242052937,0.0000685112470285512,-3582.194507641929,-7.600902459542082
egocentric,4.42785522981298,0.00009109169649230677,0.0001103699102037402,0.00006658845386974126,-3582.1450485770943,-7.600902459542082
egocentric,4.42785522981298,0.00009569198714469879,0.00009599356176288507,0.0000726095909556878,-3582.1463621728085,-7.600902459542082
egocentric,4.423208772975204,0.00009810335293711374,0.0000873337771598882,0.00007012421182985064,-3582.1439768840282,-7.600902459542082
egocentric,4.423208772975204,0.00010384759327667565,0.00009436118862903149,0.00007140946300568014,-3582.164696921505,-7.600902459542082
egocentric,4.423208772975204,0.00011659825919674162,0.0000965526543827373,0.00006799571307294129,-3582.1619607275816,-7.600902459542082
egocentric,4.423208772975204,0.00010245007747567518,0.0000965526543827373,0.00006950936694738551,-3582.16017790262,-7.600902459542082
egocentric,4.92464005241254,0.0001048882859478621,0.00010003923238991404,0.00006950936694738551,-3580.9362843462895,-7.600902459542082
egocentric,4.92464005241254,0.00011941038537717682,0.00010003923238991404,0.000061923985964358,-3580.911177162783,-7.600902459542082
egocentric,4.92464005241254,0.0001171121074977932,0.00009727926190966953,0.00005997424700257016,-3580.8957043608875,-7.600902459542082
egocentric,4.92464005241254,0.00011953328716650943,0.00009780196161739562,0.00006065550253054782,-3580.9012256372944,-7.600902459542082
egocentric,4.92464005241254,0.00011953328716650943,0.00008928915150091346,0.000052545100856857926,-3580.8484177804626,-7.600902459542082
egocentric,4.278268496769465,0.00010478743423698935,0.00008928915150091346,0.000049076416290147064,-3582.8496499153935,-7.600902459542082
egocentric,5.355065292499443,0.0000957430316586066,0.00008209460011869949,0.00005016640607750102,-3581.1777443370133,-7.600902459542082
egocentric,5.355065292499443,0.00010573417807531112,0.00007793964392975248,0.0000470744102651876,-3581.160403709869,-7.600902459542082
egocentric,5.355065292499443,0.00011185607384964861,0.00006693551905060849,0.0000470744102651876,-3581.141130051863,-7.600902459542082
egocentric,5.355065292499443,0.00010381743759957517,0.00006717139010209147,0.00004449433385839875,-3581.1238949099047,-7.600902459542082
egocentric,4.769314592524847,0.00010033047744565882,0.00005912106357565094,0.000042608637192362895,-3580.9034843207182,-7.600902459542082
egocentric,4.769314592524847,0.00009370440229689634,0.00005912106357565094,0.00004972302404154882,-3580.9303368038036,-7.600902459542082
egocentric,4.769314592524847,0.00010207484210766696,0.0000558457167356627,0.00004972302404154882,-3580.929062131,-7.600902459542082
egocentric,4.769314592524847,0.00009859232885834912,0.00005618125623919605,0.0000524506658119681,-3580.9394382095006,-7.600902459542082
egocentric,4.769314592524847,0.00009157195262692405,0.00005618125623919605,0.00005124856366270156,-3580.930115946253,-7.600902459542082
egocentric,5.4533446949139845,0.00009157195262692405,0.00005353274216718219,0.00005368035842342919,-3581.3624188383806,-7.600902459542082
egocentric,4.918684514349015,0.00009406767970662916,0.000051984014259330115,0.00005368035842342919,-3580.7686403016824,-7.600902459542082
egocentric,4.918684514349015,0.00008864928241126765,0.00005453704994924675,0.00005896189828459078,-3580.7938985096125,-7.600902459542082
egocentric,4.918684514349015,0.00008583002542497427,0.0000566357285973035,0.000058253000336353225,-3580.7931256534407,-7.600902459542082
egocentric,4.918684514349015,0.00007463124985625138,0.000055393332716546544,0.000058253000336353225,-3580.7839606749203,-7.600902459542082
egocentric,4.713250506792958,0.00007334347083181924,0.000054149813371110955,0.000054092424396996194,-3581.033787289886,-7.600902459542082
egocentric,4.713250506792958,0.00008012124132161394,0.00005914126167330669,0.00005323964765737208,-3581.0434286250456,-7.600902459542082
egocentric,4.713250506792958,0.00008682392938790746,0.00005187488316741658,0.00005323964765737208,-3581.0337386817164,-7.600902459542082
egocentric,4.713250506792958,0.00007691661556502988,0.00005639768171155224,0.000054195487892570066,-3581.0405125419456,-7.600902459542082
egocentric,4.92509629585341,0.00007902232468731266,0.00005886509277338876,0.000054195487892570066,-3580.7717996761944,-7.600902459542082
egocentric,4.92509629585341,0.00007056955374518027,0.00005578860631223069,0.00004846841813002731,-3580.7351334129244,-7.600902459542082
egocentric,4.92509629585341,0.0000706177736622581,0.00006039412501595158,0.0000558577285729399,-3580.7771355160276,-7.600902459542082
egocentric,4.92509629585341,0.00007175368991277986,0.00005627093678341397,0.0000558577285729399,-3580.769781267753,-7.600902459542082
egocentric,4.92509629585341,0.00007041778756157825,0.00005423744123335556,0.00006129437235064607,-3580.789286388469,-7.600902459542082
egocentric,4.92509629585341,0.00006979219203628446,0.00005423744123335556,0.00005491216545287969,-3580.760411972185,-7.600902459542082
egocentric,4.92509629585341,0.00007048508308634354,0.00004959174903172735,0.00006122390107098789,-3580.7799547932473,-7.600902459542082
egocentric,4.92509629585341,0.00006112651930706875,0.00004349758346275404,0.00006122390107098789,-3580.762431598628,-7.600902459542082
egocentric,4.92509629585341,0.0000704084767204267,0.00004304441088159663,0.00006122390107098789,-3580.7671439246137,-7.600902459542082
egocentric,4.92509629585341,0.00007772752079293697,0.000044699983619350975,0.00006328439289417397,-3580.7839850460387,-7.600902459542082
egocentric,4.92509629585341,0.00008214798048002438,0.000044699983619350975,0.00006372368929387289,-3580.7886121605743,-7.600902459542082
egocentric,4.92509629585341,0.00008091554749143444,0.000044699983619350975,0.00006060126140716865,-3580.7739268436567,-7.600902459542082
egocentric,4.92509629585341,0.00008969839941828524,0.000045320164492805004,0.00006060126140716865,-3580.7804325643842,-7.600902459542082
egocentric,4.92509629585341,0.00008808861068878077,0.000039584594029692026,0.00006060126140716865,-3580.768280095444,-7.600902459542082
egocentric,4.92509629585341,0.00008465643831071125,0.000039584594029692026,0.00005941742405498085,-3580.760924195873,-7.600902459542082
egocentric,4.92509629585341,0.00008465643831071125,0.0000402312517928742,0.000049687689660417296,-3580.7187409506364,-7.600902459542082
egocentric,4.92509629585341,0.0000768109556269638,0.000037832293062355904,0.00004953598176116469,-3580.708655591734,-7.600902459542082
egocentric,4.92509629585341,0.00007071267328066329,0.00003747361276568515,0.000051567904079945174,-3580.713351817086,-7.600902459542082
egocentric,4.486685364331931,0.00006987418250699963,0.00004022465856909224,0.000051567904079945174,-3581.6925144146567,-7.600902459542082
egocentric,4.486685364331931,0.00006219576591383517,0.00003448854588510442,0.000047911108802411744,-3581.663111741845,-7.600902459542082
egocentric,4.486685364331931,0.00005768825024020925,0.00003962161541843526,0.000048565143234962363,-3581.672412514765,-7.600902459542082
egocentric,4.486685364331931,0.0000634888927787027,0.00003688062380025749,0.00005132934914887128,-3581.6819948330017,-7.600902459542082
egocentric,5.871528137394718,0.00005864561255113123,0.00003688062380025749,0.0000488497609944637,-3582.751426119577,-7.600902459542082
egocentric,5.871528137394718,0.00005314675350245594,0.000041560011195292464,0.0000538144024381813,-3582.7848476401314,-7.600902459542082
egocentric,5.871528137394718,0.000046748321805532844,0.00004360583621120077,0.000049692305633721075,-3582.76311251678,-7.600902459542082
egocentric,5.871528137394718,0.000046748321805532844,0.00004154861513958075,0.00005051227423580603,-3582.7627414449485,-7.600902459542082
egocentric,5.871528137394718,0.00005146790917397093,0.000038040886172825206,0.000051950035971653054,-3582.7656180778154,-7.600902459542082
egocentric,5.871528137394718,0.000051525605487886214,0.00003492756686602304,0.00005369907708397496,-3582.7678069289464,-7.600902459542082
egocentric,5.319847647951477,0.00005571400103357136,0.000033063953507865646,0.000052762933732915274,-3580.9909659375126,-7.600902459542082
egocentric,5.319847647951477,0.00004785571784957051,0.00003579231683932022,0.000054193853558127974,-3580.998549720099,-7.600902459542082
egocentric,4.519208345481687,0.00004926035755046311,0.0000363083943334395,0.000054193853558127974,-3581.5566083972153,-7.600902459542082
egocentric,4.519208345481687,0.000045339727708727364,0.00003994141728859355,0.00006376392282519807,-3581.6000973100895,-7.600902459542082
egocentric,4.519208345481687,0.00004781329732669541,0.00004046003305727475,0.00006174940202051114,-3581.594178926268,-7.600902459542082
egocentric,4.519208345481687,0.00005208286605328321,0.000040112737015745916,0.0000621970316328675,-3581.597790821071,-7.600902459542082
egocentric,5.291078711290226,0.000057142093288480134,0.00004262414541606303,0.000058472610109219966,-3580.986965852398,-7.600902459542082
egocentric,5.291078711290226,0.000057142093288480134,0.000039413757458044255,0.00006378727806124119,-3581.005782153077,-7.600902459542082
egocentric,5.291078711290226,0.00005586189464988668,0.00003829543826260816,0.00006402121397222183,-3581.003753230499,-7.600902459542082
egocentric,5.291078711290226,0.00005746654244309918,0.00003829543826260816,0.00006402121397222183,-3581.004779090219,-7.600902459542082
egocentric,5.291078711290226,0.00006549246347495936,0.00003512197760053706,0.00005881899501133145,-3580.9783128837576,-7.600902459542082
egocentric,5.291078711290226,0.00006549246347495936,0.00003890878507111752,0.00006685661280940566,-3581.0248032383847,-7.600902459542082
egocentric,4.821924263507441,0.00006549246347495936,0.00003389500796201534,0.00006420423724374196,-3580.851460893601,-7.600902459542082
egocentric,4.821924263507441,0.00006055939713849139,0.00003268890045133091,0.00006420423724374196,-3580.8462321807115,-7.600902459542082
egocentric,4.821924263507441,0.00005750602011205319,0.000026909997217500964,0.00006420423724374196,-3580.833379437779,-7.600902459542082
egocentric,4.821924263507441,0.00006155438538127994,0.000030428397090969045,0.0000689371522724743,-3580.863187466859,-7.600902459542082
egocentric,4.821924263507441,0.000060488937590036345,0.000030445025198526497,0.00007000404319737878,-3580.867250646648,-7.600902459542082
egocentric,4.821924263507441,0.00006400847402813928,0.000030445025198526497,0.000068339761382542,-3580.862062899335,-7.600902459542082
egocentric,4.821924263507441,0.00006400847402813928,0.00003343604241823868,0.00006995134732612596,-3580.8748220181496,-7.600902459542082
egocentric,4.821924263507441,0.00006557670648691733,0.000033322723814270656,0.00006995134732612596,-3580.8755350043366,-7.600902459542082
egocentric,4.821924263507441,0.000057102862667243104,0.00003478134432449656,0.00006995134732612596,-3580.873299999983,-7.600902459542082
egocentric,4.821924263507441,0.00006077917440833606,0.00003562003683895729,0.00006734743754435733,-3580.865701080199,-7.600902459542082
egocentric,4.821924263507441,0.00005947245584503113,0.000041549035394395915,0.0000699521264592273,-3580.8876408382607,-7.600902459542082
egocentric,4.821924263507441,0.00005947245584503113,0.00003943523519076527,0.0000673607875509858,-3580.872275802033,-7.600902459542082
egocentric,4.821924263507441,0.00006369036332841733,0.00003943523519076527,0.00007146490213164492,-3580.89271283833,-7.600902459542082
egocentric,4.821924263507441,0.0000636017989138072,0.00004047880016013853,0.00007146490213164492,-3580.8946546085176,-7.600902459542082
egocentric,4.821924263507441,0.0000636017989138072,0.00003764911908576449,0.00006757937568219354,-3580.872265267984,-7.600902459542082
egocentric,4.821924263507441,0.00005480720103006503,0.00003303877359274849,0.00007330595810324154,-3580.8832710677325,-7.600902459542082
egocentric,4.821924263507441,0.0000471543129885896,0.00003303877359274849,0.00005949686618826315,-3580.8183831781967,-7.600902459542082
egocentric,4.821924263507441,0.000049164887889896506,0.00003147681596064153,0.000056164735550419285,-3580.8020269202584,-7.600902459542082
egocentric,4.821924263507441,0.000049164887889896506,0.000028286308714010478,0.00005189130439176564,-3580.777253485487,-7.600902459542082
egocentric,4.821924263507441,0.000043662061760222583,0.000026229166454210976,0.00004811338936462282,-3580.7535507819307,-7.600902459542082
egocentric,4.821924263507441,0.00004437305489929819,0.000027582443885244534,0.00004727376431367802,-3580.7528887057347,-7.600902459542082
egocentric,4.821924263507441,0.00004437305489929819,0.000027582443885244534,0.0000603332057344925,-3580.8099634483265,-7.600902459542082
egocentric,4.821924263507441,0.00004958587903240314,0.000027582443885244534,0.0000603332057344925,-3580.8130524318076,-7.600902459542082
egocentric,4.821924263507441,0.00004958587903240314,0.00002774948187432726,0.0000534730700461626,-3580.783390012309,-7.600902459542082
egocentric,4.821924263507441,0.00004566832279541423,0.00002774948187432726,0.000057715197455253874,-3580.7996083166895,-7.600902459542082
egocentric,4.821924263507441,0.000045870414346558366,0.000026731455668586765,0.00006117539629922928,-3580.8129052961767,-7.600902459542082
egocentric,4.821924263507441,0.000045870414346558366,0.00002524389546205782,0.000055903206252170436,-3580.7870209131493,-7.600902459542082
egocentric,4.821924263507441,0.000049845464113659865,0.00002717925217354211,0.00006266121039000471,-3580.8226102544336,-7.600902459542082
egocentric,4.821924263507441,0.00005039235823258762,0.00002717925217354211,0.00006804380959751475,-3580.846459040303,-7.600902459542082
egocentric,4.821924263507441,0.00004813567928402748,0.00002717925217354211,0.00006804380959751475,-3580.845121756242,-7.600902459542082
egocentric,4.821924263507441,0.00004511587047026211,0.000030292968555870425,0.00006804380959751475,-3580.849282461513,-7.600902459542082
egocentric,4.865136901116911,0.00004511587047026211,0.000035548846525707224,0.0000757049281189629,-3580.8453584848216,-7.600902459542082
egocentric,4.865136901116911,0.00004511587047026211,0.000035720945675641145,0.00007462702429150445,-3580.840936260681,-7.600902459542082
egocentric,4.865136901116911,0.00004665006164937571,0.000029822681477213266,0.00007462702429150445,-3580.8304852623974,-7.600902459542082
egocentric,4.865136901116911,0.000043929807417651834,0.00003135311238562254,0.00007841904617579318,-3580.8485351943086,-7.600902459542082
egocentric,4.865136901116911,0.00004822088155393262,0.00003270381731958289,0.00008575681912706106,-3580.886061330241,-7.600902459542082
egocentric,4.865136901116911,0.000040876146865845324,0.00003270381731958289,0.0000900620078617114,-3580.900666201323,-7.600902459542082
egocentric,4.865136901116911,0.000045159477293598456,0.00002845421321060319,0.000093461247623134,-3580.9100252883377,-7.600902459542082
egocentric,4.865136901116911,0.00004908947541836009,0.00002541419354836788,0.000098747790230485,-3580.9298290347183,-7.600902459542082
egocentric,4.865136901116911,0.00004614012349304455,0.000026103732165539867,0.000098747790230485,-3580.929397649533,-7.600902459542082
egocentric,4.865136901116911,0.00004712256527818474,0.000028019534039558652,0.00008955175300268646,-3580.8931163348757,-7.600902459542082
egocentric,4.636787389771509,0.00005167519241923069,0.000026662909702189873,0.00008955175300268646,-3581.305093839028,-7.600902459542082
egocentric,4.636787389771509,0.00005167519241923069,0.000026662909702189873,0.00009528153060810984,-3581.3291630101244,-7.600902459542082
egocentric,4.636787389771509,0.000053598162485521854,0.00002440249508786769,0.00009528153060810984,-3581.326104433902,-7.600902459542082
egocentric,4.636787389771509,0.000057952437498998885,0.00002255936723005782,0.0000950494629355859,-3581.3242367268977,-7.600902459542082
egocentric,4.636787389771509,0.00005299647214887899,0.000023014723813941797,0.0000941161429585975,-3581.31830712217,-7.600902459542082
egocentric,4.636787389771509,0.000052880027585367945,0.000021785762454695675,0.00009476380532745801,-3581.318697296047,-7.600902459542082
egocentric,4.636787389771509,0.00005173456801895447,0.000021785762454695675,0.0001000087006791117,-3581.34007176909,-7.600902459542082
egocentric,4.636787389771509,0.000056455324293086275,0.000021216715480219648,0.00009092792031305507,-3581.3035900418454,-7.600902459542082
egocentric,4.636787389771509,0.00004951976414201484,0.00001927906923502312,0.00009061203782447938,-3581.2947092143518,-7.600902459542082
egocentric,4.636787389771509,0.000054051991750063,0.000017821652509618275,0.00009061203782447938,-3581.294628993632,-7.600902459542082
egocentric,4.636787389771509,0.000054051991750063,0.000017821652509618275,0.00010027661657121903,-3581.3352275172747,-7.600902459542082
egocentric,4.549311736019016,0.0000517907743142144,0.000015639064826649684,0.00010027661657121903,-3581.6006272593454,-7.600902459542082
egocentric,4.599788489355956,0.00004769345760961358,0.000015361643148839528,0.00008551882364972379,-3581.3719522198808,-7.600902459542082
egocentric,4.752298121510457,0.00004897586745472831,0.000014372943488320115,0.00008234996856374109,-3580.9898240955404,-7.600902459542082
egocentric,4.752298121510457,0.00004981005411453093,0.000013635527550564103,0.00008234996856374109,-3580.9889228686484,-7.600902459542082
egocentric,5.4273548188774186,0.0000547905796691102,0.000013635527550564103,0.00007333454550946426,-3581.284184524862,-7.600902459542082
egocentric,5.4273548188774186,0.000054588884537382115,0.000012749001531387573,0.000077547061941898,-3581.302909220824,-7.600902459542082
egocentric,5.4273548188774186,0.00005871558747374395,0.000012318921187966295,0.00007613796231642069,-3581.2977438076264,-7.600902459542082
egocentric,5.4273548188774186,0.00005732018126095364,0.000012318921187966295,0.00007547494660182312,-3581.293566229809,-7.600902459542082
egocentric,5.4273548188774186,0.00005732018126095364,0.000012643534001300929,0.00007305015774213302,-3581.2823152912656,-7.600902459542082
egocentric,5.4273548188774186,0.0000527711793820277,0.000012966832613755676,0.00007104280630159556,-3581.2701467797874,-7.600902459542082
egocentric,5.4273548188774186,0.000052017822927624977,0.000013996255294844629,0.00007049996301288987,-3581.2691812221437,-7.600902459542082
egocentric,5.4273548188774186,0.000052017822927624977,0.000012734426550584894,0.0000786064803628555,-3581.3064177541182,-7.600902459542082
egocentric,5.4273548188774186,0.00005189154077046634,0.000012308419409115158,0.00007230345156942378,-3581.2743748808484,-7.600902459542082
egocentric,5.4273548188774186,0.000047062253224505686,0.000013027083084081379,0.00007784496690961881,-3581.3000556282695,-7.600902459542082
egocentric,5.4273548188774186,0.00004965158787548263,0.000013027083084081379,0.00008891599945631507,-3581.356285617077,-7.600902459542082
egocentric,4.7673297349518435,0.00004965158787548263,0.000011892693448320364,0.00009001902236101581,-3580.992592450475,-7.600902459542082
egocentric,4.7673297349518435,0.00004965158787548263,0.000012938564524211108,0.00010361091619376806,-3581.053296490642,-7.600902459542082
egocentric,4.7673297349518435,0.00004690494947704213,0.000012938564524211108,0.00009583443416011448,-3581.018083196284,-7.600902459542082
egocentric,4.7673297349518435,0.000053231902690193074,0.000013338815161351477,0.00009583443416011448,-3581.0225553923124,-7.600902459542082
egocentric,4.7673297349518435,0.0000618716289052192,0.000013678856098278812,0.00010691164671950269,-3581.076134668536,-7.600902459542082
egocentric,4.7673297349518435,0.00006264450495239212,0.000012570345391126004,0.00010137583833250216,-3581.0505740194335,-7.600902459542082
egocentric,6.1118491677941185,0.00006737468413330167,0.000011499467076618559,0.00009264162780132305,-3584.091300206073,-7.600902459542082
egocentric,6.1118491677941185,0.00006277750744708209,0.000012890344108672983,0.00008754895972699858,-3584.0630230039146,-7.600902459542082
egocentric,3.985602360628675,0.00006904395416214643,0.000011009950392131195,0.00008754895972699858,-3585.1336766934696,-7.600902459542082
egocentric,3.985602360628675,0.0000630937652932474,0.000010670030919943363,0.00009507919216516827,-3585.1572018111256,-7.600902459542082
egocentric,6.613958273503895,0.00006606383106840552,0.000010670030919943363,0.00007952666804802925,-3586.9856466175456,-7.600902459542082
egocentric,6.613958273503895,0.00006606383106840552,0.000010848591805213701,0.0000757926422265837,-3586.963658574451,-7.600902459542082
egocentric,6.613958273503895,0.000056676867191414405,0.000011360223509042356,0.00007618281930398784,-3586.960029117826,-7.600902459542082
egocentric,6.613958273503895,0.000056676867191414405,0.000012067255553517688,0.00006997688788316981,-3586.924547274145,-7.600902459542082
egocentric,6.613958273503895,0.00005529947832275476,0.000014223098122522817,0.00007202867304233562,-3586.9413907379144,-7.600902459542082
egocentric,6.613958273503895,0.00005133357119749414,0.000014223098122522817,0.00007208468610766264,-3586.9386442472523,-7.600902459542082
egocentric,6.613958273503895,0.00005063771224549737,0.00001502399625487379,0.00007974255716257954,-3586.9862171133987,-7.600902459542082
egocentric,6.613958273503895,0.000056965749363797205,0.00001502399625487379,0.00008272016195992662,-3587.009039238213,-7.600902459542082
egocentric,3.9446712918132203,0.00006242054526716516,0.00001502399625487379,0.00008272016195992662,-3585.523147670885,-7.600902459542082
egocentric,3.9446712918132203,0.00006242054526716516,0.00001533335011331389,0.00009183372581712964,-3585.5561180593672,-7.600902459542082
egocentric,3.9446712918132203,0.00006153554076634833,0.00001533335011331389,0.00008987471899870802,-3585.548685773588,-7.600902459542082
egocentric,3.9446712918132203,0.00006506087379665616,0.000015004979726270266,0.00008764057362291364,-3585.5419974352253,-7.600902459542082
egocentric,3.9446712918132203,0.00006879611956521389,0.000013465522886770834,0.00008369827098057097,-3585.5274080629165,-7.600902459542082
egocentric,3.9446712918132203,0.00007654038157289284,0.00001362752117030729,0.00008369827098057097,-3585.5316078560245,-7.600902459542082
egocentric,5.564902774616819,0.00007654038157289284,0.000013721233866466504,0.00009259433738177635,-3581.7808980027166,-7.600902459542082
egocentric,5.564902774616819,0.00007773238421302372,0.000012706057957036988,0.00009647073966893056,-3581.7990564604174,-7.600902459542082
egocentric,5.564902774616819,0.00008086845083663736,0.000013876480014487755,0.00009924337691047528,-3581.8177210508034,-7.600902459542082
egocentric,5.564902774616819,0.0000796120236714379,0.000013295805026104745,0.0000994082906949414,-3581.8164443249666,-7.600902459542082
egocentric,5.564902774616819,0.00007251768287327448,0.00001313275618505457,0.0000994082906949414,-3581.811352383679,-7.600902459542082
egocentric,4.647496494557451,0.00006934003068168558,0.00001313275618505457,0.00009109259991114608,-3581.2680979017578,-7.600902459542082
egocentric,4.647496494557451,0.00006934003068168558,0.000012046221538253404,0.00009335095645486634,-3581.2756013847597,-7.600902459542082
egocentric,4.647496494557451,0.00006263196491274255,0.000012046221538253404,0.00009969731372050467,-3581.298461209489,-7.600902459542082
egocentric,5.3780472855746915,0.00006065015413153651,0.000011753132636052351,0.0000989374044843672,-3581.2936377168057,-7.600902459542082
egocentric,4.9221213995210995,0.0000568669884902088,0.000010246034276894977,0.0000989374044843672,-3580.864963445411,-7.600902459542082
egocentric,4.9221213995210995,0.00006402448904959937,0.000010246034276894977,0.00009210459001006839,-3580.8387822600353,-7.600902459542082
egocentric,4.9221213995210995,0.00006140642788409509,0.000010246034276894977,0.00009621438092075136,-3580.8555460768985,-7.600902459542082
egocentric,4.9221213995210995,0.00005312404586549972,0.000009348076653463924,0.00008926768513904989,-3580.8178042601635,-7.600902459542082
egocentric,4.9221213995210995,0.000055877693717636504,0.000009829064652071862,0.00008639639873326386,-3580.807586424691,-7.600902459542082
egocentric,4.9221213995210995,0.00005525895983629945,0.000008921799536387995,0.0000887631987333905,-3580.8160087025817,-7.600902459542082
egocentric,4.9221213995210995,0.00005051064002630117,0.000007196873697602232,0.0000887631987333905,-3580.809787508653,-7.600902459542082
egocentric,4.9221213995210995,0.00005035070593131013,0.000007731296684882087,0.00009382270526527509,-3580.833312049337,-7.600902459542082
