close_0_textureshape_hidden,close_1_textureshape_hidden,close_2_textureshape_hidden,close_0_colorshape_hidden,close_1_colorshape_hidden,close_2_colorshape_hidden,close_0_shapeonly_hidden,close_1_shapeonly_hidden,close_2_shapeonly_hidden,far_0_diffshape_hidden,far_1_diffshape_hidden,far_2_diffshape_hidden,close_0_textureshape_visible,close_1_textureshape_visible,close_2_textureshape_visible,close_0_colorshape_visible,close_1_colorshape_visible,close_2_colorshape_visible,close_0_shapeonly_visible,close_1_shapeonly_visible,close_2_shapeonly_visible,far_0_diffshape_visible,far_1_diffshape_visible,far_2_diffshape_visible,prob,MCMCprob
1.9874461675347952,2.1454685248762186,2.2289460159844463,1.9874819641710668,2.1454943307054615,2.228966929659843,1.8296751350258953,1.989883894597611,2.11051724442689,1.7140939566343354,1.8296659330565894,1.9113055042707876,1.9874461675347952,2.1454685248762186,2.2289460159844463,1.9874819641710668,2.1454943307054615,2.228966929659843,1.8296751350258953,1.989883894597611,2.11051724442689,1.7140939566343354,1.8296659330565894,1.9113055042707876,-3581.1250719862296,-7.600902459542082
1.987453419404311,2.145473942738064,2.228950479956971,1.9874823222698723,2.1454947788197973,2.228967366007747,1.8296784727191995,1.989886951234845,2.1105198129503675,1.714098780736034,1.8296712546572933,1.9113111115704833,1.987453419404311,2.145473942738064,2.228950479956971,1.9874823222698723,2.1454947788197973,2.228967366007747,1.8296784727191995,1.989886951234845,2.1105198129503675,1.714098780736034,1.8296712546572933,1.9113111115704833,-3581.121502154774,-7.600902459542082
1.9832585475135214,2.1383257536572686,2.221630385663477,1.9832818598156075,2.1383425452121343,2.221644001560252,1.828476859897871,1.9864593561745456,2.1055388176114365,1.7141059334697266,1.8284697652487019,1.9094778956499052,1.9832585475135214,2.1383257536572686,2.221630385663477,1.9832818598156075,2.1383425452121343,2.221644001560252,1.828476859897871,1.9864593561745456,2.1055388176114365,1.7141059334697266,1.8284697652487019,1.9094778956499052,-3580.8868902400695,-7.600902459542082
1.9832825467802215,2.1383434638513203,2.2216447482842665,1.9832856618060966,2.1383457075828294,2.22164656768748,1.828490471101623,1.986470648680997,2.105546917088747,1.7141170758241278,1.8284791163047625,1.9094851570774174,1.9832825467802215,2.1383434638513203,2.2216447482842665,1.9832856618060966,2.1383457075828294,2.22164656768748,1.828490471101623,1.986470648680997,2.105546917088747,1.7141170758241278,1.8284791163047625,1.9094851570774174,-3580.8527392319797,-7.600902459542082
1.983278906711691,2.1383408181560473,2.221642573957256,1.9832902962167966,2.138349021947193,2.2216492262770817,1.8284910751622823,1.9864710611485283,2.1055470948797295,1.7141169691622422,1.8284786596261895,1.9094843760250984,1.983278906711691,2.1383408181560473,2.221642573957256,1.9832902962167966,2.138349021947193,2.2216492262770817,1.8284910751622823,1.9864710611485283,2.1055470948797295,1.7141169691622422,1.8284786596261895,1.9094843760250984,-3580.844632119496,-7.600902459542082
1.9832838755545634,2.1383446427427293,2.221645709682552,1.9832984837751688,2.1383551649840045,2.221654242012884,1.828497380446155,1.986476395027677,2.1055510571975176,1.7141228268007629,1.828484000684029,1.9094890172352907,1.9832838755545634,2.1383446427427293,2.221645709682552,1.9832984837751688,2.1383551649840045,2.221654242012884,1.828497380446155,1.986476395027677,2.1055510571975176,1.7141228268007629,1.828484000684029,1.9094890172352907,-3580.8225174635,-7.600902459542082
1.9832909695280903,2.1383502454594523,2.221650450018319,1.9833064742369324,2.1383614134184374,2.221659505932194,1.828503972737621,1.986482463836354,2.1055562077423313,1.714132286425958,1.8284944211227578,1.90949999104889,1.9832909695280903,2.1383502454594523,2.221650450018319,1.9833064742369324,2.1383614134184374,2.221659505932194,1.828503972737621,1.986482463836354,2.1055562077423313,1.714132286425958,1.8284944211227578,1.90949999104889,-3580.806897466228,-7.600902459542082
1.9832783213632954,2.1383403516859256,2.22164216485091,1.9832906516751359,2.1383492331422906,2.221649366684277,1.8284910871793014,1.9864709769140307,2.1055469091059837,1.7141163405588524,1.8284777421369944,1.9094832106987463,1.9832783213632954,2.1383403516859256,2.22164216485091,1.9832906516751359,2.1383492331422906,2.221649366684277,1.8284910871793014,1.9864709769140307,2.1055469091059837,1.7141163405588524,1.8284777421369944,1.9094832106987463,-3580.84287432961,-7.600902459542082
1.98848442265861,2.147234087440587,2.2307391262217666,1.9884984324845034,2.1472441892245415,2.2307473115406826,1.8299642511431817,1.990719773871506,2.1117328113139218,1.7140822378651333,1.8299478991710558,1.911738152144394,1.98848442265861,2.147234087440587,2.2307391262217666,1.9884984324845034,2.1472441892245415,2.2307473115406826,1.8299642511431817,1.990719773871506,2.1117328113139218,1.7140822378651333,1.8299478991710558,1.911738152144394,-3581.4225577072393,-7.600902459542082
1.9884710627384026,2.147223758171985,2.2307304910863137,1.9884815165132017,2.147231295897932,2.23073659881746,1.8299509600336363,1.9907076185276489,2.1117226240774234,1.714062999883954,1.8299266718402636,1.9117157842705987,1.9884710627384026,2.147223758171985,2.2307304910863137,1.9884815165132017,2.147231295897932,2.23073659881746,1.8299509600336363,1.9907076185276489,2.1117226240774234,1.714062999883954,1.8299266718402636,1.9117157842705987,-3581.454936198244,-7.600902459542082
1.9884638697135633,2.14721836006316,2.230725994148475,1.9884847838485817,2.1472334403341815,2.2307382135684977,1.8299497212087952,1.9907060688498674,2.1117208190387267,1.714058222239872,1.8299203692202095,1.9117082304570934,1.9884638697135633,2.14721836006316,2.230725994148475,1.9884847838485817,2.1472334403341815,2.2307382135684977,1.8299497212087952,1.9907060688498674,2.1117208190387267,1.714058222239872,1.8299203692202095,1.9117082304570934,-3581.4464060976693,-7.600902459542082
1.9884619503904983,2.1472169311594533,2.230724820444386,1.988484588572188,2.1472332545682327,2.2307380471716,1.8299487782499526,1.990705219056986,2.111720122109705,1.7140569474726368,1.8299189937541926,1.9117068086224998,1.9884619503904983,2.1472169311594533,2.230724820444386,1.988484588572188,2.1472332545682327,2.2307380471716,1.8299487782499526,1.990705219056986,2.111720122109705,1.7140569474726368,1.8299189937541926,1.9117068086224998,-3581.4477098791617,-7.600902459542082
1.9884438818927905,2.147203263966126,2.230713502374408,1.9884748788784097,2.1472256146331623,2.230731613018673,1.829936583722671,1.9906940665506263,2.111710775214875,1.7140392965671813,1.829899517435636,1.9116862856126002,1.9884438818927905,2.147203263966126,2.230713502374408,1.9884748788784097,2.1472256146331623,2.230731613018673,1.829936583722671,1.9906940665506263,2.111710775214875,1.7140392965671813,1.829899517435636,1.9116862856126002,-3581.470645436771,-7.600902459542082
1.9884053178233954,2.147174552062584,2.2306898462499887,1.988479819782733,2.147228272895013,2.2307333763991513,1.8299223461585807,1.9906805952987208,2.111698937024183,1.7140154611865905,1.8298721023648725,1.9116564100176208,1.9884053178233954,2.147174552062584,2.2306898462499887,1.988479819782733,2.147228272895013,2.2307333763991513,1.8299223461585807,1.9906805952987208,2.111698937024183,1.7140154611865905,1.8298721023648725,1.9116564100176208,-3581.4720725440484,-7.600902459542082
1.988425539030449,2.1471897200600685,2.2307024219146814,1.988477505703321,2.14722719114427,2.2307327845977247,1.8299295086443303,1.9906877469019157,2.1117056616334713,1.7140301351198883,1.8298897813983148,1.9116763561648402,1.988425539030449,2.1471897200600685,2.2307024219146814,1.988477505703321,2.14722719114427,2.2307327845977247,1.8299295086443303,1.9906877469019157,2.1117056616334713,1.7140301351198883,1.8298897813983148,1.9116763561648402,-3581.4764556365158,-7.600902459542082
1.9884230103397895,2.14718788398987,2.230700961299875,1.9884754830844467,2.147225719888227,2.230731619525875,1.8299271435766364,1.9906858995339378,2.1117044967562735,1.7140289720378814,1.8298892787438588,1.9116765175204786,1.9884230103397895,2.14718788398987,2.230700961299875,1.9884754830844467,2.147225719888227,2.230731619525875,1.8299271435766364,1.9906858995339378,2.1117044967562735,1.7140289720378814,1.8298892787438588,1.9116765175204786,-3581.485533820916,-7.600902459542082
1.9883932186339726,2.1471657407899154,2.2306828258768716,1.9884690766464685,2.1472204387882163,2.2307271473891985,1.8299105694157354,1.990671328740197,2.1116929977321366,1.7140091852146055,1.8298688974287047,1.9116563255951537,1.9883932186339726,2.1471657407899154,2.2306828258768716,1.9884690766464685,2.1472204387882163,2.2307271473891985,1.8299105694157354,1.990671328740197,2.1116929977321366,1.7140091852146055,1.8298688974287047,1.9116563255951537,-3581.5171015712976,-7.600902459542082
1.9894496017572108,2.148974466841927,2.2325155197248763,1.9895161920076019,2.1490224920634007,2.2325544265960477,1.8302020611699943,1.9915258134615588,2.1129381581154463,1.7139936856083429,1.8301557848212526,1.9120978991357451,1.9894496017572108,2.148974466841927,2.2325155197248763,1.9895161920076019,2.1490224920634007,2.2325544265960477,1.8302020611699943,1.9915258134615588,2.1129381581154463,1.7139936856083429,1.8301557848212526,1.9120978991357451,-3581.959413864444,-7.600902459542082
1.98945445550988,2.148977846670285,2.232518259856638,1.9894990629742926,2.1490100176898945,2.2325443226283355,1.8301960798259707,1.991520857994852,2.1129346345599003,1.7139886904582549,1.8301515390943455,1.9120945473909634,1.98945445550988,2.148977846670285,2.232518259856638,1.9894990629742926,2.1490100176898945,2.2325443226283355,1.8301960798259707,1.991520857994852,2.1129346345599003,1.7139886904582549,1.8301515390943455,1.9120945473909634,-3581.9922303314333,-7.600902459542082
1.989472103888346,2.148991223801823,2.232529310819859,1.9895166721991684,2.1490233665246814,2.2325553506014817,1.830211959267031,1.9915350269340701,2.112946071305873,1.7140092965454867,1.830173450129193,1.9121169005435896,1.989472103888346,2.148991223801823,2.232529310819859,1.9895166721991684,2.1490233665246814,2.2325553506014817,1.830211959267031,1.9915350269340701,2.112946071305873,1.7140092965454867,1.830173450129193,1.9121169005435896,-3581.9518220765985,-7.600902459542082
1.9894626829373356,2.148984175956244,2.2325234530275244,1.9895211775452517,2.149026362611807,2.2325576298992984,1.8302104477468073,1.9915330867722392,2.112943767534424,1.7140030488256863,1.830165155418177,1.912106920883765,1.9894626829373356,2.148984175956244,2.2325234530275244,1.9895211775452517,2.149026362611807,2.2325576298992984,1.8302104477468073,1.9915330867722392,2.112943767534424,1.7140030488256863,1.830165155418177,1.912106920883765,-3581.9400899113216,-7.600902459542082
1.9894698211417947,2.148989247138921,2.232527455626469,1.9895208657830241,2.1490260611022043,2.2325572800830416,1.8302143970756595,1.9915358745933986,2.1129451003440805,1.7140028416690933,1.8301628807575878,1.9121027127244266,1.9894698211417947,2.148989247138921,2.232527455626469,1.9895208657830241,2.1490260611022043,2.2325572800830416,1.8302143970756595,1.9915358745933986,2.1129451003440805,1.7140028416690933,1.8301628807575878,1.9121027127244266,-3581.92501162701,-7.600902459542082
1.9899613514936454,2.1498467266346744,2.2333963876451453,1.9900377822590753,2.149901854497533,2.2334410442590285,1.830353018505522,1.9919450531917435,2.1135418503643573,1.7139961186284598,1.8303019447325983,1.9123162991529987,1.9899613514936454,2.1498467266346744,2.2333963876451453,1.9900377822590753,2.149901854497533,2.2334410442590285,1.830353018505522,1.9919450531917435,2.1135418503643573,1.7139961186284598,1.8303019447325983,1.9123162991529987,-3582.179215116938,-7.600902459542082
1.9899528672930014,2.1498404312265804,2.233391221956767,1.9900374517976422,2.1499014402865364,2.2334406427341453,1.8303491424747886,1.9919415161103038,2.113538897972391,1.7139904967938195,1.8302957394894794,1.9123097600917376,1.9899528672930014,2.1498404312265804,2.233391221956767,1.9900374517976422,2.1499014402865364,2.2334406427341453,1.8303491424747886,1.9919415161103038,2.113538897972391,1.7139904967938195,1.8302957394894794,1.9123097600917376,-3582.183340641642,-7.600902459542082
1.9899921949280752,2.149869589089389,2.2334150479604777,1.9900508144767162,2.1499118702620215,2.233449298122784,1.8303734776044824,1.99196271508282,2.1135553621478085,1.7140184449658082,1.8303240552254152,1.9123373564005162,1.9899921949280752,2.149869589089389,2.2334150479604777,1.9900508144767162,2.1499118702620215,2.233449298122784,1.8303734776044824,1.99196271508282,2.1135553621478085,1.7140184449658082,1.8303240552254152,1.9123373564005162,-3582.130021447502,-7.600902459542082
1.9899690711335487,2.1498526716423716,2.233401344435549,1.9900490309735754,2.1499103447894723,2.233448062732275,1.8303613643719072,1.9919526642071987,2.1135481962809233,1.7140081842828225,1.8303152491294743,1.912330306965578,1.9899690711335487,2.1498526716423716,2.233401344435549,1.9900490309735754,2.1499103447894723,2.233448062732275,1.8303613643719072,1.9919526642071987,2.1135481962809233,1.7140081842828225,1.8303152491294743,1.912330306965578,-3582.158079035031,-7.600902459542082
1.989967124415752,2.149851426423941,2.233400537259242,1.99003857592743,2.149902961980469,2.2334422832642944,1.8303540855866811,1.9919475996787375,2.1135458941259504,1.7140091251893304,1.8303202511258103,1.9123390872000905,1.989967124415752,2.149851426423941,2.233400537259242,1.99003857592743,2.149902961980469,2.2334422832642944,1.8303540855866811,1.9919475996787375,2.1135458941259504,1.7140091251893304,1.8303202511258103,1.9123390872000905,-3582.199689337997,-7.600902459542082
1.9899607229892424,2.149846454702809,2.233396377920051,1.9900270511426825,2.1498942950776208,2.2334351307757183,1.830346190663696,1.9919404064487898,2.1135399046264207,1.713997759311947,1.8303077348635368,1.912325923865953,1.9899607229892424,2.149846454702809,2.233396377920051,1.9900270511426825,2.1498942950776208,2.2334351307757183,1.830346190663696,1.9919404064487898,2.1135399046264207,1.713997759311947,1.8303077348635368,1.912325923865953,-3582.2207970994436,-7.600902459542082
1.989991972002202,2.1498696701331306,2.2334154689684524,1.9900251761886,2.1498936190586564,2.2334348685229544,1.8303586999779418,1.9919521735849075,2.1135501553379674,1.714018465270519,1.8303314728879527,1.9123517206978036,1.989991972002202,2.1498696701331306,2.2334154689684524,1.9900251761886,2.1498936190586564,2.2334348685229544,1.8303586999779418,1.9919521735849075,2.1135501553379674,1.714018465270519,1.8303314728879527,1.9123517206978036,-3582.215902714305,-7.600902459542082
1.9900251530320334,2.1498941022278912,2.233435447490619,1.9900170559503563,2.1498882621307063,2.2334307168051533,1.8303697191244188,1.9919622294063049,2.1135585485699564,1.7140344479765088,1.8303491143560282,1.9123703109528924,1.9900251530320334,2.1498941022278912,2.233435447490619,1.9900170559503563,2.1498882621307063,2.2334307168051533,1.8303697191244188,1.9919622294063049,2.1135585485699564,1.7140344479765088,1.8303491143560282,1.9123703109528924,-3582.2146562017883,-7.600902459542082
1.9900231305575211,2.1498923852468863,2.233433954237901,1.9900069236896862,2.1498806958605825,2.2334244853976277,1.8303644461187263,1.9919573557542676,2.113554405615626,1.7140263509189686,1.8303400222227615,1.912360592887772,1.9900231305575211,2.1498923852468863,2.233433954237901,1.9900069236896862,2.1498806958605825,2.2334244853976277,1.8303644461187263,1.9919573557542676,2.113554405615626,1.7140263509189686,1.8303400222227615,1.912360592887772,-3582.2305772512555,-7.600902459542082
1.9900407969166038,2.1499056380036388,2.2334449029073786,1.990011732951804,2.1498846754139724,2.2334279225235782,1.8303740462696083,1.991966360266979,2.113562218140034,1.71404204958507,1.830357961787618,1.9123800385522158,1.9900407969166038,2.1499056380036388,2.2334449029073786,1.990011732951804,2.1498846754139724,2.2334279225235782,1.8303740462696083,1.991966360266979,2.113562218140034,1.71404204958507,1.830357961787618,1.9123800385522158,-3582.2192299741273,-7.600902459542082
1.9900478670675645,2.1499106992938573,2.233448909268636,1.9900141141091898,2.149886354549769,2.233429189099769,1.830379223175329,1.991970202060265,2.1135643482108093,1.7140431274056576,1.8303569346420607,1.912376993432006,1.9900478670675645,2.1499106992938573,2.233448909268636,1.9900141141091898,2.149886354549769,2.233429189099769,1.830379223175329,1.991970202060265,2.1135643482108093,1.7140431274056576,1.8303569346420607,1.912376993432006,-3582.1988936346033,-7.600902459542082
1.9900378997832857,2.1499033784708583,2.2334430119871174,1.990005656493617,2.149880122747665,2.233424174069358,1.8303700599934491,1.9919627575911758,2.1135592539719004,1.7140365235722592,1.830351950478359,1.9123737820737658,1.9900378997832857,2.1499033784708583,2.2334430119871174,1.990005656493617,2.149880122747665,2.233424174069358,1.8303700599934491,1.9919627575911758,2.1135592539719004,1.7140365235722592,1.830351950478359,1.9123737820737658,-3582.2306004642837,-7.600902459542082
1.990050520590139,2.1499122209459114,2.2334500769577477,1.9899799864862364,2.1498613475756443,2.233408867732032,1.8303643207152058,1.9919575206633888,2.113554882761343,1.7140282005861007,1.8303427644463914,1.9123641021972715,1.990050520590139,2.1499122209459114,2.2334500769577477,1.9899799864862364,2.1498613475756443,2.233408867732032,1.8303643207152058,1.9919575206633888,2.113554882761343,1.7140282005861007,1.8303427644463914,1.9123641021972715,-3582.2658164880872,-7.600902459542082
1.9900399820775938,2.1499046660480023,2.2334439745499637,1.989992831216345,2.149870658068059,2.2334164268958125,1.830365335964785,1.991958446693844,2.1135556558017483,1.714029671984962,1.830344387989471,1.9123658129267225,1.9900399820775938,2.1499046660480023,2.2334439745499637,1.989992831216345,2.149870658068059,2.2334164268958125,1.830365335964785,1.991958446693844,2.1135556558017483,1.714029671984962,1.830344387989471,1.9123658129267225,-3582.249984740244,-7.600902459542082
1.9900384829457014,2.1499038786313944,2.2334433705037826,1.9900200402971864,2.149890576642008,2.233432595386812,1.830377627957119,1.9919688111135458,2.1135632665186854,1.7140412866106138,1.8303550658011798,1.9123751685212327,1.9900384829457014,2.1499038786313944,2.2334433705037826,1.9900200402971864,2.149890576642008,2.233432595386812,1.830377627957119,1.9919688111135458,2.1135632665186854,1.7140412866106138,1.8303550658011798,1.9123751685212327,-3582.194507641929,-7.600902459542082
1.977372658735039,2.1283223910227442,2.2112454532489627,1.9773538784705844,2.128308880622107,2.2112344937405095,1.826755752038669,1.9816017313188172,2.0984737182583384,1.7140919485842363,1.8267360347276465,1.9068215796074495,1.977372658735039,2.1283223910227442,2.2112454532489627,1.9773538784705844,2.128308880622107,2.2112344937405095,1.826755752038669,1.9816017313188172,2.0984737182583384,1.7140919485842363,1.8267360347276465,1.9068215796074495,-3582.1450485770943,-7.600902459542082
1.9773626724151259,2.128315519935029,2.2112401405181923,1.9773623786293824,2.1283153085887707,2.211239969077099,1.8267541784122,1.981601046863936,2.098474045488794,1.7140946630922071,1.8267407612324666,1.9068280941529605,1.9773626724151259,2.128315519935029,2.2112401405181923,1.9773623786293824,2.1283153085887707,2.211239969077099,1.8267541784122,1.981601046863936,2.098474045488794,1.7140946630922071,1.8267407612324666,1.9068280941529605,-3582.1463621728085,-7.600902459542082
1.9772938065939616,2.12819817499858,2.2111172707064974,1.9773042826985454,2.1282057112922304,2.2111233840571733,1.826739718587647,1.9815485296142084,2.0983940411325834,1.7141011699322908,1.826726686821211,1.9068025786052543,1.9772938065939616,2.12819817499858,2.2111172707064974,1.9773042826985454,2.1282057112922304,2.2111233840571733,1.826739718587647,1.9815485296142084,2.0983940411325834,1.7141011699322908,1.826726686821211,1.9068025786052543,-3582.1439768840282,-7.600902459542082
1.977285615708357,2.128191602281995,2.2111116799998562,1.977294843588583,2.128198240629843,2.211117064953183,1.8267318587943304,1.9815414010669778,2.098388097910205,1.7140910198169617,1.8267158849797598,1.9067915276113219,1.977285615708357,2.128191602281995,2.2111116799998562,1.977294843588583,2.128198240629843,2.211117064953183,1.8267318587943304,1.9815414010669778,2.098388097910205,1.7140910198169617,1.8267158849797598,1.9067915276113219,-3582.164696921505,-7.600902459542082
1.9772754236125756,2.12818361970697,2.211104857150848,1.9772949228741898,2.1281976471380384,2.2111162360985506,1.8267279895691386,1.9815373708087392,2.098384108043985,1.7140826952263013,1.826705737421674,1.9067799687760236,1.9772754236125756,2.12818361970697,2.211104857150848,1.9772949228741898,2.1281976471380384,2.2111162360985506,1.8267279895691386,1.9815373708087392,2.098384108043985,1.7140826952263013,1.826705737421674,1.9067799687760236,-3582.1619607275816,-7.600902459542082
1.9772889299205174,2.128194002742265,2.211113593246533,1.9772946666245446,2.128198129616607,2.211116940925596,1.8267335148940609,1.9815426932841058,2.098388921709011,1.7140918184893457,1.826716216122659,1.9067913923993176,1.9772889299205174,2.128194002742265,2.211113593246533,1.9772946666245446,2.128198129616607,2.211116940925596,1.8267335148940609,1.9815426932841058,2.098388921709011,1.7140918184893457,1.826716216122659,1.9067913923993176,-3582.16017790262,-7.600902459542082
1.9837165527053977,2.139126703423237,2.2224583339931847,1.9837220057989977,2.139130631630692,2.2224615191483768,1.8285863807587668,1.9868274610436276,2.106090567645306,1.714065076187743,1.8285648168597652,1.9096447514745583,1.9837165527053977,2.139126703423237,2.2224583339931847,1.9837220057989977,2.139130631630692,2.2224615191483768,1.8285863807587668,1.9868274610436276,2.106090567645306,1.714065076187743,1.8285648168597652,1.9096447514745583,-3580.9362843462895,-7.600902459542082
1.9837082161521062,2.1391202854154474,2.222452826573166,1.983730000285669,2.1391359780517214,2.2224655509318976,1.8285874666590451,1.9868274123008545,2.106089268127614,1.7140594990018982,1.8285561874979308,1.9096334646623956,1.9837082161521062,2.1391202854154474,2.222452826573166,1.983730000285669,2.1391359780517214,2.2224655509318976,1.8285874666590451,1.9868274123008545,2.106089268127614,1.7140594990018982,1.8285561874979308,1.9096334646623956,-3580.911177162783,-7.600902459542082
1.9837135345292642,2.1391243689103128,2.2224562026302817,1.9837358378788235,2.1391404355925654,2.222469230292054,1.8285926595666915,1.9868319222979176,2.1060927699104415,1.7140651327780865,1.8285617596575907,1.9096387713550635,1.9837135345292642,2.1391243689103128,2.2224562026302817,1.9837358378788235,2.1391404355925654,2.222469230292054,1.8285926595666915,1.9868319222979176,2.1060927699104415,1.7140651327780865,1.8285617596575907,1.9096387713550635,-3580.8957043608875,-7.600902459542082
1.9837097656716556,2.139121517817041,2.22245384899069,1.9837342039790107,2.1391391224566707,2.222468123704438,1.8285901874655337,1.9868297411945672,2.1060910329864875,1.7140622184450762,1.828558770126307,1.9096358186982496,1.9837097656716556,2.139121517817041,2.22245384899069,1.9837342039790107,2.1391391224566707,2.222468123704438,1.8285901874655337,1.9868297411945672,2.1060910329864875,1.7140622184450762,1.828558770126307,1.9096358186982496,-3580.9012256372944,-7.600902459542082
1.9837201700642377,2.139129551531304,2.2224604295706873,1.9837541816058948,2.1391540526104373,2.2224802963573675,1.8286047857349796,1.9868420563479292,2.1061001328872813,1.7140755816304292,1.828570846796029,1.9096461959795636,1.9837201700642377,2.139129551531304,2.2224604295706873,1.9837541816058948,2.1391540526104373,2.2224802963573675,1.8286047857349796,1.9868420563479292,2.1061001328872813,1.7140755816304292,1.828570846796029,1.9096461959795636,-3580.8484177804626,-7.600902459542082
