model,alpha,textureCost,colorCost,shapeCost,logLikelihood,prob
occlusionSensitivity,22.980262159835547,0.005613216134459398,0.00001572970590755876,0.00001964815070724204,-3097.6974060119405,-7.600902459542082
occlusionSensitivity,22.980262159835547,0.00490174753224934,0.00001572970590755876,0.000017962977794615622,-3097.895569135015,-7.600902459542082
occlusionSensitivity,22.980262159835547,0.005602333713795622,0.000014934097822409345,0.000018436434482151626,-3097.6779416509326,-7.600902459542082
occlusionSensitivity,24.438224178738892,0.006004185213547222,0.000014824589634206445,0.000018436434482151626,-3097.748892827713,-7.600902459542082
occlusionSensitivity,24.438224178738892,0.006053110578664398,0.000014491676108318104,0.000020849829578484656,-3097.7742035129354,-7.600902459542082
occlusionSensitivity,26.164361974224448,0.0054854112949726174,0.000015997568680080958,0.000020002473044874735,-3099.831404210018,-7.600902459542082
occlusionSensitivity,24.81514741666615,0.006257893561996143,0.0000162032886691559,0.000018216184729957642,-3097.9500463872773,-7.600902459542082
occlusionSensitivity,24.81514741666615,0.006257893561996143,0.000015253084674540733,0.00001555277597126134,-3097.9023870620513,-7.600902459542082
occlusionSensitivity,24.81514741666615,0.006286630841248098,0.000014703308725679991,0.00001625803163680933,-3097.9053303085857,-7.600902459542082
occlusionSensitivity,24.170805769972503,0.005913286279260017,0.000014703308725679991,0.00001657890492745181,-3097.6106397836147,-7.600902459542082
occlusionSensitivity,23.485038198996335,0.006214900289694645,0.000013347883945202065,0.000015622444417998178,-3097.404050070073,-7.600902459542082
occlusionSensitivity,23.485038198996335,0.006739976357042924,0.000013195253851220707,0.00001419652494446696,-3097.3293958931354,-7.600902459542082
occlusionSensitivity,23.485038198996335,0.006739976357042924,0.000012431348048607493,0.000012409156702982275,-3097.2982256170517,-7.600902459542082
occlusionSensitivity,23.485038198996335,0.007438112174405597,0.00001224877245658569,0.00001145334554156245,-3097.3003475286137,-7.600902459542082
occlusionSensitivity,22.876262872014195,0.007275404799693432,0.00001224877245658569,0.000010881230617601528,-3097.455841227896,-7.600902459542082
occlusionSensitivity,23.333092944230884,0.008021358973670643,0.00001224877245658569,0.000011399108079475754,-3097.4138567496984,-7.600902459542082
occlusionSensitivity,23.333092944230884,0.006708330069438295,0.000011633053034100229,0.000011701330161466589,-3097.3031701006166,-7.600902459542082
occlusionSensitivity,23.333092944230884,0.006738030659344814,0.000012923747438703501,0.000011805507980292273,-3097.3095769828474,-7.600902459542082
occlusionSensitivity,23.05013500386849,0.006986495969231646,0.000012923747438703501,0.000010052483390891,-3097.3566128947587,-7.600902459542082
occlusionSensitivity,22.607369881588966,0.0064855137790158085,0.000013680743020476198,0.00001032382658667653,-3097.60277790663,-7.600902459542082
occlusionSensitivity,22.607369881588966,0.005579573011921164,0.000014478908232246823,0.000011198079325927844,-3097.752239830209,-7.600902459542082
occlusionSensitivity,22.607369881588966,0.005478583329546457,0.000014776993383039563,0.000010128460049626732,-3097.761953667901,-7.600902459542082
occlusionSensitivity,21.856057555414736,0.005365182183961151,0.000013711204463675601,0.000009961617210592179,-3098.44150584595,-7.600902459542082
occlusionSensitivity,21.856057555414736,0.004928026969499532,0.000013711204463675601,0.000009426651429437849,-3098.5499949656073,-7.600902459542082
occlusionSensitivity,23.819424440152943,0.005352918068802067,0.00001348824685082198,0.000010592194616247662,-3097.5682488470898,-7.600902459542082
occlusionSensitivity,22.937120280694216,0.0049692570028041245,0.00001348824685082198,0.000009361590363588936,-3097.743242005044,-7.600902459542082
occlusionSensitivity,23.86835721321404,0.005114112015209497,0.000012111357721712486,0.000009347746859668017,-3097.642431949238,-7.600902459542082
occlusionSensitivity,23.590381976682693,0.005141992014608161,0.00000996613379431576,0.000009347746859668017,-3097.5745651931134,-7.600902459542082
occlusionSensitivity,26.307517769746482,0.00544244859731095,0.000009626056259093888,0.000009437536734473977,-3099.8715031198617,-7.600902459542082
occlusionSensitivity,25.13077266747132,0.005354754047399357,0.000008967775900435572,0.000009437536734473977,-3098.336765180873,-7.600902459542082
occlusionSensitivity,25.663303073961288,0.005354754047399357,0.00000960375424259779,0.000008436771668650639,-3098.940881994372,-7.600902459542082
occlusionSensitivity,25.663303073961288,0.005354754047399357,0.000010404522671250509,0.000008539290640078721,-3098.946612981677,-7.600902459542082
occlusionSensitivity,25.663303073961288,0.005369220422301517,0.000010534286796655051,0.000007758005165936893,-3098.9276874887505,-7.600902459542082
occlusionSensitivity,25.663303073961288,0.0058238595278343975,0.000011297055200393871,0.000007788070444723384,-3098.750434482535,-7.600902459542082
occlusionSensitivity,25.663303073961288,0.0059373462736822735,0.00001111450367987679,0.000006978158637277035,-3098.698434777738,-7.600902459542082
occlusionSensitivity,24.646527210716158,0.0067888416933205575,0.000011597944915125243,0.000006480588135173782,-3097.5434204397948,-7.600902459542082
occlusionSensitivity,23.559526798781008,0.007108472201423056,0.000010872227220876534,0.000006480588135173782,-3097.1919882772895,-7.600902459542082
occlusionSensitivity,24.31178563972935,0.006683153510440888,0.00001213368902650219,0.000006419384525630651,-3097.368310249641,-7.600902459542082
occlusionSensitivity,23.550708745606244,0.006858373738573159,0.00001213368902650219,0.000006304354106723228,-3097.1951103233046,-7.600902459542082
occlusionSensitivity,22.65016758115962,0.006431509973617269,0.000012716114892003495,0.000006203995985161742,-3097.5127388944675,-7.600902459542082
occlusionSensitivity,22.65016758115962,0.006105775135230522,0.000013992349952207374,0.00000672548206853499,-3097.5603282564152,-7.600902459542082
occlusionSensitivity,22.65016758115962,0.005594084929960163,0.000013266652397636873,0.000006460129958222536,-3097.646478771227,-7.600902459542082
occlusionSensitivity,22.65016758115962,0.005632481477137227,0.000013266652397636873,0.000006157648382906619,-3097.633217322448,-7.600902459542082
occlusionSensitivity,23.144659206736833,0.0055058892481057355,0.000014100773703638904,0.000006536481466622503,-3097.469310033051,-7.600902459542082
occlusionSensitivity,23.144659206736833,0.005489794704013837,0.000014100773703638904,0.0000062035523853474,-3097.468687538695,-7.600902459542082
occlusionSensitivity,23.23112908983603,0.005602459492535509,0.000013029233665729058,0.0000062035523853474,-3097.4145779984874,-7.600902459542082
occlusionSensitivity,23.23112908983603,0.0049720362928598804,0.000014090666884079174,0.000006760721064171358,-3097.6320824363142,-7.600902459542082
occlusionSensitivity,22.30397614184767,0.005444517245290652,0.00001331349684979206,0.000007119371938603062,-3097.936469471122,-7.600902459542082
occlusionSensitivity,20.34456934314221,0.005663206638382231,0.00001331349684979206,0.000007274119700784407,-3101.012626266375,-7.600902459542082
occlusionSensitivity,20.9473692253232,0.005663206638382231,0.000013615780978016946,0.0000073005350291504785,-3099.726411276668,-7.600902459542082
occlusionSensitivity,22.2838430874981,0.004866934770519607,0.00001544293160261616,0.000007619626070488554,-3098.1384675851714,-7.600902459542082
occlusionSensitivity,22.2838430874981,0.0045975670888758115,0.000016389036448764788,0.000009021061855050686,-3098.2626642684977,-7.600902459542082
occlusionSensitivity,22.2838430874981,0.004763280265890747,0.00001718615650039538,0.000008460955471612456,-3098.1956353259984,-7.600902459542082
occlusionSensitivity,23.26092517701909,0.0043668610713742655,0.00001739050231478127,0.000009086784719909255,-3097.9499767159023,-7.600902459542082
occlusionSensitivity,23.26092517701909,0.004199769189879849,0.000017524513152942743,0.000008993818260951464,-3098.036568763048,-7.600902459542082
occlusionSensitivity,23.26092517701909,0.004199769189879849,0.00001852887468943587,0.000009039059894025951,-3098.0421076315083,-7.600902459542082
occlusionSensitivity,23.26092517701909,0.004336658905315537,0.00001670189992938923,0.000009039059894025951,-3097.9613146361544,-7.600902459542082
occlusionSensitivity,23.26092517701909,0.0043882296510726285,0.00001530524129803069,0.000009039059894025951,-3097.9284248867543,-7.600902459542082
occlusionSensitivity,23.26092517701909,0.004107270280324917,0.00001530524129803069,0.000007682532911799128,-3098.0564265025137,-7.600902459542082
occlusionSensitivity,23.26092517701909,0.004107270280324917,0.000016570393733000734,0.000007670910036848534,-3098.0623536647186,-7.600902459542082
occlusionSensitivity,23.26092517701909,0.004107270280324917,0.00001770014699982679,0.000007670910036848534,-3098.067806254892,-7.600902459542082
occlusionSensitivity,23.26092517701909,0.004165394520350098,0.00001770014699982679,0.000006793762213439939,-3098.0222620624527,-7.600902459542082
occlusionSensitivity,23.26092517701909,0.004037326954506364,0.0000190087442449744,0.000007131843986533021,-3098.1053029583036,-7.600902459542082
occlusionSensitivity,23.26092517701909,0.0036055090096847307,0.000019736290189690567,0.000008305278001954073,-3098.3917057052136,-7.600902459542082
occlusionSensitivity,24.11423834739253,0.0036055090096847307,0.000019736290189690567,0.000008070378355987866,-3098.606054242473,-7.600902459542082
occlusionSensitivity,24.00278626708314,0.003360655212612409,0.000019514960700208147,0.000008074443900067867,-3098.732646928325,-7.600902459542082
occlusionSensitivity,25.135712041519582,0.003360655212612409,0.00002310318859947188,0.000008074443900067867,-3099.6904178446516,-7.600902459542082
occlusionSensitivity,24.856236884370446,0.004001581322862276,0.000024546638584948174,0.000008520541917855274,-3098.9009544251985,-7.600902459542082
occlusionSensitivity,23.321786320302635,0.004219092360556558,0.000022484555808143532,0.000008759233781220001,-3098.043194052038,-7.600902459542082
occlusionSensitivity,23.505483095068485,0.004138110365650917,0.000026302992134879897,0.000008759233781220001,-3098.1122822244824,-7.600902459542082
occlusionSensitivity,23.505483095068485,0.0042919806530827154,0.000028696691150444017,0.00000835830338423577,-3098.032170999986,-7.600902459542082
occlusionSensitivity,24.921550396829844,0.0042919806530827154,0.0000301229422732342,0.00000935778590731443,-3098.8072818503883,-7.600902459542082
occlusionSensitivity,23.281534002162516,0.00422865030837661,0.000028336081751412383,0.000008483882687917806,-3098.063976823672,-7.600902459542082
occlusionSensitivity,24.564693146385252,0.004109639228143314,0.000028336081751412383,0.000008247733040589305,-3098.5917334238534,-7.600902459542082
occlusionSensitivity,24.748176953289658,0.004350937624148305,0.000029788566921028768,0.000008247733040589305,-3098.5923611964436,-7.600902459542082
occlusionSensitivity,22.5353711261414,0.004350937624148305,0.00002868943420748229,0.000007086280461159926,-3098.223654835096,-7.600902459542082
occlusionSensitivity,23.635509859304875,0.005179076632417146,0.000027463208590255275,0.000006421213982328803,-3097.603774824117,-7.600902459542082
occlusionSensitivity,23.635509859304875,0.004853100748595842,0.00002846063893581062,0.000006421213982328803,-3097.740183753283,-7.600902459542082
occlusionSensitivity,23.635509859304875,0.005290519050598981,0.00002902255955433407,0.000006421213982328803,-3097.5712596603394,-7.600902459542082
occlusionSensitivity,22.776777695398778,0.005648518433875948,0.0000273800842995071,0.000006568549944491,-3097.6330669894514,-7.600902459542082
occlusionSensitivity,25.06316126557067,0.004805724278936701,0.000029653088575333753,0.000006568549944491,-3098.5913532278055,-7.600902459542082
occlusionSensitivity,25.06316126557067,0.004702183093986997,0.000029653088575333753,0.000007410747210676853,-3098.6628279576435,-7.600902459542082
occlusionSensitivity,25.06316126557067,0.005107507960189526,0.000029653088575333753,0.000008012604179157134,-3098.4605373698705,-7.600902459542082
occlusionSensitivity,21.28792906878516,0.00483160506323,0.00003014268725177753,0.000008160807307191852,-3099.3974196226363,-7.600902459542082
occlusionSensitivity,21.28792906878516,0.0041885810182804685,0.00003114656667095783,0.00000780905176686777,-3099.6141310627368,-7.600902459542082
occlusionSensitivity,21.28792906878516,0.004166952682869471,0.000028156334252661576,0.00000906757796323115,-3099.6268691178784,-7.600902459542082
occlusionSensitivity,24.894101503305137,0.0038492138039342215,0.000025912028079292328,0.000009302783320412883,-3099.0680529637043,-7.600902459542082
occlusionSensitivity,25.43846959946677,0.004109753895578695,0.000025034937943404203,0.000008307497444440896,-3099.469328636983,-7.600902459542082
occlusionSensitivity,25.43846959946677,0.0038022949040768385,0.000024181666593863723,0.000008307497444440896,-3099.7015858803547,-7.600902459542082
occlusionSensitivity,25.43846959946677,0.0038022949040768385,0.000024904660524524576,0.000008307497444440896,-3099.70526184349,-7.600902459542082
occlusionSensitivity,20.678692902438343,0.0038022949040768385,0.000024904660524524576,0.000008125910119177192,-3100.8082323792464,-7.600902459542082
occlusionSensitivity,23.16281602717936,0.00393267488012953,0.000024904660524524576,0.000007556454518438056,-3098.209531264929,-7.600902459542082
occlusionSensitivity,21.7897280305624,0.003837229627014718,0.000023837320350424182,0.000008250131436357407,-3099.0868058343003,-7.600902459542082
occlusionSensitivity,21.7897280305624,0.0036273606813108828,0.000023948448497313156,0.000008234039697903442,-3099.193569204727,-7.600902459542082
occlusionSensitivity,21.7897280305624,0.004383396260582014,0.000023948448497313156,0.000008535199313893771,-3098.850030003204,-7.600902459542082
occlusionSensitivity,23.66949816700071,0.004739447908751968,0.000023948448497313156,0.000008535199313893771,-3097.8070999318943,-7.600902459542082
occlusionSensitivity,21.479330915026367,0.004748749260921586,0.000021907390346232092,0.00000850081998623337,-3099.105743096224,-7.600902459542082
occlusionSensitivity,24.250424231868237,0.004748749260921586,0.00002215969030713831,0.000008551046119063057,-3097.9924451579054,-7.600902459542082
occlusionSensitivity,24.250424231868237,0.004748749260921586,0.000022607497354601844,0.000010561057714464942,-3098.0265805631007,-7.600902459542082
occlusionSensitivity,24.287040738854557,0.004748749260921586,0.00002166830364016462,0.000010561057714464942,-3098.041584490483,-7.600902459542082
occlusionSensitivity,24.287040738854557,0.004832427225278663,0.00002166830364016462,0.000010708403963741476,-3098.0025537149063,-7.600902459542082
occlusionSensitivity,24.287040738854557,0.005146638794436837,0.000025515831258414826,0.000010708403963741476,-3097.879386873906,-7.600902459542082
occlusionSensitivity,25.148147970903665,0.004794337175312902,0.000025515831258414826,0.000010815464303333074,-3098.7340405240125,-7.600902459542082
occlusionSensitivity,23.99092058185488,0.004934467238511184,0.000025515831258414826,0.000011368414240696155,-3097.8522849086444,-7.600902459542082
occlusionSensitivity,23.554631781298667,0.00489075056828461,0.000023192662537246946,0.000012788462972523298,-3097.789327631867,-7.600902459542082
occlusionSensitivity,23.554631781298667,0.005137084745890746,0.000023192662537246946,0.000012702754139643958,-3097.689753770955,-7.600902459542082
occlusionSensitivity,23.554631781298667,0.005137084745890746,0.000021115949145909004,0.000014608414660848315,-3097.7092867492543,-7.600902459542082
occlusionSensitivity,24.33637339156121,0.004807671471490069,0.00001917626274273696,0.000013649119590990124,-3098.076777895493,-7.600902459542082
occlusionSensitivity,24.33637339156121,0.004882699355109492,0.00001956170246574271,0.000013306944659506509,-3098.036743575231,-7.600902459542082
occlusionSensitivity,24.33637339156121,0.005249227228843858,0.000019150563028386542,0.000012088145970622847,-3097.854490244932,-7.600902459542082
occlusionSensitivity,21.35635455371812,0.005847762867777292,0.000020351156034644554,0.00001247987544782823,-3099.1028777562587,-7.600902459542082
occlusionSensitivity,21.35635455371812,0.005847762867777292,0.000024689069859934217,0.000011578559498993099,-3099.1096944901324,-7.600902459542082
occlusionSensitivity,21.35635455371812,0.005897168930807291,0.000026935133211678354,0.000012595079509774374,-3099.128754253327,-7.600902459542082
occlusionSensitivity,20.358598579186946,0.006381838993595647,0.000026935133211678354,0.00001112372755164671,-3101.062335667759,-7.600902459542082
occlusionSensitivity,21.580333705060184,0.00634469095890358,0.000025732321450513855,0.000010633120654307618,-3098.7274133605565,-7.600902459542082
occlusionSensitivity,21.580333705060184,0.005815678832122846,0.000025683568701285474,0.000009998031884201266,-3098.765436168578,-7.600902459542082
occlusionSensitivity,21.580333705060184,0.006145941264884757,0.00002688511819436295,0.000009102234111538058,-3098.7227965147936,-7.600902459542082
occlusionSensitivity,21.580333705060184,0.006633975661209732,0.000027047454007308992,0.000009908085372242867,-3098.717409062404,-7.600902459542082
occlusionSensitivity,22.19138768967241,0.007026543670607279,0.000027047454007308992,0.000008589018794675907,-3097.9773215875857,-7.600902459542082
occlusionSensitivity,24.95475058676675,0.006387798057306733,0.00002525045456588224,0.000008319582349494623,-3097.9234821363802,-7.600902459542082
occlusionSensitivity,24.95475058676675,0.006387798057306733,0.000024248297076487927,0.0000073943081392802405,-3097.9035597196125,-7.600902459542082
occlusionSensitivity,24.95475058676675,0.006783503900652033,0.000026770685439302508,0.0000072569734031287654,-3097.8601398582846,-7.600902459542082
occlusionSensitivity,24.95475058676675,0.007245828222028088,0.000026314540938081796,0.0000072569734031287654,-3097.8405403778734,-7.600902459542082
occlusionSensitivity,22.64191504335031,0.008284170844871316,0.000026314540938081796,0.000006608482267660294,-3097.7770046187434,-7.600902459542082
occlusionSensitivity,22.64191504335031,0.00816628818594198,0.000024326527468033234,0.000006344016503001154,-3097.7324122011355,-7.600902459542082
occlusionSensitivity,22.64191504335031,0.008680707405506532,0.000022399669626446574,0.0000064359558214873095,-3097.8820433641317,-7.600902459542082
occlusionSensitivity,21.963888653554022,0.008982571263014051,0.000024430533918381873,0.0000062382540476925925,-3098.63592556245,-7.600902459542082
occlusionSensitivity,21.963888653554022,0.008450592804313367,0.000023209264571312525,0.000007157257456774951,-3098.449586115303,-7.600902459542082
occlusionSensitivity,21.963888653554022,0.008721027458833054,0.000023209264571312525,0.0000075598994248126,-3098.547774175263,-7.600902459542082
occlusionSensitivity,21.963888653554022,0.010481204422841504,0.00002551468083181078,0.0000075598994248126,-3099.4826505332403,-7.600902459542082
occlusionSensitivity,26.007202570326626,0.010481204422841504,0.00002637724363670857,0.00000782239003186491,-3100.289483749972,-7.600902459542082
occlusionSensitivity,25.4062701552175,0.010562840828099097,0.000024877907517890445,0.000008625298810454544,-3099.6063778188222,-7.600902459542082
occlusionSensitivity,25.4062701552175,0.011263836055641368,0.000024877907517890445,0.000007681937982713044,-3100.2087324070203,-7.600902459542082
occlusionSensitivity,24.37942507909611,0.011263836055641368,0.000024877907517890445,0.000007253478893220917,-3099.3655957985666,-7.600902459542082
occlusionSensitivity,24.37942507909611,0.011263836055641368,0.000022571153701032338,0.000007083604655073223,-3099.3522578526076,-7.600902459542082
occlusionSensitivity,24.476828849874437,0.010362742170384487,0.000022571153701032338,0.000007705659450212473,-3098.671672187676,-7.600902459542082
occlusionSensitivity,24.476828849874437,0.009271209602403688,0.000021850564211140413,0.000007705659450212473,-3098.0130797586526,-7.600902459542082
occlusionSensitivity,22.040530345402658,0.00949790549402172,0.000023060997703995073,0.000007556220555669629,-3098.7976921102354,-7.600902459542082
occlusionSensitivity,22.040530345402658,0.008706044805482557,0.000020295168217543835,0.00000867613374623326,-3098.4572585630945,-7.600902459542082
occlusionSensitivity,22.040530345402658,0.008706044805482557,0.000024575142339488213,0.00000867613374623326,-3098.4765519247962,-7.600902459542082
occlusionSensitivity,23.52138418937102,0.008634385410546936,0.000023781919772855628,0.000008044887786002888,-3097.5597107174117,-7.600902459542082
occlusionSensitivity,23.52138418937102,0.008007929158522316,0.000023463148191331743,0.000008634340106311284,-3097.3942847324574,-7.600902459542082
occlusionSensitivity,23.84857223369181,0.008007929158522316,0.000023293941575173423,0.000008887708897364172,-3097.4059868988275,-7.600902459542082
occlusionSensitivity,25.96732621314004,0.008007929158522316,0.0000238778820910662,0.00000891583581866328,-3099.0424385917568,-7.600902459542082
occlusionSensitivity,25.96732621314004,0.008007929158522316,0.0000238778820910662,0.00000766825806057203,-3099.0216105178188,-7.600902459542082
occlusionSensitivity,23.98012037621811,0.00764797371105948,0.000022490091445035687,0.0000071111555649693775,-3097.3372780614495,-7.600902459542082
occlusionSensitivity,23.98012037621811,0.008182708298832669,0.000023023133397353862,0.000007741156473017534,-3097.448613767355,-7.600902459542082
occlusionSensitivity,25.525208695326,0.0074286978379378464,0.00002090673595735528,0.000007399703065624357,-3098.38293661067,-7.600902459542082
occlusionSensitivity,22.29161129333079,0.00797633909122815,0.00002090673595735528,0.00000679357912806454,-3097.959675789474,-7.600902459542082
occlusionSensitivity,22.29161129333079,0.008228207576703644,0.000019828060917953096,0.000007305357841051195,-3098.0251082120785,-7.600902459542082
occlusionSensitivity,22.29161129333079,0.007902176730060072,0.000021957748296262458,0.000007270212603591291,-3097.955239557867,-7.600902459542082
occlusionSensitivity,24.73349576117471,0.007538498364926342,0.00002024286014938767,0.0000070036699229984,-3097.6554482109054,-7.600902459542082
occlusionSensitivity,24.73349576117471,0.007429474862978768,0.00002183968897859305,0.0000070036699229984,-3097.654958806722,-7.600902459542082
occlusionSensitivity,24.73349576117471,0.006923205692068001,0.000020174387642686966,0.000006608020342467221,-3097.6374281564003,-7.600902459542082
occlusionSensitivity,22.39285467658192,0.006373586010962682,0.000020174387642686966,0.0000067568959785415565,-3097.7447463139756,-7.600902459542082
occlusionSensitivity,22.39285467658192,0.006373586010962682,0.00002030456680147658,0.000006389159282054365,-3097.7398969623446,-7.600902459542082
occlusionSensitivity,22.39285467658192,0.006084486450985804,0.000020656783588944372,0.000006225829629125806,-3097.768030054998,-7.600902459542082
occlusionSensitivity,22.921780140604824,0.006593706480426887,0.000020656783588944372,0.000006225829629125806,-3097.3941197728086,-7.600902459542082
occlusionSensitivity,20.40622506989166,0.006059186853042745,0.00002242991185126957,0.000006225829629125806,-3100.8655962349535,-7.600902459542082
occlusionSensitivity,24.038317147642374,0.005758475831484129,0.000022617486639676575,0.000006729732387891428,-3097.485309129319,-7.600902459542082
occlusionSensitivity,23.810236668214202,0.00553775275013441,0.000022617486639676575,0.000006607677899181834,-3097.4878553531635,-7.600902459542082
occlusionSensitivity,23.810236668214202,0.00553775275013441,0.000022947359402481716,0.000006347390346424789,-3097.4853811729313,-7.600902459542082
occlusionSensitivity,23.810236668214202,0.004937228357782122,0.000022947359402481716,0.000006500114578506993,-3097.7095077543495,-7.600902459542082
occlusionSensitivity,23.810236668214202,0.0049824788412621114,0.000021894738096719294,0.0000067222635625561396,-3097.688577245592,-7.600902459542082
occlusionSensitivity,23.701266734860837,0.004594494359129605,0.000021078482281364185,0.0000069384998397793394,-3097.8429956017867,-7.600902459542082
occlusionSensitivity,23.701266734860837,0.0038370238196594065,0.00002032441257944312,0.0000069384998397793394,-3098.271484090579,-7.600902459542082
occlusionSensitivity,24.161700075492263,0.00393084214696077,0.000022324574334096867,0.000007596324600189197,-3098.4091246318712,-7.600902459542082
occlusionSensitivity,22.802716454025358,0.00393084214696077,0.000022324574334096867,0.000007018629012283396,-3098.2770393411074,-7.600902459542082
occlusionSensitivity,24.437218811362982,0.004250525502456226,0.00002383751067712508,0.000007018629012283396,-3098.3675417555164,-7.600902459542082
occlusionSensitivity,21.291577965021133,0.004214401112399859,0.000022372389396863907,0.000007064240345974254,-3099.547676799894,-7.600902459542082
occlusionSensitivity,21.291577965021133,0.004011056060804205,0.000022372389396863907,0.0000061986213981397,-3099.61736002758,-7.600902459542082
occlusionSensitivity,23.359434332232922,0.004323977915805437,0.000020406063062829336,0.000006740890038502167,-3097.9453331848913,-7.600902459542082
occlusionSensitivity,23.300439461600035,0.003830468277323386,0.000018411583579008845,0.000006740890038502167,-3098.217469479428,-7.600902459542082
occlusionSensitivity,23.300439461600035,0.004519649927383462,0.000017615874427073765,0.00000678745071518236,-3097.8372616606825,-7.600902459542082
