gameid, time, condition, critical, objectSet, instructionNum, attemptNum, targetX, targetY, distractorX, distractorY, mouseX, mouseY
8969-c,1453329106781,base,0,7,0,0,231.25,368.75,none,none,298,297
8969-c,1453329106831,base,0,7,0,0,231.25,368.75,none,none,298,297
8969-c,1453329107121,base,0,7,0,0,231.25,368.75,none,none,298,297
8969-c,1453329107300,base,0,7,0,0,231.25,368.75,none,none,298,297
8969-c,1453329107570,base,0,7,0,0,231.25,368.75,none,none,298,297
8969-c,1453329107951,base,0,7,0,0,231.25,368.75,none,none,298,297
8969-c,1453329108082,base,0,7,0,0,231.25,368.75,none,none,296,298
8969-c,1453329108082,base,0,7,0,0,231.25,368.75,none,none,295,298
8969-c,1453329108112,base,0,7,0,0,231.25,368.75,none,none,293,299
8969-c,1453329108112,base,0,7,0,0,231.25,368.75,none,none,285,304
8969-c,1453329108112,base,0,7,0,0,231.25,368.75,none,none,277,306
8969-c,1453329108120,base,0,7,0,0,231.25,368.75,none,none,267,309
8969-c,1453329108120,base,0,7,0,0,231.25,368.75,none,none,254,312
8969-c,1453329108130,base,0,7,0,0,231.25,368.75,none,none,254,312
8969-c,1453329108130,base,0,7,0,0,231.25,368.75,none,none,238,317
8969-c,1453329108200,base,0,7,0,0,231.25,368.75,none,none,194,323
8969-c,1453329108200,base,0,7,0,0,231.25,368.75,none,none,107,333
8969-c,1453329108201,base,0,7,0,0,231.25,368.75,none,none,53,338
8969-c,1453329108201,base,0,7,0,0,231.25,368.75,none,none,1,346
8969-c,1453329131021,base,0,7,0,0,231.25,368.75,none,none,9,120
8969-c,1453329131021,base,0,7,0,0,231.25,368.75,none,none,24,117
8969-c,1453329131021,base,0,7,0,0,231.25,368.75,none,none,37,112
8969-c,1453329131021,base,0,7,0,0,231.25,368.75,none,none,52,108
8969-c,1453329131030,base,0,7,0,0,231.25,368.75,none,none,52,108
8969-c,1453329131040,base,0,7,0,0,231.25,368.75,none,none,63,106
8969-c,1453329131053,base,0,7,0,0,231.25,368.75,none,none,78,103
8969-c,1453329131053,base,0,7,0,0,231.25,368.75,none,none,89,101
8969-c,1453329131070,base,0,7,0,0,231.25,368.75,none,none,101,99
8969-c,1453329131071,base,0,7,0,0,231.25,368.75,none,none,109,98
8969-c,1453329131080,base,0,7,0,0,231.25,368.75,none,none,118,96
8969-c,1453329131090,base,0,7,0,0,231.25,368.75,none,none,126,94
8969-c,1453329131090,base,0,7,0,0,231.25,368.75,none,none,132,94
8969-c,1453329131110,base,0,7,0,0,231.25,368.75,none,none,136,94
8969-c,1453329131192,base,0,7,0,0,231.25,368.75,none,none,139,94
8969-c,1453329131193,base,0,7,0,0,231.25,368.75,none,none,144,93
8969-c,1453329131201,base,0,7,0,0,231.25,368.75,none,none,145,93
8969-c,1453329131201,base,0,7,0,0,231.25,368.75,none,none,147,93
8969-c,1453329131201,base,0,7,0,0,231.25,368.75,none,none,148,93
8969-c,1453329131202,base,0,7,0,0,231.25,368.75,none,none,151,93
8969-c,1453329131250,base,0,7,0,0,231.25,368.75,none,none,152,93
8969-c,1453329131260,base,0,7,0,0,231.25,368.75,none,none,152,94
8969-c,1453329131310,base,0,7,0,0,231.25,368.75,none,none,152,94
8969-c,1453329131340,base,0,7,0,0,231.25,368.75,none,none,151,96
8969-c,1453329131370,base,0,7,0,0,231.25,368.75,none,none,149,99
8969-c,1453329131371,base,0,7,0,0,231.25,368.75,none,none,148,99
8969-c,1453329131421,base,0,7,0,0,231.25,368.75,none,none,146,103
8969-c,1453329131421,base,0,7,0,0,231.25,368.75,none,none,145,104
8969-c,1453329131421,base,0,7,0,0,231.25,368.75,none,none,144,105
8969-c,1453329131421,base,0,7,0,0,231.25,368.75,none,none,143,106
8969-c,1453329131421,base,0,7,0,0,231.25,368.75,none,none,141,107
8969-c,1453329131422,base,0,7,0,0,231.25,368.75,none,none,140,107
8969-c,1453329131451,base,0,7,0,0,231.25,368.75,none,none,139,108
8969-c,1453329131451,base,0,7,0,0,231.25,368.75,none,none,137,109
8969-c,1453329131452,base,0,7,0,0,231.25,368.75,none,none,137,112
8969-c,1453329131452,base,0,7,0,0,231.25,368.75,none,none,136,112
8969-c,1453329131452,base,0,7,0,0,231.25,368.75,none,none,133,115
8969-c,1453329131452,base,0,7,0,0,231.25,368.75,none,none,132,116
