gameid, time, condition, critical, objectSet, instructionNum, attemptNum, targetX, targetY, distractorX, distractorY, mouseX, mouseY
5712-f,1453323640713,exp,0,1,0,0,231.25,93.75,none,none,301,302
5712-f,1453323640729,exp,0,1,0,0,231.25,93.75,none,none,306,301
5712-f,1453323640749,exp,0,1,0,0,231.25,93.75,none,none,313,301
5712-f,1453323640764,exp,0,1,0,0,231.25,93.75,none,none,318,301
5712-f,1453323640780,exp,0,1,0,0,231.25,93.75,none,none,326,301
5712-f,1453323640799,exp,0,1,0,0,231.25,93.75,none,none,331,301
5712-f,1453323640818,exp,0,1,0,0,231.25,93.75,none,none,346,301
5712-f,1453323640834,exp,0,1,0,0,231.25,93.75,none,none,359,301
5712-f,1453323640851,exp,0,1,0,0,231.25,93.75,none,none,376,302
5712-f,1453323640869,exp,0,1,0,0,231.25,93.75,none,none,385,304
5712-f,1453323640887,exp,0,1,0,0,231.25,93.75,none,none,393,305
5712-f,1453323640903,exp,0,1,0,0,231.25,93.75,none,none,397,306
5712-f,1453323640921,exp,0,1,0,0,231.25,93.75,none,none,400,306
5712-f,1453323640938,exp,0,1,0,0,231.25,93.75,none,none,400,307
5712-f,1453323641015,exp,0,1,0,0,231.25,93.75,none,none,400,307
5712-f,1453323641031,exp,0,1,0,0,231.25,93.75,none,none,396,307
5712-f,1453323641049,exp,0,1,0,0,231.25,93.75,none,none,390,306
5712-f,1453323641067,exp,0,1,0,0,231.25,93.75,none,none,383,305
5712-f,1453323641083,exp,0,1,0,0,231.25,93.75,none,none,374,305
5712-f,1453323641101,exp,0,1,0,0,231.25,93.75,none,none,361,305
5712-f,1453323641118,exp,0,1,0,0,231.25,93.75,none,none,348,305
5712-f,1453323641137,exp,0,1,0,0,231.25,93.75,none,none,337,304
5712-f,1453323641153,exp,0,1,0,0,231.25,93.75,none,none,330,303
5712-f,1453323641170,exp,0,1,0,0,231.25,93.75,none,none,326,301
5712-f,1453323641189,exp,0,1,0,0,231.25,93.75,none,none,323,301
5712-f,1453323641205,exp,0,1,0,0,231.25,93.75,none,none,321,301
5712-f,1453323641519,exp,0,1,0,0,231.25,93.75,none,none,321,300
5712-f,1453323641536,exp,0,1,0,0,231.25,93.75,none,none,321,299
5712-f,1453323641553,exp,0,1,0,0,231.25,93.75,none,none,321,294
5712-f,1453323641569,exp,0,1,0,0,231.25,93.75,none,none,323,277
5712-f,1453323641587,exp,0,1,0,0,231.25,93.75,none,none,326,251
5712-f,1453323641605,exp,0,1,0,0,231.25,93.75,none,none,329,229
5712-f,1453323641621,exp,0,1,0,0,231.25,93.75,none,none,331,217
5712-f,1453323641638,exp,0,1,0,0,231.25,93.75,none,none,337,206
5712-f,1453323641661,exp,0,1,0,0,231.25,93.75,none,none,341,202
5712-f,1453323641675,exp,0,1,0,0,231.25,93.75,none,none,341,201
5712-f,1453323641835,exp,0,1,0,0,231.25,93.75,none,none,341,200
5712-f,1453323641869,exp,0,1,0,0,231.25,93.75,none,none,341,200
5712-f,1453323641887,exp,0,1,0,0,231.25,93.75,none,none,339,200
5712-f,1453323641905,exp,0,1,0,0,231.25,93.75,none,none,335,193
5712-f,1453323641923,exp,0,1,0,0,231.25,93.75,none,none,326,181
5712-f,1453323641939,exp,0,1,0,0,231.25,93.75,none,none,315,163
5712-f,1453323641957,exp,0,1,0,0,231.25,93.75,none,none,293,137
5712-f,1453323641975,exp,0,1,0,0,231.25,93.75,none,none,279,119
5712-f,1453323641993,exp,0,1,0,0,231.25,93.75,none,none,267,104
5712-f,1453323642009,exp,0,1,0,0,231.25,93.75,none,none,261,97
5712-f,1453323642025,exp,0,1,0,0,231.25,93.75,none,none,256,91
5712-f,1453323642043,exp,0,1,0,0,231.25,93.75,none,none,253,88
5712-f,1453323642059,exp,0,1,0,0,231.25,93.75,none,none,250,88
5712-f,1453323642331,exp,0,1,0,0,231.25,93.75,none,none,251,88
5712-f,1453323642349,exp,0,1,0,0,232,94,none,none,256,87
5712-f,1453323642367,exp,0,1,0,0,237,93,none,none,263,87
5712-f,1453323642382,exp,0,1,0,0,244,93,none,none,275,87
5712-f,1453323642399,exp,0,1,0,0,255,93,none,none,289,87
5712-f,1453323642417,exp,0,1,0,0,270,93,none,none,309,87
5712-f,1453323642435,exp,0,1,0,0,290,93,none,none,326,87
5712-f,1453323642453,exp,0,1,0,0,306,92,none,none,341,87
5712-f,1453323642469,exp,0,1,0,0,322,92,none,none,351,86
5712-f,1453323642487,exp,0,1,0,0,331,91,none,none,358,86
5712-f,1453323642505,exp,0,1,0,0,339,91,none,none,362,86
5712-f,1453323642521,exp,0,1,0,0,343,91,none,none,364,86
5712-f,1453323642645,exp,0,1,0,0,345,91,none,none,366,86
5712-f,1453323642661,exp,0,1,0,0,347,91,none,none,368,86
5712-f,1453323642679,exp,0,1,0,0,349,91,none,none,371,86
5712-f,1453323642697,exp,0,1,0,0,352,91,none,none,375,86
5712-f,1453323642715,exp,0,1,0,0,356,91,none,none,377,85
5712-f,1453323642731,exp,0,1,0,0,358,90,none,none,380,85
5712-f,1453323642749,exp,0,1,0,0,361,90,none,none,382,85
5712-f,1453323663022,exp,1,1,1,0,368.75,506.25,93.75,368.75,301,300
5712-f,1453323663038,exp,1,1,1,0,368.75,506.25,93.75,368.75,322,294
5712-f,1453323663054,exp,1,1,1,0,368.75,506.25,93.75,368.75,356,282
5712-f,1453323663076,exp,1,1,1,0,368.75,506.25,93.75,368.75,397,269
5712-f,1453323663090,exp,1,1,1,0,368.75,506.25,93.75,368.75,424,256
5712-f,1453323663108,exp,1,1,1,0,368.75,506.25,93.75,368.75,448,240
5712-f,1453323663124,exp,1,1,1,0,368.75,506.25,93.75,368.75,460,229
5712-f,1453323663142,exp,1,1,1,0,368.75,506.25,93.75,368.75,468,216
5712-f,1453323663160,exp,1,1,1,0,368.75,506.25,93.75,368.75,473,205
5712-f,1453323663180,exp,1,1,1,0,368.75,506.25,93.75,368.75,483,192
5712-f,1453323663195,exp,1,1,1,0,368.75,506.25,93.75,368.75,497,181
5712-f,1453323663212,exp,1,1,1,0,368.75,506.25,93.75,368.75,518,168
5712-f,1453323663230,exp,1,1,1,0,368.75,506.25,93.75,368.75,537,157
5712-f,1453323663246,exp,1,1,1,0,368.75,506.25,93.75,368.75,552,147
5712-f,1453323663264,exp,1,1,1,0,368.75,506.25,93.75,368.75,566,139
5712-f,1453323663282,exp,1,1,1,0,368.75,506.25,93.75,368.75,573,132
5712-f,1453323663300,exp,1,1,1,0,368.75,506.25,93.75,368.75,578,126
5712-f,1453323663317,exp,1,1,1,0,368.75,506.25,93.75,368.75,578,122
5712-f,1453323663334,exp,1,1,1,0,368.75,506.25,93.75,368.75,578,119
5712-f,1453323663350,exp,1,1,1,0,368.75,506.25,93.75,368.75,574,118
5712-f,1453323663572,exp,1,1,1,0,368.75,506.25,93.75,368.75,574,119
