gameid, time, condition, critical, objectSet, instructionNum, attemptNum, targetX, targetY, distractorX, distractorY, mouseX, mouseY
5535-6,1453327731368,base,0,1,0,0,231.25,93.75,none,none,300,297
5535-6,1453327742236,base,0,1,0,0,231.25,93.75,none,none,299,297
5535-6,1453327742242,base,0,1,0,0,231.25,93.75,none,none,297,295
5535-6,1453327742250,base,0,1,0,0,231.25,93.75,none,none,294,292
5535-6,1453327742258,base,0,1,0,0,231.25,93.75,none,none,291,288
5535-6,1453327742265,base,0,1,0,0,231.25,93.75,none,none,288,281
5535-6,1453327742274,base,0,1,0,0,231.25,93.75,none,none,285,274
5535-6,1453327742281,base,0,1,0,0,231.25,93.75,none,none,281,262
5535-6,1453327742288,base,0,1,0,0,231.25,93.75,none,none,279,250
5535-6,1453327742296,base,0,1,0,0,231.25,93.75,none,none,273,231
5535-6,1453327742305,base,0,1,0,0,231.25,93.75,none,none,269,212
5535-6,1453327742313,base,0,1,0,0,231.25,93.75,none,none,265,199
5535-6,1453327742321,base,0,1,0,0,231.25,93.75,none,none,262,185
5535-6,1453327742329,base,0,1,0,0,231.25,93.75,none,none,258,171
5535-6,1453327742334,base,0,1,0,0,231.25,93.75,none,none,256,159
5535-6,1453327742342,base,0,1,0,0,231.25,93.75,none,none,253,147
5535-6,1453327742353,base,0,1,0,0,231.25,93.75,none,none,253,137
5535-6,1453327742358,base,0,1,0,0,231.25,93.75,none,none,252,127
5535-6,1453327742366,base,0,1,0,0,231.25,93.75,none,none,252,115
5535-6,1453327742374,base,0,1,0,0,231.25,93.75,none,none,252,103
5535-6,1453327742382,base,0,1,0,0,231.25,93.75,none,none,252,91
5535-6,1453327742390,base,0,1,0,0,231.25,93.75,none,none,252,81
5535-6,1453327742398,base,0,1,0,0,231.25,93.75,none,none,252,71
5535-6,1453327742407,base,0,1,0,0,231.25,93.75,none,none,251,59
5535-6,1453327742415,base,0,1,0,0,231.25,93.75,none,none,251,47
5535-6,1453327742422,base,0,1,0,0,231.25,93.75,none,none,251,33
5535-6,1453327742429,base,0,1,0,0,231.25,93.75,none,none,251,22
5535-6,1453327742436,base,0,1,0,0,231.25,93.75,none,none,251,10
5535-6,1453327742444,base,0,1,0,0,231.25,93.75,none,none,251,2
5535-6,1453327744773,base,0,1,0,0,231.25,93.75,none,none,229,-1
5535-6,1453327744781,base,0,1,0,0,231.25,93.75,none,none,225,2
5535-6,1453327744789,base,0,1,0,0,231.25,93.75,none,none,223,8
5535-6,1453327744797,base,0,1,0,0,231.25,93.75,none,none,222,13
5535-6,1453327744805,base,0,1,0,0,231.25,93.75,none,none,221,17
5535-6,1453327744813,base,0,1,0,0,231.25,93.75,none,none,220,23
5535-6,1453327744829,base,0,1,0,0,231.25,93.75,none,none,219,34
5535-6,1453327744834,base,0,1,0,0,231.25,93.75,none,none,219,37
5535-6,1453327744844,base,0,1,0,0,231.25,93.75,none,none,219,42
