iterationName	gameid	trialNum	serverTime	targetDistance	distractorDistance	localTime	rawMouseX	rawMouseY	eventType
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453577159	605	none	1578453577319	902	895	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453577182	554	none	1578453577342	907	946	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453577195	507	none	1578453577359	907	993	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453577212	463	none	1578453577375	907	1037	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453577228	380	none	1578453577392	907	1120	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453577246	282	none	1578453577409	912	1218	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453577262	203	none	1578453577426	912	1297	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453577278	142	none	1578453577442	912	1358	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453577295	86	none	1578453577459	907	1414	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453577312	41	none	1578453577475	895	1459	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453577327	20	none	1578453577493	882	1510	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453577344	41	none	1578453577509	873	1532	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453577361	58	none	1578453577525	868	1549	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453577380	62	none	1578453577543	868	1554	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453578371	61	none	1578453578534	868	1552	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453578381	54	none	1578453578544	868	1544	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453578396	52	none	1578453578560	868	1542	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453578414	49	none	1578453578577	870	1539	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453578429	35	none	1578453578593	875	1525	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453578450	28	none	1578453578611	880	1520	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	1	1578453578463	15	none	1578453578627	885	1505	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584642	859	none	1578453584806	907	892	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584654	857	none	1578453584817	904	892	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584671	848	none	1578453584834	897	897	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584686	840	none	1578453584850	892	904	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584721	828	none	1578453584867	885	914	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584722	805	none	1578453584884	870	931	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584736	759	none	1578453584900	850	976	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584754	705	none	1578453584917	819	1022	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584775	629	none	1578453584934	772	1083	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584786	564	none	1578453584950	730	1135	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584803	489	none	1578453584966	679	1191	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584820	429	none	1578453584984	637	1233	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584836	376	none	1578453585000	598	1270	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584852	343	none	1578453585016	571	1289	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584870	315	none	1578453585033	551	1309	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584887	286	none	1578453585050	527	1326	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584905	264	none	1578453585067	507	1336	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584920	235	none	1578453585083	483	1351	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584938	203	none	1578453585101	456	1370	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584953	171	none	1578453585116	429	1387	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584971	132	none	1578453585134	394	1407	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453584992	105	none	1578453585150	365	1417	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453585004	80	none	1578453585168	343	1432	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453585021	74	none	1578453585184	338	1436	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453585924	77	none	1578453586087	341	1434	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453585939	88	none	1578453586102	350	1427	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453585955	97	none	1578453586119	358	1422	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453585970	114	none	1578453586135	370	1409	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453585988	124	none	1578453586151	377	1402	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586005	146	none	1578453586169	390	1385	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586024	156	none	1578453586185	394	1375	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586042	181	none	1578453586201	407	1353	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586054	211	none	1578453586217	421	1326	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586072	239	none	1578453586235	434	1302	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586089	272	none	1578453586252	453	1275	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586109	300	none	1578453586269	466	1250	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586126	319	none	1578453586285	475	1233	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586138	323	none	1578453586301	480	1231	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586155	328	none	1578453586318	485	1228	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586172	331	none	1578453586335	490	1228	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586192	343	none	1578453586352	510	1228	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586206	366	none	1578453586368	546	1228	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586223	419	none	1578453586385	613	1221	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586239	465	none	1578453586401	659	1204	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586262	537	none	1578453586419	730	1177	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586610	546	none	1578453586772	738	1174	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586620	575	none	1578453586785	757	1150	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	2	1578453586639	635	none	1578453586802	799	1106	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453586661	547	1039	1578453586819	816	1083	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590397	612	836	1578453590560	912	895	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590408	612	832	1578453590572	912	890	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590426	607	830	1578453590589	907	882	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590447	602	831	1578453590606	902	878	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590457	597	831	1578453590622	897	873	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590476	592	832	1578453590639	892	868	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590493	591	831	1578453590656	890	865	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590512	588	833	1578453590674	887	865	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590528	586	835	1578453590691	885	865	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590543	581	838	1578453590706	880	865	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590559	571	846	1578453590722	870	865	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590576	544	866	1578453590739	843	865	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590592	517	887	1578453590756	816	865	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590613	497	906	1578453590773	797	873	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590627	467	939	1578453590789	767	887	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590643	428	977	1578453590806	728	900	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590662	391	1014	1578453590823	691	912	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590676	349	1055	1578453590839	649	924	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590692	314	1090	1578453590856	613	934	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590707	288	1113	1578453590872	586	936	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590727	261	1135	1578453590889	559	936	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590744	242	1154	1578453590906	539	939	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590759	218	1174	1578453590923	515	939	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590776	198	1190	1578453590939	495	939	updateMouse
pilot1	1911-b2db2967-5670-4a25-bc6c-a9ca5d0ce56d	3	1578453590793	179	1207	1578453590956	475	939	updateMouse
