iterationName	gameid	trialNum	serverTime	targetDistance	distractorDistance	localTime	rawMouseX	rawMouseY	eventType
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354037753	844	none	1522354041938	891	903	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354037766	846	none	1522354041954	891	906	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354037780	844	none	1522354041975	888	906	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354037812	842	none	1522354041995	885	906	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354037836	838	none	1522354042027	879	906	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354037850	826	none	1522354042045	862	906	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354037867	810	none	1522354042062	842	903	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354037884	757	none	1522354042079	787	880	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354037900	716	none	1522354042095	747	860	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354037916	663	none	1522354042112	698	831	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354037934	610	none	1522354042129	651	799	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354037950	564	none	1522354042145	620	765	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354037968	500	none	1522354042162	579	715	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354037984	430	none	1522354042178	530	664	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038000	318	none	1522354042195	447	583	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038016	253	none	1522354042212	398	534	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038034	193	none	1522354042229	337	490	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038050	153	none	1522354042244	285	453	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038066	138	none	1522354042261	233	421	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038086	152	none	1522354042279	181	395	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038100	177	none	1522354042294	141	378	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038117	202	none	1522354042312	109	366	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038134	225	none	1522354042328	80	349	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038151	234	none	1522354042345	69	340	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038166	251	none	1522354042362	51	335	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038184	272	none	1522354042379	28	312	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038386	257	none	1522354042579	66	193	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038400	197	none	1522354042595	132	196	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038417	132	none	1522354042611	204	208	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038434	89	none	1522354042629	288	211	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038450	110	none	1522354042644	375	219	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038466	174	none	1522354042662	455	219	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038485	217	none	1522354042679	504	225	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038500	222	none	1522354042695	510	228	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038522	218	none	1522354042718	504	222	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038534	214	none	1522354042729	496	214	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038550	193	none	1522354042744	467	202	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038570	183	none	1522354042761	447	190	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038757	178	none	1522354042942	447	199	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038765	169	none	1522354042957	444	211	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038778	158	none	1522354042973	438	222	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038800	126	none	1522354042995	421	263	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038818	113	none	1522354043012	412	280	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038834	109	none	1522354043029	409	289	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038850	103	none	1522354043045	403	300	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038868	81	none	1522354043062	380	315	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038882	68	none	1522354043077	363	326	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038902	54	none	1522354043095	337	340	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038916	49	none	1522354043112	325	343	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354038939	48	none	1522354043128	323	343	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354039041	51	none	1522354043224	323	346	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354039112	54	none	1522354043288	323	349	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354039166	56	none	1522354043361	323	352	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354039184	59	none	1522354043378	323	355	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354039200	62	none	1522354043394	323	358	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354039216	68	none	1522354043412	325	364	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354039232	73	none	1522354043428	325	369	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354039257	76	none	1522354043451	325	372	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354039266	79	none	1522354043461	325	375	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354039295	81	none	1522354043484	325	378	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354039300	84	none	1522354043495	325	381	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354039316	87	none	1522354043512	325	384	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354039334	90	none	1522354043529	325	387	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354039351	93	none	1522354043545	325	390	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354039367	95	none	1522354043562	325	392	updateMouse
pilot0	0132-8ecccfe0-be22-46d9-a649-f8282878cd6a	1	1522354039384	98	none	1522354043578	325	395	updateMouse
