iterationName	gameid	trialNum	serverTime	targetDistance	distractorDistance	localTime	rawMouseX	rawMouseY	eventType
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358166903	604	602	1522358167613	896	898	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358166973	604	606	1522358167685	896	894	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358167021	604	610	1522358167733	896	890	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168274	604	617	1522358168992	896	883	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168296	600	625	1522358169007	900	875	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168315	573	632	1522358169034	927	868	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168336	511	657	1522358169060	991	849	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168355	482	666	1522358169078	1021	845	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168369	385	694	1522358169093	1119	841	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168388	349	706	1522358169109	1156	841	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168403	319	718	1522358169126	1186	841	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168417	255	746	1522358169142	1251	841	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168441	218	757	1522358169160	1288	849	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168454	162	770	1522358169178	1341	868	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168469	146	773	1522358169193	1356	875	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168487	134	773	1522358169211	1367	883	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168503	121	777	1522358169227	1379	887	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168517	121	775	1522358169243	1379	890	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168538	118	777	1522358169260	1382	890	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168554	118	774	1522358169278	1382	894	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	1	1522358168586	118	771	1522358169310	1382	898	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358211904	828	none	1522358212616	908	879	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358211913	788	none	1522358212632	930	845	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358211929	751	none	1522358212653	953	815	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358211955	644	none	1522358212677	1036	747	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358211971	596	none	1522358212692	1077	721	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358211985	535	none	1522358212706	1119	676	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212001	450	none	1522358212723	1171	608	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212020	423	none	1522358212742	1190	589	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212036	402	none	1522358212759	1209	578	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212053	367	none	1522358212775	1239	559	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212069	353	none	1522358212791	1251	551	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212085	330	none	1522358212809	1277	544	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212101	322	none	1522358212825	1284	540	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212119	306	none	1522358212841	1300	532	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212133	304	none	1522358212857	1303	532	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212152	299	none	1522358212874	1307	529	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212169	285	none	1522358212891	1315	517	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212184	275	none	1522358212907	1322	510	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212202	258	none	1522358212926	1326	491	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212217	215	none	1522358212942	1348	453	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212233	202	none	1522358212958	1356	442	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212254	178	none	1522358212976	1371	423	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212268	172	none	1522358212992	1375	419	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212286	165	none	1522358213008	1382	416	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212300	143	none	1522358213025	1401	404	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212319	138	none	1522358213042	1409	404	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	2	1522358212336	128	none	1522358213058	1416	397	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274156	857	none	1522358274871	889	898	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274170	834	none	1522358274886	896	924	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274183	810	none	1522358274906	908	947	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274199	733	none	1522358274922	964	1000	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274218	679	none	1522358274939	1006	1034	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274235	618	none	1522358274957	1040	1086	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274251	519	none	1522358274972	1096	1173	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274271	476	none	1522358274988	1130	1199	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274282	436	none	1522358275006	1164	1222	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274298	363	none	1522358275021	1224	1263	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274314	331	none	1522358275038	1247	1286	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274331	274	none	1522358275055	1273	1346	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274347	250	none	1522358275070	1284	1373	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274366	234	none	1522358275089	1292	1391	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274382	216	none	1522358275104	1303	1410	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274398	211	none	1522358275122	1307	1414	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274416	208	none	1522358275139	1307	1422	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274442	204	none	1522358275165	1311	1422	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274457	203	none	1522358275176	1311	1425	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274479	199	none	1522358275198	1315	1425	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274487	191	none	1522358275210	1322	1429	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274501	186	none	1522358275222	1326	1433	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274514	182	none	1522358275238	1330	1433	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274533	179	none	1522358275254	1333	1433	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274547	176	none	1522358275270	1337	1433	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274565	172	none	1522358275288	1341	1433	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274587	167	none	1522358275308	1345	1437	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274600	159	none	1522358275323	1352	1440	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274616	152	none	1522358275338	1360	1440	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274634	139	none	1522358275356	1371	1448	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274648	128	none	1522358275372	1379	1456	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274668	127	none	1522358275390	1379	1459	updateMouse
planned_sample	7406-0ed88bb7-a765-466b-8c1f-eea7ca0b3c01	3	1522358274681	118	none	1522358275406	1386	1467	updateMouse
