iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	targetDistance	distractorDistance	timeFromReveal	rawMouseX	rawMouseY	eventType
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792016081	unscripted	1	0	carrot	0	exp	4	false	959	none	620	1184	1183	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792017424	unscripted	1	0	carrot	0	exp	4	false	958	none	1962	1180	1183	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792017699	unscripted	1	0	carrot	0	exp	4	false	957	none	2236	1175	1183	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792017716	unscripted	1	0	carrot	0	exp	4	false	956	none	2254	1171	1183	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792017730	unscripted	1	0	carrot	0	exp	4	false	953	none	2270	1162	1183	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792017845	unscripted	1	0	carrot	0	exp	4	false	957	none	2386	1162	1179	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018396	unscripted	1	0	carrot	0	exp	4	false	956	none	2936	1158	1179	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018411	unscripted	1	0	carrot	0	exp	4	false	961	none	2952	1158	1174	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018430	unscripted	1	0	carrot	0	exp	4	false	962	none	2970	1149	1170	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018447	unscripted	1	0	carrot	0	exp	4	false	965	none	2986	1140	1165	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018461	unscripted	1	0	carrot	0	exp	4	false	963	none	3002	1131	1165	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018478	unscripted	1	0	carrot	0	exp	4	false	973	none	3018	1122	1152	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018495	unscripted	1	0	carrot	0	exp	4	false	974	none	3036	1109	1148	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018517	unscripted	1	0	carrot	0	exp	4	false	978	none	3052	1105	1143	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018534	unscripted	1	0	carrot	0	exp	4	false	988	none	3068	1092	1130	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018546	unscripted	1	0	carrot	0	exp	4	false	998	none	3086	1078	1117	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018571	unscripted	1	0	carrot	0	exp	4	false	1002	none	3102	1074	1113	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018579	unscripted	1	0	carrot	0	exp	4	false	1004	none	3118	1061	1108	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018596	unscripted	1	0	carrot	0	exp	4	false	1017	none	3136	1056	1095	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018613	unscripted	1	0	carrot	0	exp	4	false	1027	none	3152	1039	1082	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018627	unscripted	1	0	carrot	0	exp	4	false	1034	none	3168	1026	1073	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018649	unscripted	1	0	carrot	0	exp	4	false	1050	none	3186	1004	1055	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018663	unscripted	1	0	carrot	0	exp	4	false	1057	none	3202	995	1047	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018680	unscripted	1	0	carrot	0	exp	4	false	1070	none	3218	982	1033	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018697	unscripted	1	0	carrot	0	exp	4	false	1073	none	3236	968	1029	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018764	unscripted	1	0	carrot	0	exp	4	false	1072	none	3302	964	1029	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018781	unscripted	1	0	carrot	0	exp	4	false	1063	none	3318	951	1038	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018795	unscripted	1	0	carrot	0	exp	4	false	1053	none	3336	942	1047	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018815	unscripted	1	0	carrot	0	exp	4	false	1031	none	3352	924	1069	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018834	unscripted	1	0	carrot	0	exp	4	false	1001	none	3368	902	1099	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018848	unscripted	1	0	carrot	0	exp	4	false	957	none	3386	867	1143	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018865	unscripted	1	0	carrot	0	exp	4	false	901	none	3402	828	1201	updateMouse
planned_sample	5218-1b6b0df7-63b6-440f-8e22-de9217a8e1b1	1522792018879	unscripted	1	0	carrot	0	exp	4	false	774	none	3418	748	1341	updateMouse
