iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	targetDistance	distractorDistance	timeFromReveal	rawMouseX	rawMouseY	eventType
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802964794	unscripted	1	0	scissors	0	exp	3	false	901	none	5029	1159	1172	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802964796	unscripted	1	0	scissors	0	exp	3	false	821	none	5039	1088	1132	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802964806	unscripted	1	0	scissors	0	exp	3	false	734	none	5056	1013	1077	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802964819	unscripted	1	0	scissors	0	exp	3	false	625	none	5072	918	996	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802964838	unscripted	1	0	scissors	0	exp	3	false	316	none	5089	616	891	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802964851	unscripted	1	0	scissors	0	exp	3	false	228	none	5105	526	866	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802964870	unscripted	1	0	scissors	0	exp	3	false	146	none	5122	440	856	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802964889	unscripted	1	0	scissors	0	exp	3	false	70	none	5140	285	831	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802964902	unscripted	1	0	scissors	0	exp	3	false	102	none	5156	224	831	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802964921	unscripted	1	0	scissors	0	exp	3	false	141	none	5172	179	826	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802964941	unscripted	1	0	scissors	0	exp	3	false	146	none	5189	174	826	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802964992	unscripted	1	0	scissors	0	exp	3	false	148	none	5245	174	821	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802965017	unscripted	1	0	scissors	0	exp	3	false	136	none	5269	189	821	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802965030	unscripted	1	0	scissors	0	exp	3	false	109	none	5281	224	821	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802965043	unscripted	1	0	scissors	0	exp	3	false	89	none	5293	259	821	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802965056	unscripted	1	0	scissors	0	exp	3	false	80	none	5306	285	821	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802965069	unscripted	1	0	scissors	0	exp	3	false	79	none	5322	305	821	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802965088	unscripted	1	0	scissors	0	exp	3	false	89	none	5341	330	816	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802965107	unscripted	1	0	scissors	0	exp	3	false	112	none	5358	375	816	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802965120	unscripted	1	0	scissors	0	exp	3	false	146	none	5375	420	816	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802965139	unscripted	1	0	scissors	0	exp	3	false	213	none	5390	496	816	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802965158	unscripted	1	0	scissors	0	exp	3	false	241	none	5408	526	816	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802965171	unscripted	1	0	scissors	0	exp	3	false	266	none	5424	556	826	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802965191	unscripted	1	0	scissors	0	exp	3	false	333	none	5441	631	856	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802965203	unscripted	1	0	scissors	0	exp	3	false	386	none	5457	686	886	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802965222	unscripted	1	0	scissors	0	exp	3	false	463	none	5473	762	931	updateMouse
planned_sample	3798-5cf37d03-ee23-4f68-849f-a54a1b0d87d3	1522802965235	unscripted	1	0	scissors	0	exp	3	false	484	none	5490	782	946	updateMouse
