iterationName	gameid	trialNum	serverTime	targetDistance	distractorDistance	localTime	rawMouseX	rawMouseY	eventType
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359566994	847	616	1522359569052	884	882	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567001	820	600	1522359569072	901	861	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567010	719	544	1522359569087	968	785	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567050	615	503	1522359569105	1036	704	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567058	444	457	1522359569121	1163	590	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567066	331	467	1522359569137	1243	510	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567092	211	494	1522359569154	1336	434	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567100	142	519	1522359569170	1391	392	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567122	96	538	1522359569186	1429	366	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567134	67	552	1522359569204	1454	349	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567152	55	555	1522359569220	1467	345	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567172	42	563	1522359569236	1480	337	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567192	29	572	1522359569254	1492	328	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567204	25	576	1522359569279	1492	324	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567223	24	576	1522359569291	1496	324	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567242	20	580	1522359569303	1496	320	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567250	11	589	1522359569319	1501	311	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567272	12	589	1522359569336	1505	311	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567294	14	589	1522359569353	1509	311	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567312	11	593	1522359569374	1509	307	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567352	9	597	1522359569418	1509	303	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567360	13	597	1522359569431	1513	303	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567392	14	606	1522359569453	1513	294	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567400	18	606	1522359569469	1518	294	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567422	22	606	1522359569486	1522	294	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567552	22	601	1522359569615	1522	299	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567633	22	597	1522359569692	1522	303	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	1	1522359567873	18	597	1522359569940	1518	303	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	2	1522359587922	856	none	1522359589982	905	894	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	2	1522359587958	840	none	1522359590002	892	903	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	2	1522359587961	813	none	1522359590019	871	920	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	2	1522359587972	762	none	1522359590035	837	958	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	2	1522359588000	683	none	1522359590052	787	1021	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	2	1522359588002	473	none	1522359590069	647	1178	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	2	1522359588022	370	none	1522359590084	580	1258	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	2	1522359588050	200	none	1522359590102	470	1393	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	2	1522359588053	98	none	1522359590119	398	1486	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	2	1522359588072	73	none	1522359590134	364	1537	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	2	1522359588092	75	none	1522359590152	343	1562	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	2	1522359588100	83	none	1522359590168	326	1579	updateMouse
planned_sample	9452-741992fa-5356-4447-bc18-89338ff71886	2	1522359588122	98	none	1522359590185	322	1596	updateMouse
