iterationName	gameid	trialNum	serverTime	targetDistance	distractorDistance	localTime	rawMouseX	rawMouseY	eventType
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	1	1522368637703	681	903	1522368637443	753	809	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	1	1522368637712	313	1049	1522368637550	482	555	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	1	1522368637730	263	1061	1522368637566	459	510	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	1	1522368637746	210	1081	1522368637583	431	465	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	1	1522368637763	185	1089	1522368637600	420	442	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	1	1522368637778	157	1097	1522368637616	408	414	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	1	1522368637795	129	1106	1522368637632	397	386	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	1	1522368637814	111	1109	1522368637650	392	363	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	1	1522368637838	105	1109	1522368637667	392	352	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	1	1522368637846	97	1114	1522368637683	386	346	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	1	1522368637863	89	1120	1522368637700	380	340	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	1	1522368637878	85	1120	1522368637716	380	329	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	1	1522368637896	85	1120	1522368637734	380	329	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	1	1522368637914	78	1125	1522368637751	375	323	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654685	836	589	1522368654520	889	894	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654698	836	589	1522368654534	889	894	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654712	797	555	1522368654549	855	872	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654729	744	518	1522368654567	815	838	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654746	696	490	1522368654584	781	804	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654762	645	460	1522368654599	742	770	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654781	597	439	1522368654616	708	736	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654796	541	428	1522368654632	674	691	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654812	485	417	1522368654649	635	651	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654830	457	417	1522368654667	618	629	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654845	421	428	1522368654682	601	595	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654879	392	441	1522368654699	589	566	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654883	372	439	1522368654716	572	555	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654895	357	457	1522368654732	572	532	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654912	338	465	1522368654749	561	515	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654928	322	468	1522368654765	550	504	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654945	311	474	1522368654782	544	493	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654964	283	486	1522368654800	527	470	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368654979	264	496	1522368654816	516	453	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368655003	249	501	1522368654833	505	442	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368655019	217	514	1522368654855	482	419	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368655045	147	527	1522368654882	420	386	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368655062	93	541	1522368654899	369	363	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368655080	37	565	1522368654917	312	335	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368655094	28	582	1522368654932	278	318	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368655112	38	595	1522368654949	262	306	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	2	1522368655128	44	595	1522368654965	256	306	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669262	578	none	1522368669098	878	888	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669283	566	none	1522368669115	866	888	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669295	555	none	1522368669132	855	888	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669311	549	none	1522368669148	849	894	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669339	538	none	1522368669166	838	894	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669347	515	none	1522368669184	815	905	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669366	510	none	1522368669198	810	905	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669378	498	none	1522368669215	798	917	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669395	493	none	1522368669232	793	917	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669433	487	none	1522368669267	787	917	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669683	359	none	1522368669513	651	979	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669693	350	none	1522368669531	640	985	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669711	339	none	1522368669548	629	985	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669738	323	none	1522368669576	612	985	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669768	284	none	1522368669599	572	985	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669781	252	none	1522368669615	538	985	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669794	221	none	1522368669632	505	985	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669810	190	none	1522368669648	471	985	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669829	173	none	1522368669665	454	979	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669846	152	none	1522368669682	431	979	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669861	135	none	1522368669698	414	973	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669878	123	none	1522368669715	403	968	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669896	97	none	1522368669732	375	962	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669911	80	none	1522368669748	358	956	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669931	61	none	1522368669768	335	951	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669947	54	none	1522368669784	318	951	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	3	1522368669979	52	none	1522368669816	312	951	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	4	1522368681801	852	none	1522368681633	911	905	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	4	1522368682061	848	none	1522368681897	900	900	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	4	1522368682085	837	none	1522368681918	878	894	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	4	1522368682094	827	none	1522368681930	844	877	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	4	1522368682112	822	none	1522368681948	810	855	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	4	1522368682126	816	none	1522368681963	753	821	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	4	1522368682143	816	none	1522368681980	697	787	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	4	1522368682161	839	none	1522368681997	623	725	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	4	1522368682178	877	none	1522368682014	544	657	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	4	1522368682193	903	none	1522368682030	493	617	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	4	1522368682210	926	none	1522368682047	471	589	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	4	1522368682226	946	none	1522368682063	454	566	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	4	1522368682246	965	none	1522368682082	437	544	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	4	1522368682337	1035	none	1522368682174	403	470	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	4	1522368682350	1045	none	1522368682186	392	459	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	4	1522368682377	1055	none	1522368682214	380	448	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368707745	594	852	1522368707580	900	894	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368707796	594	857	1522368707630	894	894	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368707827	583	868	1522368707663	889	883	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368707844	572	876	1522368707679	889	872	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368707861	538	900	1522368707697	889	838	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368707877	492	935	1522368707713	889	792	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368707894	430	982	1522368707729	889	730	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368707911	368	1038	1522368707746	878	668	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368707927	335	1069	1522368707763	872	634	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368707944	307	1092	1522368707779	872	606	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368707962	279	1115	1522368707797	872	578	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368707978	245	1143	1522368707814	872	544	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368707995	205	1177	1522368707831	872	504	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368708011	184	1196	1522368707846	872	482	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368708051	155	1220	1522368707878	872	453	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368708061	133	1239	1522368707896	872	431	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368708085	126	1241	1522368707919	878	425	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368708100	121	1247	1522368707930	878	419	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368708112	116	1251	1522368707947	878	414	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368708127	110	1256	1522368707963	878	408	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	5	1522368708143	110	1256	1522368707980	878	408	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	6	1522368732460	845	852	1522368732295	878	883	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	6	1522368732475	837	861	1522368732310	866	883	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	6	1522368732492	789	909	1522368732327	832	917	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	6	1522368732516	702	996	1522368732344	765	973	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	6	1522368732525	605	1092	1522368732361	708	1052	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	6	1522368732542	441	1255	1522368732378	618	1194	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	6	1522368732559	345	1351	1522368732395	550	1261	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	6	1522368732575	277	1419	1522368732411	499	1307	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	6	1522368732593	217	1479	1522368732428	454	1346	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	6	1522368732610	197	1499	1522368732444	437	1358	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	6	1522368732626	181	1516	1522368732461	425	1369	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	6	1522368732643	161	1535	1522368732477	414	1386	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	6	1522368732659	153	1543	1522368732494	408	1391	updateMouse
planned_sample	1141-78f9cc33-80b2-460f-a3b3-52eff020c08c	6	1522368732675	138	1559	1522368732511	403	1408	updateMouse
