gameid, time, condition, critical, objectSet, instructionNum, attemptNum, sender, contents
1383-5,1453330431214,base,0,2,0,0,director,"move binoculars one to right"
1383-5,1453330444247,base,0,2,1,0,director,"wrench one left"
1383-5,1453330454733,base,1,2,2,0,director,"letter block left 1"
1383-5,1453330469213,base,0,2,3,0,director,"coffee 1 left onto black square"
1383-5,1453330472559,base,0,2,3,0,director,"coffee 1 right"
1383-5,1453330473625,base,0,2,3,0,director,";)"
1383-5,1453330484343,exp,0,5,0,0,director,"ball down 1"
1383-5,1453330493919,exp,1,5,1,0,director,"comb left 1"
1383-5,1453330503615,exp,1,5,1,1,director,"comb left 1"
1383-5,1453330510256,exp,0,5,2,0,director,"headphones left"
1383-5,1453330511415,exp,0,5,2,0,director,"1"
1383-5,1453330517991,exp,0,5,3,0,director,"book right 1"
1383-5,1453330525616,exp,0,7,0,0,director,"magnet down"
1383-5,1453330533031,exp,0,7,1,0,director,"cuffs down"
1383-5,1453330534272,exp,0,7,1,0,director,"1"
1383-5,1453330540583,exp,0,7,2,0,director,"panda down 1"
1383-5,1453330548963,exp,1,7,3,0,director,"candle down 1"
1383-5,1453330558053,exp,1,7,3,0,matcher,"which candle?"
1383-5,1453330560411,exp,1,7,3,0,matcher,"the red one?"
1383-5,1453330562695,exp,1,7,3,0,director,"red"
1383-5,1453330569336,base,0,8,0,0,director,"comb up one"
1383-5,1453330575895,base,1,8,1,0,director,"mouse up 1"
1383-5,1453330582185,base,0,8,2,0,director,"pan up 1"
1383-5,1453330588520,base,0,8,3,0,director,"piano left"
1383-5,1453330595439,base,0,4,0,0,director,"carrot up 1"
1383-5,1453330605641,base,1,4,1,0,director,"measure cup down"
1383-5,1453330614337,base,0,4,2,0,director,"water right 1"
1383-5,1453330620204,base,0,4,3,0,director,"chair left"
1383-5,1453330626105,exp,0,6,0,0,director," up"
1383-5,1453330628359,exp,0,6,0,0,director,"banana"
1383-5,1453330635244,exp,0,6,1,0,director,"dollar right"
1383-5,1453330641466,exp,1,6,2,0,director,"eraser up"
1383-5,1453330656633,exp,0,6,3,0,director,"feather left"
1383-5,1453330663028,exp,0,1,0,0,director,"plane right"
1383-5,1453330670972,exp,1,1,1,0,director,"sunglasses right"
1383-5,1453330676995,exp,0,1,2,0,director,"barrel down"
1383-5,1453330681883,exp,0,1,3,0,director,"sax up"
1383-5,1453330691337,base,0,3,0,0,director,"scissors right"
1383-5,1453330696666,base,0,3,1,0,director,"down kn ife"
1383-5,1453330702249,base,0,3,2,0,director,"left soap"
1383-5,1453330707153,base,1,3,3,0,director,"down tape"
