iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	intendedName	clickedName	correct	condition	responseRT	eventType
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	1	1522363677747	far	none	0	2	[striped_green_square,wavy_black_triangle,wavy_red_circle]	[2,1,3]	[1,3,2]	wavy_red_circle	wavy_red_circle	true	within	3860	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	2	1522363700703	far	irrelevant	1	4	[wavy_black_star,checked_blue_triangle,wavy_black_circle,striped_green_star,checked_red_square]	[3,1,3,3,2]	[1,3,2,3,3]	checked_red_square	checked_red_square	true	within	2188	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	3	1522363720077	far	none	0	2	[spotted_blue_square,checked_red_star,spotted_blue_circle]	[3,2,1]	[2,3,3]	spotted_blue_circle	spotted_blue_circle	true	within	1876	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	4	1522363746544	far	irrelevant	2	4	[checked_black_circle,wavy_red_star,striped_blue_star,spotted_black_triangle,striped_blue_square]	[1,3,1,2,3]	[1,3,2,1,2]	striped_blue_square	striped_blue_square	true	within	1770	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	5	1522363764875	close	none	0	3	[spotted_blue_square,checked_blue_star,spotted_green_square,spotted_blue_star]	[3,1,3,2]	[3,2,2,3]	spotted_blue_star	spotted_blue_star	true	within	1690	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	6	1522363787578	close	irrelevant	2	3	[checked_green_star,striped_black_circle,spotted_black_square,striped_red_circle]	[3,1,3,1]	[2,3,1,1]	striped_red_circle	striped_red_circle	true	within	2766	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	7	1522363808687	close	none	0	4	[striped_red_star,spotted_black_circle,wavy_red_circle,checked_blue_triangle,checked_red_triangle]	[3,3,2,1,3]	[2,3,1,1,1]	checked_red_triangle	checked_red_triangle	true	within	3311	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	8	1522363827811	close	irrelevant	1	3	[spotted_red_star,checked_red_circle,striped_red_square,spotted_blue_square]	[1,3,2,1]	[3,1,1,1]	spotted_blue_square	spotted_blue_square	true	within	3808	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	9	1522363856214	far	irrelevant	1	4	[spotted_blue_square,spotted_black_circle,checked_blue_star,striped_black_star,striped_green_triangle]	[3,1,1,3,1]	[3,1,3,2,2]	striped_green_triangle	striped_green_triangle	true	within	4254	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	10	1522363875219	close	none	0	4	[striped_red_star,checked_blue_square,striped_green_triangle,wavy_green_circle,spotted_blue_triangle]	[2,1,2,3,3]	[1,3,3,3,2]	spotted_blue_triangle	spotted_blue_triangle	true	within	1916	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	11	1522363896252	far	irrelevant	2	3	[striped_green_square,spotted_blue_square,striped_red_triangle,striped_black_circle]	[3,3,1,3]	[1,2,3,3]	striped_black_circle	striped_black_circle	true	within	2179	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	12	1522363911523	far	none	0	3	[striped_black_circle,spotted_black_star,checked_green_triangle,checked_green_square]	[1,3,3,2]	[3,3,2,1]	checked_green_square	checked_green_square	true	within	1546	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	13	1522363925591	far	none	0	3	[checked_black_star,spotted_red_star,striped_red_square,checked_blue_triangle]	[1,2,3,1]	[1,1,2,2]	checked_blue_triangle	checked_blue_triangle	true	within	3399	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	14	1522363945642	close	irrelevant	1	2	[striped_blue_triangle,striped_black_square,wavy_black_triangle]	[3,3,1]	[3,2,3]	wavy_black_triangle	wavy_black_triangle	true	within	1913	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	15	1522363959412	close	none	0	2	[wavy_red_circle,striped_blue_square,checked_blue_circle]	[3,1,1]	[1,1,3]	checked_blue_circle	checked_blue_circle	true	within	1869	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	16	1522363984224	close	irrelevant	1	4	[striped_green_circle,spotted_green_triangle,checked_blue_star,wavy_black_square,wavy_green_star]	[2,1,2,3,3]	[3,2,1,1,2]	wavy_green_star	wavy_green_star	true	within	2547	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	17	1522363997415	far	none	0	2	[wavy_black_circle,striped_red_square,wavy_red_triangle]	[3,1,3]	[2,1,3]	wavy_red_triangle	wavy_red_triangle	true	within	1621	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	18	1522364007641	far	none	0	4	[checked_blue_square,wavy_black_circle,spotted_black_circle,spotted_black_star,wavy_red_triangle]	[3,1,2,1,1]	[2,2,1,1,3]	wavy_red_triangle	wavy_red_triangle	true	within	1049	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	19	1522364027980	far	irrelevant	1	2	[striped_blue_square,striped_black_square,checked_black_star]	[1,2,3]	[2,1,1]	checked_black_star	checked_black_star	true	within	1610	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	20	1522364045073	close	none	0	2	[striped_black_triangle,striped_red_circle,spotted_black_circle]	[1,3,2]	[3,2,1]	spotted_black_circle	spotted_black_circle	true	within	1345	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	21	1522364067183	close	irrelevant	1	2	[spotted_green_triangle,striped_blue_circle,wavy_green_triangle]	[1,1,3]	[2,1,3]	wavy_green_triangle	wavy_green_triangle	true	within	4142	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	22	1522364105259	close	irrelevant	2	4	[checked_green_square,striped_black_triangle,wavy_blue_circle,striped_blue_star,wavy_green_triangle]	[2,1,3,2,3]	[1,3,3,3,2]	wavy_green_triangle	wavy_green_triangle	true	within	20341	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	23	1522364124560	close	none	0	3	[spotted_red_triangle,striped_black_square,striped_blue_square,checked_black_triangle]	[2,3,2,1]	[3,1,1,2]	checked_black_triangle	checked_black_triangle	true	within	1546	clickedObj
planned_sample	3609-61b0c403-6ec1-4105-a463-23eb2bfe8704	24	1522364150652	far	irrelevant	1	3	[striped_black_circle,checked_green_square,spotted_blue_circle,checked_red_star]	[3,1,3,1]	[3,3,1,1]	checked_red_star	checked_red_star	true	within	8754	clickedObj
