iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	occlusion1	occlusion2	clickedHiddenObj	intendedName	clickedName	correct	condition	responseRT	eventType
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	1	1578456190520	close	irrelevant	2	4	[checked_blue_circle,wavy_black_square,spotted_red_triangle,striped_black_star,striped_green_square]	[3,2,3,1,2]	[3,3,2,3,1]	[3,3]	[1,3]	false	striped_green_square	striped_green_square	true	scripted	2549	clickedObj
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	2	1578456197434	far	irrelevant	1	2	[wavy_blue_star,spotted_green_circle,wavy_black_square]	[1,2,3]	[1,3,3]	[1,1]	[2,1]	false	wavy_black_square	wavy_black_square	true	scripted	1400	clickedObj
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	3	1578456203394	far	irrelevant	1	4	[striped_black_square,wavy_blue_square,striped_green_triangle,checked_green_star,striped_blue_circle]	[3,2,2,1,1]	[2,3,1,1,2]	[3,2]	[3,3]	false	striped_blue_circle	striped_blue_circle	true	scripted	1478	clickedObj
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	4	1578456210302	far	irrelevant	1	3	[spotted_green_triangle,wavy_blue_triangle,wavy_green_circle,striped_green_square]	[1,3,2,1]	[2,1,3,1]	[1,2]	[3,3]	false	striped_green_square	striped_green_square	true	scripted	2388	clickedObj
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	5	1578456217585	far	irrelevant	2	3	[checked_red_circle,striped_blue_triangle,checked_red_triangle,wavy_red_star]	[3,2,3,3]	[1,3,3,2]	[3,1]	[3,3]	true	wavy_red_star	checked_red_circle	false	scripted	3207	clickedObj
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	6	1578456224200	far	irrelevant	2	4	[striped_blue_triangle,striped_red_square,checked_green_triangle,checked_green_square,wavy_red_circle]	[1,3,3,1,2]	[3,2,1,2,1]	[1,3]	[1,2]	false	wavy_red_circle	wavy_red_circle	true	scripted	1412	clickedObj
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	7	1578456230522	far	irrelevant	1	2	[spotted_red_triangle,checked_black_circle,wavy_black_star]	[1,3,2]	[2,3,3]	[1,2]	[2,1]	false	wavy_black_star	wavy_black_star	true	scripted	1282	clickedObj
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	8	1578456239548	close	critical	1	4	[wavy_black_circle,wavy_green_square,checked_red_triangle,checked_blue_square,spotted_black_circle]	[3,1,3,1,2]	[1,1,2,2,1]	[3,1]	[2,3]	false	spotted_black_circle	spotted_black_circle	true	scripted	2600	clickedObj
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	9	1578456246462	far	irrelevant	2	4	[striped_blue_triangle,spotted_black_circle,spotted_red_triangle,wavy_black_circle,striped_black_square]	[2,3,3,3,1]	[1,1,2,3,2]	[2,1]	[3,2]	false	striped_black_square	striped_black_square	true	scripted	1354	clickedObj
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	10	1578456252518	close	irrelevant	2	4	[checked_blue_square,checked_black_triangle,checked_black_circle,spotted_blue_square,checked_green_triangle]	[2,3,2,3,1]	[1,3,3,2,1]	[2,3]	[3,2]	false	checked_green_triangle	checked_green_triangle	true	scripted	1521	clickedObj
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	11	1578456259495	close	irrelevant	2	4	[checked_red_triangle,wavy_blue_square,spotted_green_circle,striped_black_star,spotted_green_triangle]	[1,3,1,2,3]	[2,2,1,3,1]	[3,2]	[1,1]	false	spotted_green_triangle	spotted_green_triangle	true	scripted	2174	clickedObj
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	12	1578456266817	close	critical	1	4	[wavy_black_circle,wavy_red_triangle,striped_green_star,striped_green_square,checked_black_triangle]	[1,2,3,1,3]	[2,1,1,3,2]	[2,1]	[3,3]	false	checked_black_triangle	checked_black_triangle	true	scripted	2228	clickedObj
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	13	1578456273978	close	critical	1	3	[wavy_red_star,spotted_green_square,wavy_black_triangle,spotted_blue_star]	[1,1,2,3]	[3,1,3,1]	[1,3]	[3,3]	false	spotted_blue_star	spotted_blue_star	true	scripted	1870	clickedObj
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	14	1578456280638	far	irrelevant	1	4	[wavy_red_circle,striped_red_circle,spotted_red_square,checked_green_triangle,spotted_red_star]	[3,1,1,2,1]	[1,1,2,3,3]	[2,3]	[3,3]	false	spotted_red_star	spotted_red_star	true	scripted	1455	clickedObj
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	15	1578456297041	close	irrelevant	2	4	[striped_blue_triangle,spotted_blue_circle,striped_red_square,spotted_black_circle,wavy_blue_triangle]	[2,1,3,2,3]	[3,3,1,1,3]	[3,1]	[2,1]	false	wavy_blue_triangle	striped_blue_triangle	false	scripted	2544	clickedObj
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	16	1578456306814	far	irrelevant	2	4	[wavy_red_square,wavy_green_square,wavy_blue_triangle,striped_green_square,checked_red_star]	[1,1,3,3,3]	[1,3,2,3,1]	[1,1]	[3,3]	false	checked_red_star	checked_red_star	true	scripted	2297	clickedObj
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	17	1578456312813	close	irrelevant	2	3	[wavy_black_star,striped_red_square,wavy_blue_triangle,spotted_red_triangle]	[1,3,3,2]	[1,2,1,1]	[1,1]	[3,2]	false	spotted_red_triangle	spotted_red_triangle	true	scripted	1308	clickedObj
pilot1	8506-4138c680-1a7c-466b-bdb9-583392eaad96	18	1578456319235	far	irrelevant	2	3	[wavy_green_square,spotted_blue_star,checked_black_star,wavy_green_triangle]	[2,1,3,3]	[1,2,2,1]	[2,1]	[1,2]	false	wavy_green_triangle	wavy_green_triangle	true	scripted	1416	clickedObj
