iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	intendedName	clickedName	correct	condition	responseRT	eventType
planned_sample	1185-86cb1927-6496-45f8-9bff-78096ec538c0	1	1522366964149	far	none	0	2	[checked_green_circle,spotted_blue_triangle,wavy_green_star]	[1,1,2]	[1,3,1]	wavy_green_star	wavy_green_star	true	within	1992	clickedObj
planned_sample	1185-86cb1927-6496-45f8-9bff-78096ec538c0	2	1522366973476	far	none	0	3	[spotted_green_triangle,wavy_green_circle,checked_blue_triangle,checked_red_star]	[3,1,2,3]	[3,2,1,2]	checked_red_star	checked_red_star	true	within	1229	clickedObj
planned_sample	1185-86cb1927-6496-45f8-9bff-78096ec538c0	3	1522366986657	close	none	0	3	[striped_blue_triangle,spotted_blue_circle,striped_blue_star,checked_blue_triangle]	[2,2,3,1]	[3,1,3,2]	checked_blue_triangle	checked_blue_triangle	true	within	3033	clickedObj
planned_sample	1185-86cb1927-6496-45f8-9bff-78096ec538c0	4	1522367001108	far	irrelevant	1	2	[striped_black_circle,checked_green_circle,wavy_black_star]	[3,3,2]	[1,2,1]	wavy_black_star	wavy_black_star	true	within	2180	clickedObj
planned_sample	1185-86cb1927-6496-45f8-9bff-78096ec538c0	5	1522367019976	close	irrelevant	2	3	[striped_blue_star,spotted_green_circle,spotted_black_square,striped_green_star]	[3,1,3,2]	[1,1,3,1]	striped_green_star	striped_green_star	true	within	2172	clickedObj
planned_sample	1185-86cb1927-6496-45f8-9bff-78096ec538c0	6	1522367030171	close	none	0	2	[striped_green_triangle,striped_red_circle,striped_green_circle]	[3,2,2]	[1,1,3]	striped_green_circle	striped_green_circle	true	within	1697	clickedObj
planned_sample	1185-86cb1927-6496-45f8-9bff-78096ec538c0	7	1522367047468	far	irrelevant	1	2	[checked_black_circle,wavy_green_star,wavy_green_square]	[1,2,2]	[1,3,1]	wavy_green_square	wavy_green_square	true	within	4643	clickedObj
planned_sample	1185-86cb1927-6496-45f8-9bff-78096ec538c0	8	1522367061563	close	irrelevant	2	3	[striped_red_triangle,striped_blue_square,striped_black_triangle,striped_black_square]	[2,2,3,3]	[1,3,1,2]	striped_black_square	striped_black_square	true	within	2051	clickedObj
planned_sample	1185-86cb1927-6496-45f8-9bff-78096ec538c0	9	1522367072535	close	none	0	4	[wavy_blue_circle,checked_green_triangle,spotted_black_star,checked_green_square,wavy_black_triangle]	[2,3,3,1,1]	[1,1,2,2,3]	wavy_black_triangle	wavy_black_triangle	true	within	1580	clickedObj
planned_sample	1185-86cb1927-6496-45f8-9bff-78096ec538c0	10	1522367087033	far	irrelevant	1	2	[checked_red_star,striped_blue_star,wavy_red_triangle]	[3,2,3]	[2,3,3]	wavy_red_triangle	wavy_red_triangle	true	within	3061	clickedObj
planned_sample	1185-86cb1927-6496-45f8-9bff-78096ec538c0	11	1522367098325	close	irrelevant	1	3	[spotted_red_triangle,wavy_red_star,wavy_red_circle,wavy_blue_circle]	[1,1,2,3]	[2,1,3,3]	wavy_blue_circle	wavy_blue_circle	true	within	2288	clickedObj
planned_sample	1185-86cb1927-6496-45f8-9bff-78096ec538c0	12	1522367107918	far	none	0	4	[striped_red_circle,striped_black_circle,checked_blue_circle,striped_blue_circle,wavy_blue_triangle]	[2,1,3,1,1]	[1,3,3,1,2]	wavy_blue_triangle	wavy_blue_triangle	true	within	1904	clickedObj
planned_sample	1185-86cb1927-6496-45f8-9bff-78096ec538c0	13	1522367122188	close	irrelevant	1	2	[spotted_red_circle,wavy_black_triangle,checked_red_circle]	[1,1,3]	[2,1,3]	checked_red_circle	checked_red_circle	true	within	4334	clickedObj
planned_sample	1185-86cb1927-6496-45f8-9bff-78096ec538c0	14	1522367131681	far	none	0	3	[striped_green_circle,striped_green_triangle,wavy_red_circle,checked_red_square]	[3,1,2,2]	[2,3,1,3]	checked_red_square	checked_red_square	true	within	1302	clickedObj
planned_sample	1185-86cb1927-6496-45f8-9bff-78096ec538c0	15	1522367141897	close	none	0	2	[striped_black_triangle,striped_red_star,checked_black_triangle]	[1,3,1]	[3,2,1]	checked_black_triangle	checked_black_triangle	true	within	1258	clickedObj
planned_sample	1185-86cb1927-6496-45f8-9bff-78096ec538c0	16	1522367153704	far	irrelevant	1	4	[striped_black_star,striped_green_circle,striped_red_circle,checked_red_star,checked_green_square]	[1,2,1,3,3]	[2,1,1,2,3]	checked_green_square	checked_green_square	true	within	1640	clickedObj
