iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	occlusion1	occlusion2	clickedHiddenObj	intendedName	clickedName	correct	condition	responseRT	eventType
pilot1	9179-eaaf857b-85bc-4b6f-9e70-b91bf9d4ea22	1	1578457510265	far	irrelevant	2	3	[spotted_blue_triangle,striped_red_triangle,spotted_red_square,striped_blue_circle]	[1,1,2,3]	[2,1,3,3]	[1,1]	[2,3]	false	striped_blue_circle	striped_blue_circle	true	scripted	25046	clickedObj
pilot1	9179-eaaf857b-85bc-4b6f-9e70-b91bf9d4ea22	2	1578457523784	far	irrelevant	1	4	[checked_red_star,wavy_red_triangle,wavy_green_square,wavy_red_square,checked_blue_circle]	[2,1,3,3,1]	[3,3,1,2,1]	[1,3]	[3,3]	false	checked_blue_circle	wavy_red_square	false	scripted	6336	clickedObj
pilot1	9179-eaaf857b-85bc-4b6f-9e70-b91bf9d4ea22	3	1578457539074	close	irrelevant	2	3	[checked_green_star,spotted_black_triangle,striped_red_circle,spotted_green_circle]	[3,2,2,1]	[2,1,3,2]	[3,2]	[2,1]	true	spotted_green_circle	checked_green_star	false	scripted	9512	clickedObj
pilot1	9179-eaaf857b-85bc-4b6f-9e70-b91bf9d4ea22	4	1578457558665	far	irrelevant	1	2	[checked_green_square,checked_black_triangle,striped_black_circle]	[3,2,3]	[2,3,3]	[2,3]	[1,3]	false	striped_black_circle	striped_black_circle	true	scripted	12032	clickedObj
pilot1	9179-eaaf857b-85bc-4b6f-9e70-b91bf9d4ea22	5	1578457572104	far	irrelevant	1	4	[wavy_red_square,wavy_green_square,striped_black_star,spotted_red_triangle,checked_green_circle]	[1,3,3,3,2]	[1,3,2,1,3]	[3,1]	[1,3]	false	checked_green_circle	striped_black_star	false	scripted	7896	clickedObj
pilot1	9179-eaaf857b-85bc-4b6f-9e70-b91bf9d4ea22	6	1578457584905	far	irrelevant	1	2	[spotted_red_star,striped_black_square,striped_black_triangle]	[3,2,1]	[2,3,3]	[3,2]	[1,2]	false	striped_black_triangle	striped_black_square	false	scripted	6550	clickedObj
pilot1	9179-eaaf857b-85bc-4b6f-9e70-b91bf9d4ea22	7	1578457597324	close	critical	1	2	[checked_red_triangle,checked_red_star,wavy_red_triangle]	[2,3,1]	[3,3,2]	[2,3]	[1,1]	false	wavy_red_triangle	wavy_red_triangle	true	scripted	6479	clickedObj
pilot1	9179-eaaf857b-85bc-4b6f-9e70-b91bf9d4ea22	8	1578457611325	close	critical	2	4	[striped_green_circle,checked_red_triangle,striped_red_square,striped_red_star,wavy_green_circle]	[3,3,2,1,1]	[3,1,3,3,2]	[3,3]	[3,1]	true	wavy_green_circle	striped_green_circle	false	scripted	8488	clickedObj
pilot1	9179-eaaf857b-85bc-4b6f-9e70-b91bf9d4ea22	9	1578457626104	close	irrelevant	1	2	[striped_red_square,wavy_red_circle,checked_red_square]	[3,2,1]	[1,1,1]	[2,1]	[3,2]	false	checked_red_square	striped_red_square	false	scripted	8863	clickedObj
pilot1	9179-eaaf857b-85bc-4b6f-9e70-b91bf9d4ea22	10	1578457641234	far	irrelevant	2	4	[striped_green_triangle,spotted_green_circle,wavy_black_triangle,wavy_red_triangle,striped_blue_square]	[1,3,3,1,1]	[1,2,1,3,2]	[1,1]	[3,1]	false	striped_blue_square	spotted_green_circle	false	scripted	9402	clickedObj
pilot1	9179-eaaf857b-85bc-4b6f-9e70-b91bf9d4ea22	11	1578457653504	far	irrelevant	2	4	[checked_blue_triangle,wavy_black_star,checked_black_star,wavy_black_triangle,checked_green_square]	[1,3,3,3,1]	[2,2,3,1,1]	[3,2]	[3,1]	false	checked_green_square	checked_green_square	true	scripted	6296	clickedObj
