iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	occlusion1	occlusion2	clickedHiddenObj	intendedName	clickedName	correct	condition	responseRT	eventType
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	1	1578453453315	far	irrelevant	2	3	[spotted_red_square,spotted_blue_triangle,striped_blue_triangle,checked_blue_star]	[3,2,1,3]	[2,3,1,3]	[3,2]	[1,1]	false	checked_blue_star	checked_blue_star	true	scripted	6956	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	2	1578453467290	far	irrelevant	2	4	[spotted_green_star,spotted_green_circle,checked_green_circle,wavy_black_triangle,wavy_green_square]	[2,1,1,3,3]	[3,2,3,2,1]	[1,3]	[3,2]	false	wavy_green_square	wavy_green_square	true	scripted	8211	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	3	1578453478542	far	irrelevant	1	4	[wavy_red_square,checked_red_triangle,wavy_green_circle,striped_blue_triangle,wavy_red_star]	[3,1,1,2,2]	[3,1,2,1,3]	[3,3]	[3,1]	false	wavy_red_star	wavy_red_star	true	scripted	5703	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	4	1578453486482	close	irrelevant	1	2	[checked_green_circle,checked_red_star,checked_black_star]	[1,3,3]	[1,3,1]	[1,1]	[2,3]	false	checked_black_star	checked_black_star	true	scripted	2385	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	5	1578453498001	close	irrelevant	2	3	[spotted_blue_star,checked_red_square,spotted_black_triangle,wavy_black_square]	[2,1,3,3]	[1,2,1,2]	[2,1]	[3,1]	false	wavy_black_square	wavy_black_square	true	scripted	6581	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	6	1578453509456	close	irrelevant	1	2	[spotted_blue_star,striped_blue_triangle,checked_blue_star]	[3,3,2]	[1,3,3]	[3,3]	[1,3]	false	checked_blue_star	checked_blue_star	true	scripted	4180	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	7	1578453520581	far	irrelevant	1	3	[checked_blue_star,spotted_green_star,spotted_green_square,wavy_blue_circle]	[1,2,1,3]	[2,3,3,2]	[1,2]	[2,1]	false	wavy_blue_circle	wavy_blue_circle	true	scripted	5821	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	8	1578453533870	close	critical	1	4	[spotted_black_square,striped_black_star,checked_green_circle,checked_red_triangle,striped_blue_square]	[3,2,1,1,1]	[2,1,1,3,2]	[3,2]	[3,1]	false	striped_blue_square	striped_blue_square	true	scripted	7854	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	9	1578453546318	far	irrelevant	2	3	[striped_blue_circle,spotted_green_triangle,checked_black_triangle,wavy_green_star]	[3,2,1,3]	[2,1,3,1]	[3,2]	[2,1]	false	wavy_green_star	wavy_green_star	true	scripted	7055	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	10	1578453557478	far	irrelevant	1	2	[spotted_green_circle,wavy_red_square,spotted_black_triangle]	[3,1,1]	[1,3,1]	[3,1]	[3,2]	false	spotted_black_triangle	spotted_black_triangle	true	scripted	5242	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	11	1578453566648	far	irrelevant	1	2	[wavy_green_circle,wavy_red_square,wavy_red_star]	[3,2,1]	[1,3,1]	[2,3]	[1,3]	false	wavy_red_star	wavy_red_star	true	scripted	3963	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	12	1578453572855	close	critical	1	2	[spotted_green_triangle,wavy_red_square,wavy_black_square]	[2,3,2]	[3,3,1]	[3,3]	[1,3]	false	wavy_black_square	wavy_black_square	true	scripted	998	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	13	1578453579742	far	irrelevant	1	4	[wavy_blue_circle,spotted_blue_star,checked_green_star,striped_red_circle,checked_black_triangle]	[1,3,1,2,3]	[1,3,2,1,2]	[1,2]	[3,1]	false	checked_black_triangle	checked_black_triangle	true	scripted	2220	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	14	1578453588435	far	irrelevant	2	3	[striped_blue_star,striped_blue_square,wavy_black_star,wavy_green_triangle]	[1,1,1,3]	[3,2,1,1]	[1,3]	[1,2]	false	wavy_green_triangle	wavy_green_triangle	true	scripted	3587	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	15	1578453595283	close	irrelevant	1	4	[striped_green_triangle,striped_black_circle,spotted_black_square,checked_black_triangle,checked_red_square]	[3,2,1,3,3]	[3,3,1,2,1]	[2,3]	[1,2]	false	checked_red_square	checked_red_square	true	scripted	2568	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	16	1578453601870	close	critical	1	2	[spotted_green_circle,striped_black_triangle,checked_black_triangle]	[1,3,3]	[2,3,2]	[3,3]	[1,1]	false	checked_black_triangle	checked_black_triangle	true	scripted	1856	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	17	1578453609508	far	irrelevant	2	4	[checked_green_triangle,wavy_red_square,wavy_blue_triangle,spotted_green_square,spotted_red_circle]	[2,1,1,3,3]	[3,2,1,2,3]	[2,3]	[1,2]	false	spotted_red_circle	spotted_red_circle	true	scripted	3156	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	18	1578453616502	close	irrelevant	1	2	[striped_black_circle,spotted_blue_triangle,spotted_black_triangle]	[3,1,3]	[2,3,3]	[3,2]	[1,2]	false	spotted_black_triangle	spotted_black_triangle	true	scripted	2041	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	19	1578453626255	far	irrelevant	1	4	[striped_green_square,checked_green_triangle,spotted_blue_square,checked_green_star,checked_red_circle]	[3,2,3,1,2]	[1,3,3,2,1]	[1,2]	[1,1]	false	checked_red_circle	checked_red_circle	true	scripted	4697	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	20	1578453633809	close	critical	2	4	[checked_blue_square,wavy_red_star,checked_red_star,striped_green_star,checked_red_square]	[3,2,3,1,1]	[2,1,3,1,3]	[3,2]	[3,3]	false	checked_red_square	checked_red_square	true	scripted	2895	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	21	1578453642249	close	irrelevant	1	4	[striped_blue_star,spotted_blue_star,striped_black_circle,wavy_blue_square,checked_blue_circle]	[2,1,1,1,3]	[1,2,1,3,2]	[1,3]	[3,1]	false	checked_blue_circle	checked_blue_circle	true	scripted	3680	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	22	1578453650782	far	irrelevant	1	3	[striped_black_star,wavy_blue_star,spotted_red_star,striped_blue_circle]	[3,2,1,1]	[3,1,1,2]	[2,1]	[3,2]	false	striped_blue_circle	striped_blue_circle	true	scripted	2847	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	23	1578453656995	far	irrelevant	1	2	[striped_green_square,spotted_green_star,checked_green_circle]	[1,2,3]	[3,1,2]	[2,1]	[3,3]	false	checked_green_circle	checked_green_circle	true	scripted	851	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	24	1578453664611	far	irrelevant	2	4	[checked_black_square,checked_green_square,spotted_red_star,spotted_green_square,striped_green_circle]	[3,3,2,1,3]	[2,3,1,1,1]	[3,3]	[1,1]	false	striped_green_circle	striped_green_circle	true	scripted	2632	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	25	1578453673376	far	irrelevant	2	3	[wavy_black_square,spotted_black_circle,striped_red_circle,striped_blue_star]	[3,2,2,3]	[1,1,3,2]	[3,1]	[2,1]	false	striped_blue_star	striped_blue_star	true	scripted	3595	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	26	1578453682023	close	irrelevant	1	3	[wavy_red_circle,spotted_red_star,striped_blue_square,striped_black_circle]	[1,3,1,2]	[2,3,1,1]	[3,3]	[1,3]	false	striped_black_circle	striped_black_circle	true	scripted	3236	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	27	1578453688948	close	critical	1	3	[checked_red_star,striped_red_square,striped_black_circle,striped_blue_circle]	[2,1,2,3]	[1,1,3,3]	[2,3]	[3,2]	false	striped_blue_circle	striped_blue_circle	true	scripted	1808	clickedObj
pilot1	9228-74a38669-a406-41e0-81ed-b437720383de	28	1578453694990	close	critical	1	2	[checked_red_circle,spotted_green_star,checked_red_star]	[1,3,3]	[3,1,2]	[3,1]	[2,3]	false	checked_red_star	checked_red_star	true	scripted	1124	clickedObj
