iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	intendedName	clickedName	correct	condition	responseRT	eventType
planned_sample	6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a	1	1522373056087	far	none	0	2	[checked_black_star,wavy_green_circle,wavy_red_square]	[1,2,3]	[1,1,2]	wavy_red_square	wavy_red_square	true	within	10588	clickedObj
planned_sample	6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a	2	1522373091294	far	irrelevant	1	2	[wavy_blue_triangle,spotted_green_triangle,checked_green_star]	[1,1,3]	[1,2,1]	checked_green_star	checked_green_star	true	within	4698	clickedObj
planned_sample	6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a	3	1522373120810	far	none	0	3	[wavy_blue_triangle,checked_black_star,checked_blue_star,checked_green_square]	[1,3,2,1]	[2,2,1,3]	checked_green_square	checked_green_square	true	within	1947	clickedObj
planned_sample	6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a	4	1522373144354	close	none	0	2	[spotted_green_square,wavy_blue_circle,spotted_red_circle]	[1,3,1]	[1,3,2]	spotted_red_circle	spotted_red_circle	true	within	1776	clickedObj
planned_sample	6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a	5	1522373169118	close	none	0	3	[spotted_red_square,spotted_blue_square,checked_red_triangle,spotted_black_triangle]	[1,2,1,3]	[2,1,1,1]	spotted_black_triangle	spotted_black_triangle	true	within	3308	clickedObj
planned_sample	6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a	6	1522373200192	close	irrelevant	1	3	[spotted_green_triangle,checked_blue_star,checked_black_triangle,wavy_blue_star]	[3,1,2,1]	[3,3,3,2]	wavy_blue_star	wavy_blue_star	true	within	4051	clickedObj
planned_sample	6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a	7	1522373222839	close	irrelevant	2	3	[checked_black_triangle,striped_green_circle,striped_red_triangle,spotted_red_circle]	[1,1,2,2]	[1,2,3,1]	spotted_red_circle	spotted_red_circle	true	within	2763	clickedObj
planned_sample	6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a	8	1522373250028	far	irrelevant	1	2	[wavy_blue_circle,wavy_black_square,spotted_black_triangle]	[1,1,2]	[3,1,1]	spotted_black_triangle	spotted_black_triangle	true	within	1678	clickedObj
planned_sample	6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a	9	1522373272347	far	none	0	4	[wavy_red_circle,checked_blue_circle,wavy_red_square,wavy_red_triangle,checked_red_star]	[2,1,3,1,3]	[3,2,3,1,2]	checked_red_star	checked_red_star	true	within	3003	clickedObj
planned_sample	6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a	10	1522373290334	close	irrelevant	2	3	[spotted_blue_square,striped_green_star,striped_red_triangle,spotted_red_triangle]	[2,1,3,3]	[1,1,2,3]	spotted_red_triangle	spotted_red_triangle	true	within	2284	clickedObj
planned_sample	6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a	11	1522373308328	far	irrelevant	2	3	[spotted_black_circle,striped_black_circle,wavy_red_circle,spotted_red_square]	[1,3,3,1]	[1,3,1,2]	spotted_red_square	spotted_red_square	true	within	1976	clickedObj
planned_sample	6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a	12	1522373333779	far	irrelevant	2	3	[striped_red_circle,checked_green_circle,checked_blue_square,striped_red_star]	[1,3,1,1]	[3,3,2,1]	striped_red_star	striped_red_star	true	within	2743	clickedObj
planned_sample	6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a	13	1522373366734	close	none	0	4	[checked_blue_square,wavy_black_triangle,wavy_blue_star,spotted_black_star,checked_green_triangle]	[1,2,1,1,3]	[3,1,2,1,3]	checked_green_triangle	checked_green_triangle	true	within	4459	clickedObj
planned_sample	6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a	14	1522373390110	close	irrelevant	1	3	[checked_blue_circle,wavy_red_star,striped_black_triangle,spotted_black_star]	[3,2,1,3]	[2,3,1,1]	spotted_black_star	spotted_black_star	true	within	3758	clickedObj
planned_sample	6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a	15	1522373409280	close	none	0	2	[spotted_black_star,striped_red_triangle,spotted_blue_star]	[3,1,2]	[2,1,1]	spotted_blue_star	spotted_blue_star	true	within	3184	clickedObj
planned_sample	6032-6f8a671d-23bc-4e8d-bf67-7fb3f791065a	16	1522373427953	far	none	0	2	[wavy_red_circle,spotted_green_circle,checked_red_star]	[3,2,3]	[2,3,1]	checked_red_star	checked_red_star	true	within	3959	clickedObj
