iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	occlusion1	occlusion2	clickedHiddenObj	intendedName	clickedName	correct	condition	responseRT	eventType
pilot1	5687-72ac4155-7120-4612-83b5-2f7bbc171a63	1	1578457368912	close	irrelevant	1	4	[checked_blue_star,striped_black_star,checked_blue_circle,spotted_black_triangle,checked_blue_triangle]	[3,1,2,1,2]	[1,1,1,2,3]	[1,1]	[3,3]	false	checked_blue_triangle	checked_blue_triangle	true	scripted	8590	clickedObj
pilot1	5687-72ac4155-7120-4612-83b5-2f7bbc171a63	2	1578457376957	far	irrelevant	1	4	[striped_blue_circle,striped_red_circle,spotted_red_circle,wavy_green_square,wavy_green_star]	[3,1,3,2,2]	[1,3,2,3,1]	[2,3]	[1,1]	false	wavy_green_star	wavy_green_star	true	scripted	2418	clickedObj
pilot1	5687-72ac4155-7120-4612-83b5-2f7bbc171a63	3	1578457383660	far	irrelevant	1	2	[striped_green_triangle,checked_green_circle,checked_green_square]	[3,2,3]	[3,3,1]	[2,3]	[1,1]	false	checked_green_square	checked_green_square	true	scripted	1677	clickedObj
pilot1	5687-72ac4155-7120-4612-83b5-2f7bbc171a63	4	1578457389762	far	irrelevant	2	3	[striped_red_square,spotted_black_triangle,spotted_blue_square,checked_blue_star]	[1,1,3,1]	[3,2,1,1]	[1,3]	[3,1]	false	checked_blue_star	checked_blue_star	true	scripted	1793	clickedObj
pilot1	5687-72ac4155-7120-4612-83b5-2f7bbc171a63	5	1578457396705	far	irrelevant	2	4	[striped_blue_star,spotted_green_star,spotted_red_star,wavy_red_triangle,spotted_green_circle]	[1,1,3,3,1]	[2,3,3,1,1]	[1,2]	[3,1]	false	spotted_green_circle	spotted_green_circle	true	scripted	1637	clickedObj
pilot1	5687-72ac4155-7120-4612-83b5-2f7bbc171a63	6	1578457403107	far	irrelevant	2	3	[spotted_black_square,checked_red_square,checked_blue_square,checked_red_circle]	[3,3,1,2]	[1,2,1,1]	[3,1]	[3,2]	false	checked_red_circle	checked_red_circle	true	scripted	1720	clickedObj
pilot1	5687-72ac4155-7120-4612-83b5-2f7bbc171a63	7	1578457414181	close	critical	1	3	[striped_blue_square,wavy_black_triangle,striped_blue_triangle,striped_red_square]	[3,2,3,3]	[2,3,1,3]	[3,2]	[2,1]	false	striped_red_square	striped_red_square	true	scripted	5530	clickedObj
pilot1	5687-72ac4155-7120-4612-83b5-2f7bbc171a63	8	1578457420653	close	irrelevant	2	3	[spotted_red_star,wavy_green_circle,checked_blue_star,wavy_red_circle]	[1,2,3,3]	[1,3,3,1]	[1,1]	[3,3]	false	wavy_red_circle	wavy_red_circle	true	scripted	2018	clickedObj
pilot1	5687-72ac4155-7120-4612-83b5-2f7bbc171a63	9	1578457427318	far	irrelevant	1	2	[spotted_red_star,spotted_blue_circle,spotted_green_square]	[1,2,3]	[2,3,3]	[1,2]	[1,3]	false	spotted_green_square	spotted_green_square	true	scripted	1568	clickedObj
pilot1	5687-72ac4155-7120-4612-83b5-2f7bbc171a63	10	1578457433681	far	irrelevant	1	4	[wavy_black_triangle,checked_green_triangle,checked_black_triangle,checked_red_triangle,checked_black_circle]	[3,3,2,1,1]	[3,1,3,1,2]	[3,3]	[2,1]	false	checked_black_circle	checked_black_circle	true	scripted	1530	clickedObj
pilot1	5687-72ac4155-7120-4612-83b5-2f7bbc171a63	11	1578457439653	close	critical	1	2	[striped_black_square,spotted_red_star,checked_red_square]	[3,2,3]	[2,1,1]	[3,2]	[1,1]	false	checked_red_square	checked_red_square	true	scripted	1849	clickedObj
pilot1	5687-72ac4155-7120-4612-83b5-2f7bbc171a63	12	1578457449958	close	irrelevant	2	3	[wavy_green_square,striped_black_star,spotted_blue_triangle,wavy_black_star]	[1,3,3,1]	[1,3,1,3]	[1,1]	[3,1]	false	wavy_black_star	striped_black_star	false	scripted	5435	clickedObj
pilot1	5687-72ac4155-7120-4612-83b5-2f7bbc171a63	13	1578457455751	far	irrelevant	1	3	[spotted_green_triangle,spotted_blue_triangle,striped_black_triangle,checked_black_star]	[1,2,2,3]	[1,3,1,1]	[1,1]	[3,3]	false	checked_black_star	checked_black_star	true	scripted	1633	clickedObj
pilot1	5687-72ac4155-7120-4612-83b5-2f7bbc171a63	14	1578457461736	far	irrelevant	1	3	[checked_blue_square,striped_red_star,striped_red_square,striped_black_triangle]	[2,3,3,1]	[3,3,2,1]	[2,3]	[2,1]	false	striped_black_triangle	striped_black_triangle	true	scripted	1648	clickedObj
pilot1	5687-72ac4155-7120-4612-83b5-2f7bbc171a63	15	1578457468301	close	irrelevant	2	3	[spotted_red_triangle,wavy_green_circle,striped_blue_square,striped_blue_circle]	[2,3,3,1]	[1,1,3,3]	[2,1]	[3,3]	false	striped_blue_circle	striped_blue_circle	true	scripted	2178	clickedObj
